sample_id,population,population_label,state,sample_order,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12
883779813_Pg355_13.fsa,Pg355,EX_03,EX-S,198,0.001999600079984003,0.010797840431913616,0.002799440111977604,0.004799040191961608,0.0029994001199760054,0.002999400119976005,0.0017996400719856032,0.19196160767846432,0.0017996400719856032,0.003999200159968006,0.7650469906018795,0.008998200359928016
883779813_Pg355_14.fsa,Pg355,EX_03,EX-S,199,0.0016,0.002,0.0034000000000000002,0.004,0.0016,0.0012000000000000001,0.0012000000000000001,0.20259999999999997,0.0032,0.0036000000000000003,0.7734,0.0021999999999999997
883779813_Pg355_15.fsa,Pg355,EX_03,EX-S,200,0.005598880223955208,0.02939412117576485,0.008598280343931213,0.006398720255948811,0.008598280343931213,0.014197160567886422,0.020795840831833636,0.7898420315936812,0.0061987602479504095,0.004199160167966408,0.10417916416716656,0.001999600079984003
883779813_Pg355_16.fsa,Pg355,EX_03,EX-S,201,0.0021995600879824028,0.011597680463907216,0.012597480503899217,0.0017996400719856027,0.004199160167966406,0.9314137172565486,0.0031993601279744046,0.011197760447910416,0.002599480103979204,0.002799440111977604,0.012597480503899217,0.0037992401519696055
883779813_Pg355_17.fsa,Pg355,EX_03,EX-S,202,0.001201923076923077,0.001201923076923077,0.0010016025641025642,0.001201923076923077,0.0010016025641025642,0.0014022435897435897,0.001201923076923077,0.19771634615384615,0.0018028846153846157,0.0010016025641025642,0.789863782051282,0.0014022435897435897
883779813_Pg355_18.fsa,Pg355,EX_03,EX-S,203,0.0016025641025641027,0.005008012820512821,0.0010016025641025642,0.0010016025641025642,0.0018028846153846157,0.0018028846153846157,0.0010016025641025642,0.45212339743589747,0.0020032051282051285,0.0010016025641025642,0.5302483974358975,0.0014022435897435897
883779813_Pg355_19.fsa,Pg355,EX_03,EX-S,204,0.0012016823552974164,0.0012016823552974164,0.001001401962747847,0.002002803925495694,0.001001401962747847,0.001001401962747847,0.001001401962747847,0.2002803925495694,0.0012016823552974164,0.001001401962747847,0.7881033446825556,0.001001401962747847
883779813_Pg355_20.fsa,Pg355,EX_03,EX-S,205,0.001598721023181455,0.23161470823341324,0.0019984012789768186,0.0019984012789768186,0.001798561151079137,0.0019984012789768186,0.0019984012789768186,0.4914068745003996,0.001398880895283773,0.0011990407673860913,0.2609912070343725,0.0019984012789768186
883779813_Pg355_21.fsa,Pg355,EX_03,EX-S,206,0.00100080064051241,0.005204163330664532,0.00200160128102482,0.00100080064051241,0.0038030424339471586,0.9723779023218575,0.00200160128102482,0.0012009607686148923,0.0012009607686148923,0.004403522818254605,0.0036028823058446764,0.002201761409127302
883779813_Pg355_22.fsa,Pg355,EX_03,EX-S,207,0.004199160167966408,0.0021995600879824036,0.001999600079984003,0.002799440111977604,0.009598080383923216,0.9546090781843631,0.0015996800639872027,9.998000399920016e-4,0.004399120175964807,0.011197760447910416,0.0035992801439712063,0.002799440111977604
883779813_Pg355_23.fsa,Pg355,EX_03,EX-S,208,0.001001401962747847,0.0012016823552974164,0.001001401962747847,0.002002803925495694,0.001001401962747847,0.001001401962747847,0.001001401962747847,0.2002803925495694,0.001001401962747847,0.001001401962747847,0.7885039054676547,0.001001401962747847
883779813_Pg355_24.fsa,Pg355,EX_03,EX-S,209,0.0017989206476114335,9.994003597841297e-4,9.994003597841297e-4,0.0013991605036977814,0.0011992804317409555,9.994003597841297e-4,9.994003597841297e-4,0.19948031181291226,0.0015990405756546075,9.994003597841297e-4,0.7885268838696783,9.994003597841297e-4
883779813_Pg356_01.fsa,Pg356,TNE_02,TNE,210,0.2060472567080496,0.001001201441730076,0.0016019223067681215,0.0012014417300760913,0.019823788546255505,0.001001201441730076,0.0012014417300760913,0.003604325190228274,0.7601121345614738,0.0012014417300760913,0.0014016820184221063,0.001802162595114137
883779813_Pg356_02.fsa,Pg356,TNE_02,TNE,211,0.19383876775355072,0.0010002000400080016,0.0010002000400080016,0.0024004800960192043,0.0014002800560112022,0.0012002400480096021,0.0012002400480096021,0.0024004800960192043,0.7921584316863373,0.0010002000400080016,0.0014002800560112022,0.0010002000400080016
883779813_Pg356_03.fsa,Pg356,TNE_02,TNE,212,0.19651791074644784,0.0010006003602161296,0.0010006003602161296,0.002201320792475485,0.0018010806483890335,0.0010006003602161296,0.0012007204322593557,0.0024014408645187113,0.7882729637782669,0.0016009605763458075,0.0020012007204322593,0.0010006003602161296
883779813_Pg356_04.fsa,Pg356,TNE_02,TNE,213,0.19447779111644656,0.0010004001600640256,0.001600640256102441,0.0020008003201280513,0.001600640256102441,0.0012004801920768309,0.0024009603841536617,0.004601840736294518,0.7865146058423369,0.001800720288115246,0.0014005602240896359,0.0014005602240896359
883779813_Pg356_05.fsa,Pg356,TNE_02,TNE,214,0.1957566052842274,0.001200960768614892,0.001200960768614892,0.007405924739791835,0.0018014411529223382,0.001200960768614892,0.001200960768614892,0.001601281024819856,0.7822257806244995,0.00100080064051241,0.00200160128102482,0.003402722177742194
883779813_Pg356_06.fsa,Pg356,TNE_02,TNE,215,0.1927927927927928,0.0012012012012012014,0.0018018018018018023,0.002802802802802803,0.0022022022022022024,0.0014014014014014015,0.0016016016016016019,0.003403403403403404,0.7885885885885886,0.0016016016016016019,0.0016016016016016019,0.0010010010010010012
883779813_Pg356_07.fsa,Pg356,TNE_02,TNE,216,0.19495596477181745,0.00100080064051241,0.001601281024819856,0.00200160128102482,0.001401120896717374,0.001200960768614892,0.002401921537229784,0.004003202562049641,0.7868294635708567,0.0018014411529223382,0.001401120896717374,0.001401120896717374
883779813_Pg356_08.fsa,Pg356,TNE_02,TNE,217,0.19163832766553315,0.0010002000400080016,0.0010002000400080016,0.08261652330466093,0.0010002000400080016,0.0010002000400080016,0.0010002000400080016,0.002000400080016003,0.7125425085017003,0.0010002000400080016,0.003400680136027206,0.001800360072014403
883779813_Pg356_09.fsa,Pg356,TNE_02,TNE,218,0.1974,0.0014,0.0012000000000000001,0.002,0.0024000000000000002,0.002,0.002,0.0022,0.7829999999999999,0.002,0.0022,0.0022
883779813_Pg356_10.fsa,Pg356,TNE_02,TNE,219,0.19230769230769232,0.001201923076923077,0.0010016025641025642,0.004006410256410257,0.0014022435897435897,0.001201923076923077,0.0010016025641025642,0.0028044871794871795,0.7860576923076923,0.0010016025641025642,0.0018028846153846157,0.006209935897435898
883779813_Pg356_11.fsa,Pg356,TNE_02,TNE,220,0.1971153846153846,0.001001602564102564,0.001201923076923077,0.001001602564102564,0.0014022435897435895,0.001201923076923077,0.0026041666666666665,0.001201923076923077,0.789463141025641,0.001201923076923077,0.001001602564102564,0.0016025641025641025
883779813_Pg356_12.fsa,Pg356,TNE_02,TNE,221,0.19716340391530165,0.0029964043148222137,0.0021973631642029567,0.0019976028765481425,0.0033959248901318426,0.003595685177786657,0.0021973631642029567,0.003196164602477028,0.7776667998401918,0.0021973631642029563,0.0017978425888933284,0.001598082301238514
883779813_Pg356_13.fsa,Pg356,TNE_02,TNE,222,0.19731570512820515,0.0010016025641025642,0.0014022435897435897,0.0016025641025641027,0.0010016025641025642,0.0010016025641025642,0.0010016025641025642,0.0014022435897435897,0.790264423076923,0.0010016025641025642,0.0020032051282051285,0.0010016025641025642
883779813_Pg356_14.fsa,Pg356,TNE_02,TNE,223,0.19767907162865148,0.001600640256102441,0.001600640256102441,0.0014005602240896359,0.002200880352140856,0.0020008003201280513,0.0010004001600640256,0.001600640256102441,0.7859143657462986,0.0024009603841536617,0.0012004801920768309,0.0014005602240896359
883779813_Pg356_15.fsa,Pg356,TNE_02,TNE,224,0.20468187274909963,0.005402160864345739,0.0012004801920768309,0.0022008803521408565,0.01720688275310124,0.002601040416166467,0.0010004001600640256,0.011204481792717089,0.748499399759904,0.001600640256102441,0.0020008003201280513,0.0024009603841536617
883779813_Pg356_16.fsa,Pg356,TNE_02,TNE,225,0.1629348260695722,0.0013994402239104358,0.006997201119552179,0.03558576569372252,0.0033986405437824874,0.021191523390643743,0.0013994402239104358,0.010995601759296281,0.7365053978408637,0.0033986405437824874,0.003598560575769692,0.012594962015193924
883779813_Pg356_17.fsa,Pg356,TNE_02,TNE,226,0.19351610966579946,0.0010006003602161296,0.0010006003602161296,0.0014008405043025814,0.0016009605763458075,0.0010006003602161296,0.0010006003602161296,0.0012007204322593557,0.7878727236341806,0.0010006003602161296,0.0010006003602161296,0.00840504302581549
883779813_Pg356_18.fsa,Pg356,TNE_02,TNE,227,0.1918,0.0014,0.0038000000000000004,0.0026,0.0018000000000000002,0.0022,0.003,0.0032,0.7826000000000001,0.0012000000000000001,0.0052,0.0012000000000000001
883779813_Pg356_19.fsa,Pg356,TNE_02,TNE,228,0.19955964771817453,0.00100080064051241,0.001401120896717374,0.001401120896717374,0.001200960768614892,0.00100080064051241,0.001401120896717374,0.002201761409127302,0.7874299439551641,0.00100080064051241,0.001401120896717374,0.00100080064051241
883779813_Pg356_20.fsa,Pg356,TNE_02,TNE,229,0.18547418967587037,0.0012004801920768309,0.0014005602240896359,0.013805522208883555,0.0018007202881152463,0.0014005602240896359,0.001600640256102441,0.0018007202881152463,0.7863145258103241,0.0020008003201280513,0.0012004801920768309,0.0020008003201280513
883779813_Pg356_21.fsa,Pg356,TNE_02,TNE,230,0.1871871871871872,0.0012012012012012014,0.0014014014014014013,0.0022022022022022024,0.0012012012012012014,0.0016016016016016017,0.0014014014014014013,0.0020020020020020024,0.7973973973973973,0.001001001001001001,0.001801801801801802,0.0016016016016016017
883779813_Pg356_22.fsa,Pg356,TNE_02,TNE,231,0.14737052589482105,0.0013997200559888023,0.0013997200559888023,0.007598480303939213,0.0031993601279744054,0.0019996000799840036,0.0013997200559888023,0.0021995600879824036,0.8272345530893821,0.001199760047990402,0.0015996800639872027,0.003399320135972806
883779813_Pg356_23.fsa,Pg356,TNE_02,TNE,232,0.1961176706023614,0.0012007204322593557,0.0014008405043025814,0.0030018010806483887,0.0014008405043025814,0.0012007204322593557,0.002201320792475485,0.0014008405043025814,0.7876726035621372,0.0012007204322593557,0.002201320792475485,0.0010006003602161296
883779813_Pg356_24.fsa,Pg356,TNE_02,TNE,233,0.19783740488586304,0.0010012014417300763,0.0010012014417300763,0.0014016820184221067,0.001601922306768122,0.0010012014417300763,0.0012014417300760915,0.0012014417300760915,0.78994793752503,0.0012014417300760915,0.0012014417300760915,0.0014016820184221067
883779813_Pg357_01.fsa,Pg357,TNE_01,TNE,234,0.9590245852488507,0.00199880071956826,0.004997001798920649,0.0031980811513092153,0.0013991605036977818,0.0017989206476114337,0.002398560863481912,0.008594843094143517,0.004597241655006997,0.0029982010793523895,0.007795322806316211,0.001199280431740956
883779813_Pg357_02.fsa,Pg357,TNE_01,TNE,235,0.9848091145312813,9.994003597841297e-4,9.994003597841297e-4,0.0015990405756546075,0.0015990405756546075,9.994003597841297e-4,9.994003597841297e-4,0.0019988007195682594,0.0021986807915250852,9.994003597841297e-4,0.0017989206476114335,9.994003597841297e-4
883779813_Pg357_03.fsa,Pg357,TNE_01,TNE,236,0.9681872749099639,0.0010004001600640256,0.0020008003201280513,0.011204481792717089,0.001600640256102441,0.0022008803521408565,0.002601040416166467,0.0020008003201280513,0.0022008803521408565,0.0018007202881152463,0.002601040416166467,0.0026010404161664665
883779813_Pg357_04.fsa,Pg357,TNE_01,TNE,237,0.9869817744842779,0.001001401962747847,0.001001401962747847,0.0020028039254956945,0.001001401962747847,0.001001401962747847,0.001001401962747847,0.001001401962747847,0.0012016823552974164,0.001001401962747847,0.0018025235329461246,0.001001401962747847
883779813_Pg357_05.fsa,Pg357,TNE_01,TNE,238,0.9849819783740489,0.0010012014417300763,0.0012014417300760915,0.004004805766920306,0.0010012014417300763,0.0010012014417300763,0.0010012014417300763,0.0010012014417300763,0.001601922306768122,0.0012014417300760915,0.0010012014417300763,0.0010012014417300763
883779813_Pg357_06.fsa,Pg357,TNE_01,TNE,239,0.9815815815815816,0.0010010010010010012,0.0010010010010010012,0.005605605605605607,0.0012012012012012014,0.0010010010010010012,0.0010010010010010012,0.0018018018018018023,0.0020020020020020024,0.0012012012012012014,0.0012012012012012014,0.0014014014014014015
883779813_Pg357_07.fsa,Pg357,TNE_01,TNE,240,0.9851822186623949,0.001001201441730076,0.001001201441730076,0.002803364036844213,0.0012014417300760913,0.0012014417300760913,0.001001201441730076,0.0014016820184221065,0.0012014417300760913,0.0012014417300760913,0.0016019223067681217,0.0012014417300760913
883779813_Pg357_08.fsa,Pg357,TNE_01,TNE,241,0.013397320535892822,0.014797040591881623,0.007598480303939213,0.010997800439912017,0.21675664867026592,0.564887022595481,0.04019196160767846,0.007398520295940811,0.009798040391921616,0.007598480303939213,0.10157968406318736,0.004999000199960009
883779813_Pg357_09.fsa,Pg357,TNE_01,TNE,242,0.9861778846153846,0.001201923076923077,0.0016025641025641025,0.0018028846153846155,0.001001602564102564,0.001201923076923077,0.001001602564102564,0.001001602564102564,0.0014022435897435895,0.0016025641025641025,0.001001602564102564,0.001001602564102564
883779813_Pg357_10.fsa,Pg357,TNE_01,TNE,243,0.986583900680817,0.0012014417300760915,0.0012014417300760915,0.0018021625951141374,0.0012014417300760915,0.0010012014417300763,0.0012014417300760915,0.0014016820184221067,0.0012014417300760915,0.0010012014417300763,0.0012014417300760915,0.0010012014417300763
883779813_Pg357_11.fsa,Pg357,TNE_01,TNE,244,0.9851970394078815,0.0010002000400080016,0.0010002000400080016,0.0028005601120224045,0.0010002000400080016,0.0010002000400080016,0.0010002000400080016,0.0016003200640128026,0.002400480096019204,0.0010002000400080016,0.0010002000400080016,0.0010002000400080016
883779813_Pg357_12.fsa,Pg357,TNE_01,TNE,245,0.9809733627077909,0.001001401962747847,0.001001401962747847,0.004406168636090529,0.0014019627478469858,0.001001401962747847,0.001001401962747847,0.002002803925495694,0.0034047666733426803,0.001001401962747847,0.0018025235329461248,0.001001401962747847
883779813_Pg357_13.fsa,Pg357,TNE_01,TNE,246,0.9795713999599439,0.001001401962747847,0.001001401962747847,0.005808131383937512,0.0014019627478469858,0.001001401962747847,0.001001401962747847,0.002002803925495694,0.0026036451031444027,0.001001401962747847,0.002002803925495694,0.0016022431403965554
883779813_Pg357_14.fsa,Pg357,TNE_01,TNE,247,0.9865812136991788,0.0016022431403965552,0.0012016823552974164,0.0018025235329461246,0.001001401962747847,0.001001401962747847,0.001001401962747847,0.001001401962747847,0.0016022431403965552,0.0012016823552974164,0.001001401962747847,0.001001401962747847
883779813_Pg357_15.fsa,Pg357,TNE_01,TNE,248,0.9662067586482703,0.0015996800639872027,0.0015996800639872027,0.0015996800639872027,0.0035992801439712063,0.0031993601279744054,0.003999200159968006,0.002399520095980804,0.009198160367926415,0.003399320135972806,0.002199560087982403,9.998000399920016e-4
883779813_Pg357_16.fsa,Pg357,TNE_01,TNE,249,0.9851881505204163,0.00100080064051241,0.00100080064051241,0.00200160128102482,0.001401120896717374,0.00100080064051241,0.001401120896717374,0.001200960768614892,0.00200160128102482,0.001401120896717374,0.00100080064051241,0.001401120896717374
883779813_Pg357_17.fsa,Pg357,TNE_01,TNE,250,0.9626149540183926,0.0031987205117952815,0.0019992003198720507,0.0029988004798080763,0.002199120351859256,0.0039984006397441015,0.005197920831667333,0.004198320671731307,0.004198320671731307,0.002598960415833666,0.0039984006397441015,0.0027988804478208708
883779813_Pg357_18.fsa,Pg357,TNE_01,TNE,251,0.9857772435897436,0.0016025641025641025,0.0016025641025641025,0.0018028846153846155,0.001201923076923077,0.001201923076923077,0.001001602564102564,0.001201923076923077,0.001001602564102564,0.0016025641025641025,0.001001602564102564,0.001001602564102564
883779813_Pg357_19.fsa,Pg357,TNE_01,TNE,252,0.9839903942365419,0.0010006003602161296,0.0010006003602161296,0.0020012007204322597,0.0012007204322593559,0.0012007204322593559,0.0010006003602161296,0.0020012007204322593,0.0020012007204322593,0.0012007204322593559,0.0024014408645187117,0.0010006003602161296
883779813_Pg357_20.fsa,Pg357,TNE_01,TNE,253,0.9839871897518014,0.0014011208967173738,0.0016012810248198558,0.0030024019215372294,0.0012009607686148918,0.0012009607686148918,0.0010008006405124099,0.0012009607686148918,0.0020016012810248197,0.0012009607686148918,0.0012009607686148918,0.0010008006405124099
883779813_Pg357_21.fsa,Pg357,TNE_01,TNE,254,0.9827965593118624,0.0010002000400080016,0.0010002000400080016,0.0030006001200240046,0.0014002800560112022,0.0010002000400080016,0.0014002800560112022,0.002000400080016003,0.002000400080016003,0.0014002800560112022,0.001200240048009602,0.001800360072014403
883779813_Pg357_22.fsa,Pg357,TNE_01,TNE,255,0.9665665665665666,0.0010010010010010012,0.0030030030030030034,0.002802802802802803,0.0022022022022022024,0.0010010010010010012,0.007607607607607608,0.0030030030030030034,0.003803803803803804,0.005405405405405407,0.0020020020020020024,0.0016016016016016019
883779813_Pg357_23.fsa,Pg357,TNE_01,TNE,256,0.9751900760304121,0.0010004001600640256,0.0010004001600640256,0.0028011204481792717,0.0018007202881152463,0.0010004001600640256,0.0010004001600640256,0.0024009603841536617,0.008403361344537816,0.0010004001600640256,0.0034013605442176874,0.0010004001600640256
883779813_Pg357_24.fsa,Pg357,TNE_01,TNE,257,0.9873873873873873,0.001001001001001001,0.001001001001001001,0.0016016016016016017,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.001801801801801802,0.0012012012012012014,0.001001001001001001,0.001001001001001001
883779813_Pg358_01.fsa,Pg358,TNW_04,TNW,258,0.001798561151079137,0.0037969624300559558,0.0019984012789768186,0.0029976019184652283,0.0033972821742605922,0.00319744204636291,0.0037969624300559558,0.9648281374900081,0.0029976019184652283,0.001798561151079137,0.0077937649880095924,0.001598721023181455
883779813_Pg358_02.fsa,Pg358,TNW_04,TNW,259,0.002002002002002002,0.001001001001001001,0.001001001001001001,0.002802802802802803,0.0016016016016016017,0.001001001001001001,0.001001001001001001,0.8142142142142142,0.002002002002002002,0.001001001001001001,0.17137137137137137,0.001001001001001001
883779813_Pg358_03.fsa,Pg358,TNW_04,TNW,260,0.003399320135972806,0.001999600079984003,0.0015996800639872027,0.001999600079984003,0.002399520095980804,0.001999600079984003,0.0025994801039792045,0.9452109578084383,0.013797240551889623,0.002199560087982403,0.02139572085582884,0.0013997200559888023
883779813_Pg358_04.fsa,Pg358,TNW_04,TNW,261,0.0026020816653322663,0.00200160128102482,0.00100080064051241,0.007405924739791835,0.001401120896717374,0.00100080064051241,0.00100080064051241,0.8148518815052042,0.003202562049639712,0.00100080064051241,0.1635308246597278,0.00100080064051241
883779813_Pg358_05.fsa,Pg358,TNW_04,TNW,262,0.00200160128102482,0.0024019215372297845,0.00100080064051241,0.00200160128102482,0.001401120896717374,0.0012009607686148923,0.00100080064051241,0.9753803042433947,0.001401120896717374,0.00100080064051241,0.010208166533226584,0.00100080064051241
883779813_Pg358_06.fsa,Pg358,TNW_04,TNW,263,0.001001201441730076,0.002002402883460152,0.0012014417300760913,0.001001201441730076,0.001001201441730076,0.001001201441730076,0.002002402883460152,0.9851822186623949,0.001001201441730076,0.001001201441730076,0.002603123748498198,0.001001201441730076
883779813_Pg358_07.fsa,Pg358,TNW_04,TNW,264,0.0021986807915250852,0.003198081151309215,9.994003597841297e-4,0.045372776334199484,0.003198081151309215,0.0027983210073955623,0.0055966420147911256,0.9216470117929242,0.004597241655006997,0.002198680791525085,0.00639616230261843,0.0017989206476114335
883779813_Pg358_08.fsa,Pg358,TNW_04,TNW,265,0.0017992802878848458,0.0019992003198720507,9.996001599360254e-4,0.004798080767692923,0.0011995201919232307,9.996001599360254e-4,9.996001599360254e-4,0.9738104758096761,0.0019992003198720507,9.996001599360254e-4,0.00939624150339864,9.996001599360254e-4
883779813_Pg358_09.fsa,Pg358,TNW_04,TNW,266,0.0354,0.001,0.0046,0.0054,0.0062,0.0078,0.002,0.8274000000000001,0.0082,0.0046,0.082,0.0154
883779813_Pg358_10.fsa,Pg358,TNW_04,TNW,267,0.007398520295940811,0.010397920415916818,0.035992801439712056,0.01679664067186563,0.00559888022395521,0.014197160567886424,0.005198960207958409,0.8674265146970607,0.013197360527894421,0.002999400119976005,0.016196760647870425,0.004599080183963208
883779813_Pg358_11.fsa,Pg358,TNW_04,TNW,268,0.0030024019215372294,0.0020016012810248197,0.0010008006405124099,0.0030024019215372294,0.0022017614091273015,0.0010008006405124099,0.0010008006405124099,0.977982385908727,0.0030024019215372294,0.0010008006405124099,0.002802241793434748,0.0020016012810248197
883779813_Pg358_12.fsa,Pg358,TNW_04,TNW,269,0.020399999999999995,0.002,0.0106,0.002,0.005,0.0064,0.0034000000000000002,0.8362,0.1008,0.004200000000000001,0.0056,0.0034000000000000002
883779813_Pg358_13.fsa,Pg358,TNW_04,TNW,270,0.004605526631958351,0.002002402883460152,0.0016019223067681217,0.0014016820184221065,0.002803364036844213,0.002803364036844213,0.001001201441730076,0.9767721265518622,0.0012014417300760913,0.0018021625951141372,0.0028033640368442135,0.0012014417300760913
883779813_Pg358_14.fsa,Pg358,TNW_04,TNW,271,0.002000400080016003,0.0010002000400080016,0.0010002000400080016,0.005001000200040007,0.0012002400480096021,0.0010002000400080016,0.0010002000400080016,0.9803960792158433,0.002000400080016003,0.0010002000400080016,0.003400680136027206,0.0010002000400080016
883779813_Pg358_15.fsa,Pg358,TNW_04,TNW,272,0.002398560863481911,0.0019988007195682594,0.015390765540675597,0.002398560863481911,0.002198680791525085,0.0019988007195682594,0.00779532280631621,0.9486308215070959,0.00979412352588447,0.002398560863481911,0.0033979612232660408,0.0015990405756546075
883779813_Pg358_16.fsa,Pg358,TNW_04,TNW,273,0.0032,0.0054,0.002,0.028599999999999997,0.0026,0.0054,0.0082,0.9321999999999999,0.0036000000000000003,0.002,0.0046,0.0022
883779813_Pg358_17.fsa,Pg358,TNW_04,TNW,274,0.01960392078415683,0.002400480096019204,0.0022004400880176037,0.0030006001200240046,0.0022004400880176037,0.002000400080016003,0.002000400080016003,0.8705741148229647,0.0692138427685537,0.002000400080016003,0.021604320864172834,0.003200640128025605
883779813_Pg358_18.fsa,Pg358,TNW_04,TNW,275,0.001998001998001998,0.003996003996003996,0.0029970029970029966,0.025174825174825173,0.0029970029970029966,0.0029970029970029966,0.003996003996003996,0.9358641358641359,0.001998001998001998,0.0037962037962037958,0.0075924075924075915,0.0065934065934065925
883779813_Pg358_19.fsa,Pg358,TNW_04,TNW,276,0.0078,0.0086,0.0073999999999999995,0.015,0.018000000000000002,0.017400000000000002,0.004600000000000001,0.8897999999999999,0.0016,0.008400000000000001,0.0164,0.005
883779813_Pg358_20.fsa,Pg358,TNW_04,TNW,277,0.0032006401280256056,0.002000400080016003,0.0010002000400080016,0.0048009601920384086,0.002800560112022404,0.002600520104020805,0.0010002000400080016,0.9435887177435487,0.0022004400880176037,0.0010002000400080016,0.033606721344268856,0.0022004400880176037
883779813_Pg358_21.fsa,Pg358,TNW_04,TNW,278,0.0016009605763458075,0.00340204122473484,0.0040024014408645186,0.0030018010806483887,0.0030018010806483887,0.0030018010806483887,0.005203121873123873,0.9619771863117871,0.002801681008605163,0.0020012007204322593,0.005803482089253553,0.004202521512907745
883779813_Pg358_22.fsa,Pg358,TNW_04,TNW,279,0.00200160128102482,0.001401120896717374,0.001200960768614892,0.00200160128102482,0.001601281024819856,0.00100080064051241,0.00100080064051241,0.9831865492393915,0.002201761409127302,0.001200960768614892,0.002201761409127302,0.00100080064051241
883779813_Pg358_23.fsa,Pg358,TNW_04,TNW,280,0.0019984012789768186,0.0019984012789768186,0.0023980815347721825,0.00319744204636291,0.0019984012789768186,0.0019984012789768186,0.003597122302158274,0.9722222222222222,0.001598721023181455,0.0023980815347721825,0.004596322941646683,0.0019984012789768186
883779813_Pg358_24.fsa,Pg358,TNW_04,TNW,281,0.001999600079984003,0.001999600079984003,9.998000399920016e-4,0.001999600079984003,0.001199760047990402,9.998000399920016e-4,0.0017996400719856032,0.9792041591681664,0.001999600079984003,9.998000399920016e-4,0.0057988402319536095,9.998000399920016e-4
883779813_Pg359_01.fsa,Pg359,TNW_05,TNW,282,0.005610098176718093,0.002203967140853537,0.0012021638950110202,0.002003606491685033,0.002003606491685033,0.0016028851933480267,0.0012021638950110202,0.9765578040472851,0.0014025245441795233,0.0012021638950110202,0.0018032458425165303,0.0032057703866960534
883779813_Pg359_02.fsa,Pg359,TNW_05,TNW,283,0.0036014405762304917,0.002801120448179272,0.007603041216486594,0.040016006402561026,0.003201280512204882,0.03721488595438175,0.01860744297719088,0.8627450980392157,0.008003201280512207,0.003001200480192077,0.008403361344537816,0.0048019207683073235
883779813_Pg359_03.fsa,Pg359,TNW_05,TNW,284,0.0026015609365619367,0.002001200720432259,0.005003001801080647,0.003802281368821292,0.0032019211526916145,0.0054032419451671,0.0034020412247348407,0.9487692615569342,0.015009005403241942,0.002201320792475485,0.004002401440864518,0.0046027616569941955
883779813_Pg359_04.fsa,Pg359,TNW_05,TNW,285,0.00439736158305017,0.007195682590445734,0.004197481511093345,0.0029982010793523886,0.0033979612232660408,0.003198081151309215,0.00739556266240256,0.919648211073356,0.007595442734359385,0.0027983210073955628,0.002798321007395563,0.034379372376574055
883779813_Pg359_05.fsa,Pg359,TNW_05,TNW,286,0.001600640256102441,0.002801120448179272,0.0022008803521408565,0.0020008003201280513,0.002801120448179272,0.0020008003201280513,0.0020008003201280513,0.9629851940776311,0.0020008003201280517,0.0024009603841536617,0.011204481792717087,0.006002400960384154
883779813_Pg359_06.fsa,Pg359,TNW_05,TNW,287,0.001999200319872051,0.003598560575769692,0.0043982407037185135,0.003998400639744102,0.0017992802878848463,0.0021991203518592567,0.001999200319872051,0.9672131147540984,0.0027988804478208716,0.0029988004798080768,0.0043982407037185135,0.002598960415833667
883779813_Pg359_07.fsa,Pg359,TNW_05,TNW,288,0.003999200159968006,0.001999600079984003,0.005198960207958409,0.005198960207958409,0.0035992801439712063,0.003399320135972806,0.0021995600879824036,0.952009598080384,0.0031993601279744054,0.0065986802639472104,0.0037992401519696063,0.008798240351929613
883779813_Pg359_08.fsa,Pg359,TNW_05,TNW,289,0.0017992802878848458,0.002199120351859256,0.0019992003198720507,0.08496601359456216,0.004798080767692924,0.0037984806077568964,0.0019992003198720507,0.8668532586965213,0.013794482207117152,0.002199120351859256,0.0027988804478208716,0.012794882047181128
883779813_Pg359_09.fsa,Pg359,TNW_05,TNW,290,0.003003003003003003,0.002002002002002002,0.008808808808808808,0.0038038038038038036,0.003603603603603604,0.005005005005005005,0.12552552552552554,0.8218218218218217,0.003603603603603604,0.0038038038038038036,0.010410410410410412,0.008608608608608608
883779813_Pg359_10.fsa,Pg359,TNW_05,TNW,291,0.0020012007204322593,0.0010006003602161296,0.0010006003602161296,0.0020012007204322593,0.0014008405043025814,0.0012007204322593557,0.0010006003602161296,0.9841905143085851,0.002201320792475485,0.0010006003602161296,0.0018010806483890335,0.0012007204322593557
883779813_Pg359_11.fsa,Pg359,TNW_05,TNW,292,0.0027988804478208716,0.001999200319872051,0.001999200319872051,0.0029988004798080768,0.004398240703718513,0.002399040383846462,0.002399040383846462,0.9682127149140345,0.0037984806077568977,0.0031987205117952823,0.0037984806077568972,0.001999200319872051
883779813_Pg359_12.fsa,Pg359,TNW_05,TNW,293,0.01658341658341658,0.005994005994005993,0.005394605394605395,0.011588411588411587,0.007792207792207791,0.009190809190809189,0.001998001998001998,0.9096903096903097,0.005794205794205795,0.0019980019980019984,0.002797202797202797,0.021178821178821177
883779813_Pg359_13.fsa,Pg359,TNW_05,TNW,294,0.008396641343462616,0.0029988004798080768,0.0031987205117952823,0.005597760895641743,0.0035985605757696926,0.005397840863654539,0.0021991203518592567,0.9442223110755698,0.0029988004798080768,0.004598160735705718,0.0021991203518592567,0.014594162335065972
