sample_id,population,population_label,state,sample_order,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8
883779813_Pg358_11.fsa,Pg358,TNW_04,TNW,268,0.001999600079984003,0.0037992401519696068,0.9818036392721455,0.0061987602479504095,0.0015996800639872027,9.998000399920016e-4,9.998000399920016e-4,0.002599480103979204
883779813_Pg358_12.fsa,Pg358,TNW_04,TNW,269,0.008201640328065612,0.009601920384076817,0.8091618323664733,0.13362672534506903,0.012802560512102422,0.015403080616123228,0.00600120024004801,0.00520104020804161
883779813_Pg358_13.fsa,Pg358,TNW_04,TNW,270,0.005994005994005993,0.001998001998001998,0.9794205794205794,0.0029970029970029966,0.0033966033966033966,0.0021978021978021974,0.001998001998001998,0.001998001998001998
883779813_Pg358_14.fsa,Pg358,TNW_04,TNW,271,0.0020012007204322597,0.004602761656994197,0.98759255553332,0.001801080648389034,0.0010006003602161299,0.0010006003602161299,0.0010006003602161299,0.0010006003602161299
883779813_Pg358_15.fsa,Pg358,TNW_04,TNW,272,0.002199120351859257,0.0029988004798080776,0.9538184726109556,0.009596161535385849,0.0023990403838464623,0.017193122750899646,0.008796481407437027,0.0029988004798080776
883779813_Pg358_16.fsa,Pg358,TNW_04,TNW,273,0.0072028811524609835,0.02601040416166467,0.9397759103641457,0.004401760704281713,0.0072028811524609835,0.003201280512204882,0.007603041216486595,0.004601840736294518
883779813_Pg358_17.fsa,Pg358,TNW_04,TNW,274,0.005802320928371348,0.014205682272909163,0.9375750300120048,0.033613445378151266,0.0020008003201280513,0.0020008003201280513,0.0020008003201280513,0.0028011204481792713
883779813_Pg358_18.fsa,Pg358,TNW_04,TNW,275,0.003198081151309215,0.02558464921047372,0.9496302218668798,0.0021986807915250852,0.003198081151309215,0.0035978412952228666,0.0049970017989206476,0.007595442734359385
883779813_Pg358_19.fsa,Pg358,TNW_04,TNW,276,0.0188,0.016599999999999997,0.8768,0.0062,0.0514,0.011600000000000001,0.011600000000000001,0.006999999999999999
883779813_Pg358_20.fsa,Pg358,TNW_04,TNW,277,0.003004205888243541,0.002002803925495694,0.9883837372321249,0.0026036451031444027,0.001001401962747847,0.001001401962747847,0.001001401962747847,0.001001401962747847
883779813_Pg358_21.fsa,Pg358,TNW_04,TNW,278,0.0020008003201280513,0.0038015206082432974,0.9767907162865146,0.0020008003201280513,0.003001200480192077,0.003201280512204882,0.004201680672268908,0.005002000800320128
883779813_Pg358_22.fsa,Pg358,TNW_04,TNW,279,0.0017992802878848467,0.002199120351859257,0.9870051979208317,0.0023990403838464623,0.0019992003198720516,0.0019992003198720516,0.0013994402239104363,0.0011995201919232311
883779813_Pg358_23.fsa,Pg358,TNW_04,TNW,280,0.0021991203518592567,0.0033986405437824874,0.9792083166733306,0.002399040383846462,0.001999200319872051,0.0031987205117952823,0.004998000799680128,0.002598960415833667
883779813_Pg358_24.fsa,Pg358,TNW_04,TNW,281,0.001800720288115246,0.0020008003201280513,0.9899959983993597,0.001800720288115246,0.0010004001600640256,0.0012004801920768309,0.0012004801920768309,0.0010004001600640256
883779813_Pg359_01.fsa,Pg359,TNW_05,TNW,282,0.009594243453927644,0.0029982010793523886,0.9742154707175694,0.0029982010793523886,0.0019988007195682594,0.0017989206476114335,0.0019988007195682594,0.00439736158305017
883779813_Pg359_02.fsa,Pg359,TNW_05,TNW,283,0.00560112022404481,0.04540908181636327,0.8761752350470093,0.004000800160032006,0.035807161432286454,0.006001200240048009,0.017803560712142428,0.009201840368073613
883779813_Pg359_03.fsa,Pg359,TNW_05,TNW,284,0.0027994401119776045,0.007998400319936013,0.951009798040392,0.009598080383923216,0.011397720455908818,0.005398920215956809,0.004999000199960009,0.006798640271945612
883779813_Pg359_04.fsa,Pg359,TNW_05,TNW,285,0.002798321007395562,0.006196282230661602,0.909254447331601,0.010593643813711771,0.00439736158305017,0.005796522086747951,0.009994003597841292,0.0509694183489906
883779813_Pg359_05.fsa,Pg359,TNW_05,TNW,286,0.001199520191923231,0.0021991203518592563,0.9840063974410236,0.0033986405437824874,0.001999200319872051,0.001999200319872051,0.0021991203518592567,0.0029988004798080768
883779813_Pg359_06.fsa,Pg359,TNW_05,TNW,287,0.0029982010793523886,0.0053967619428343,0.9742154707175694,0.002398560863481911,0.0029982010793523886,0.0055966420147911256,0.0029982010793523886,0.0033979612232660408
883779813_Pg359_07.fsa,Pg359,TNW_05,TNW,288,0.0065986802639472104,0.006798640271945612,0.9502099580083982,0.0035992801439712063,0.0045990801839632086,0.007398520295940811,0.007998400319936013,0.012797440511897622
883779813_Pg359_08.fsa,Pg359,TNW_05,TNW,289,0.009594243453927644,0.1335198880671597,0.8257045772536479,0.0029982010793523886,0.004197481511093344,0.002398560863481911,0.0027983210073955623,0.018788726763941638
883779813_Pg359_09.fsa,Pg359,TNW_05,TNW,290,0.0056,0.004200000000000001,0.8606,0.0032,0.0056,0.0098,0.0832,0.027800000000000002
883779813_Pg359_10.fsa,Pg359,TNW_05,TNW,291,0.0016003200640128028,0.0024004800960192043,0.9877975595119024,0.002600520104020805,0.0016003200640128028,0.0010002000400080016,0.0012002400480096021,0.001800360072014403
883779813_Pg359_11.fsa,Pg359,TNW_05,TNW,292,0.004601840736294518,0.0040016006402561035,0.9749899959983993,0.004401760704281712,0.003201280512204882,0.002601040416166467,0.004001600640256103,0.0022008803521408565
883779813_Pg359_12.fsa,Pg359,TNW_05,TNW,293,0.017003400680136026,0.01960392078415683,0.8987797559511903,0.011602320464092819,0.011602320464092819,0.009001800360072013,0.002400480096019204,0.030006001200240055
883779813_Pg359_13.fsa,Pg359,TNW_05,TNW,294,0.016396720655868828,0.009998000399920017,0.9302139572085583,0.005198960207958408,0.005598880223955208,0.004999000199960009,0.0057988402319536095,0.021795640871825634
883779813_Pg359_14.fsa,Pg359,TNW_05,TNW,295,0.051589682063587286,0.0065986802639472104,0.8950209958008398,0.03619276144771046,0.002399520095980804,0.0017996400719856032,0.002599480103979204,0.0037992401519696063
883779813_Pg359_15.fsa,Pg359,TNW_05,TNW,296,0.004600920184036808,0.005601120224044808,0.9031806361272254,0.004000800160032006,0.01180236047209442,0.004600920184036809,0.038207641528305664,0.02800560112022405
883779813_Pg359_16.fsa,Pg359,TNW_05,TNW,297,0.01521216973578863,0.12269815852682146,0.8196557245796637,0.017614091273018412,0.002201761409127302,0.00300240192153723,0.007205764611689353,0.012409927942353884
883779813_Pg359_17.fsa,Pg359,TNW_05,TNW,298,0.002397602397602398,0.009190809190809193,0.9764235764235765,0.002797202797202797,0.0025974025974025974,0.0019980019980019984,0.0019980019980019984,0.0025974025974025974
883779813_Pg359_18.fsa,Pg359,TNW_05,TNW,299,0.001,0.003,0.9362,0.0038,0.010199999999999999,0.009600000000000001,0.0114,0.0248
883779813_Pg359_19.fsa,Pg359,TNW_05,TNW,300,0.015803160632126424,0.0040008001600320055,0.9679935987197439,0.0032006401280256047,0.0030006001200240046,0.002400480096019204,0.0016003200640128023,0.0020004000800160028
883779813_Pg359_20.fsa,Pg359,TNW_05,TNW,301,0.0018010806483890335,0.002801681008605163,0.98759255553332,0.0018010806483890335,0.0010006003602161296,0.0010006003602161296,0.002601560936561937,0.0014008405043025814
883779813_Pg359_21.fsa,Pg359,TNW_05,TNW,302,0.017992802878848455,0.11375449820071967,0.7860855657736905,0.005197920831667332,0.05877648940423829,0.003998400639744101,0.01099560175929628,0.0031987205117952815
883779813_Pg359_22.fsa,Pg359,TNW_05,TNW,303,0.00100080064051241,0.002201761409127302,0.983787029623699,0.00200160128102482,0.0028022417934347476,0.00200160128102482,0.003202562049639712,0.00300240192153723
883779813_Pg359_23.fsa,Pg359,TNW_05,TNW,304,0.0021995600879824028,0.01319736052789442,0.9118176364727054,0.01919616076784643,0.01499700059988002,0.001399720055988802,0.006398720255948809,0.030793841231753646
883779813_Pg359_24.fsa,Pg359,TNW_05,TNW,305,0.0015993602558976412,0.001999200319872051,0.9876049580167932,0.001999200319872051,0.001999200319872051,0.0017992802878848463,0.0013994402239104358,0.0015993602558976412
883779813_Pg360_01.fsa,Pg360,TNW_03,TNW,306,0.0022004400880176033,0.003200640128025605,0.2022404480896179,0.7863572714542908,0.002000400080016003,0.0010002000400080016,0.0010002000400080016,0.002000400080016003
883779813_Pg360_02.fsa,Pg360,TNW_03,TNW,307,0.18687474989996,0.006602641056422569,0.16186474589835934,0.6268507402961184,0.0020008003201280513,0.007603041216486594,0.005402160864345739,0.0028011204481792713
883779813_Pg360_03.fsa,Pg360,TNW_03,TNW,308,0.0024009603841536617,0.0014005602240896359,0.19867947178871548,0.7927170868347339,0.0014005602240896359,0.0012004801920768309,0.0012004801920768309,0.0010004001600640256
883779813_Pg360_04.fsa,Pg360,TNW_03,TNW,309,0.011208967173738992,0.0018014411529223382,0.18674939951961572,0.7856285028022417,0.0050040032025620495,0.003402722177742194,0.003402722177742194,0.0028022417934347476
883779813_Pg360_05.fsa,Pg360,TNW_03,TNW,310,0.002601560936561937,0.0024014408645187117,0.19931959175505304,0.7890734440664399,0.0022013207924754855,0.0018010806483890337,0.0014008405043025817,0.0012007204322593559
883779813_Pg360_06.fsa,Pg360,TNW_03,TNW,311,0.004799040191961608,0.0031993601279744054,0.2001599680063987,0.7826434713057389,0.0031993601279744054,0.002399520095980804,0.0017996400719856032,0.0017996400719856032
883779813_Pg360_07.fsa,Pg360,TNW_03,TNW,312,0.005602240896358544,0.00740296118447379,0.18987595038015206,0.7909163665466186,0.0012004801920768309,0.0014005602240896359,0.002200880352140856,0.0014005602240896359
883779813_Pg360_08.fsa,Pg360,TNW_03,TNW,313,0.019827758862407372,0.013418786300821151,0.17764870819146808,0.7790907270178249,0.002002803925495694,0.0026036451031444022,0.0038053274584418186,0.0016022431403965554
883779813_Pg360_09.fsa,Pg360,TNW_03,TNW,314,0.0206,0.0492,0.15460000000000002,0.5506,0.034600000000000006,0.0746,0.0992,0.0166
883779813_Pg360_10.fsa,Pg360,TNW_03,TNW,315,0.003600720144028806,0.002400480096019204,0.1968393678735747,0.7865573114622925,0.00640128025605121,0.001200240048009602,0.001200240048009602,0.001800360072014403
883779813_Pg360_11.fsa,Pg360,TNW_03,TNW,316,0.0033986405437824866,0.015593762495002002,0.18472610955617755,0.7882846861255498,0.0025989604158336665,0.0021991203518592567,0.0015993602558976412,0.0015993602558976412
883779813_Pg360_12.fsa,Pg360,TNW_03,TNW,317,0.0028022417934347476,0.004603682946357086,0.19435548438751,0.7880304243394716,0.0042033626901521225,0.002201761409127302,0.0020016012810248206,0.0018014411529223382
883779813_Pg360_13.fsa,Pg360,TNW_03,TNW,318,0.0022022022022022024,0.0012012012012012014,0.1991991991991992,0.7933933933933933,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.001001001001001001
883779813_Pg360_14.fsa,Pg360,TNW_03,TNW,319,0.00200160128102482,0.001401120896717374,0.19935948759007205,0.7930344275420337,0.001200960768614892,0.00100080064051241,0.00100080064051241,0.00100080064051241
883779813_Pg360_15.fsa,Pg360,TNW_03,TNW,320,0.007993605115907276,0.005795363709032776,0.1876498800959233,0.7891686650679457,0.0025979216626698643,0.0029976019184652283,0.001798561151079137,0.0019984012789768186
883779813_Pg360_16.fsa,Pg360,TNW_03,TNW,321,0.0018014411529223382,0.001401120896717374,0.20476381104883906,0.7880304243394716,0.00100080064051241,0.00100080064051241,0.00100080064051241,0.00100080064051241
883779813_Pg360_17.fsa,Pg360,TNW_03,TNW,322,0.0026000000000000003,0.0018000000000000002,0.1976,0.7914,0.0012000000000000001,0.0012000000000000001,0.002,0.0022
883779813_Pg360_18.fsa,Pg360,TNW_03,TNW,323,0.0033986405437824874,0.0037984806077568977,0.19992003198720515,0.7794882047181128,0.005197920831667333,0.002598960415833667,0.0025989604158336665,0.0029988004798080768
883779813_Pg360_19.fsa,Pg360,TNW_03,TNW,324,0.00620124024804961,0.003600720144028806,0.21644328865773155,0.7655531106221244,0.0022004400880176037,0.003200640128025605,0.0016003200640128026,0.001200240048009602
883779813_Pg360_20.fsa,Pg360,TNW_03,TNW,325,0.01280256051210242,0.010602120424084819,0.17403480696139226,0.7921584316863373,0.002600520104020804,0.003200640128025605,0.0020004000800160036,0.002600520104020804
883779813_Pg360_21.fsa,Pg360,TNW_03,TNW,326,0.002399520095980804,0.0039992001599680055,0.2005598880223955,0.783643271345731,0.002799440111977604,0.001999600079984003,0.0015996800639872027,0.002999400119976005
883779813_Pg360_22.fsa,Pg360,TNW_03,TNW,327,0.0034000000000000002,0.0034000000000000002,0.1958,0.7809999999999999,0.0082,0.0038,0.0020000000000000005,0.0024000000000000002
883779813_Pg360_23.fsa,Pg360,TNW_03,TNW,328,0.005,0.0034000000000000002,0.1948,0.7889999999999999,0.0022,0.0018000000000000002,0.0021999999999999997,0.0016
883779813_Pg360_24.fsa,Pg360,TNW_03,TNW,329,0.005201040208041607,0.08621724344868974,0.16063212642528504,0.7093418683736747,0.004200840168033607,0.022204440888177635,0.0036007201440288058,0.008601720344068812
883779813_Pg361_01.fsa,Pg361,TNW_02,TNW,330,0.15010993403957626,0.5822506496102339,0.16030381770937438,0.007595442734359385,0.030781531081351197,0.019388366979812114,0.029382370577653413,0.02018788726763942
883779813_Pg361_02.fsa,Pg361,TNW_02,TNW,331,0.1389722055588882,0.7566486702659468,0.002399520095980804,0.0025994801039792045,0.06618676264747052,0.001999600079984003,0.002199560087982403,0.028994201159768047
883779813_Pg361_03.fsa,Pg361,TNW_02,TNW,332,0.18871322793676204,0.6425855513307984,0.08745247148288972,0.02281368821292775,0.014408645187112266,0.02881729037422453,0.011406844106463879,0.003802281368821292
883779813_Pg361_04.fsa,Pg361,TNW_02,TNW,333,0.17053178728508597,0.7704918032786886,0.0035985605757696926,0.003998400639744103,0.02219112355057977,0.016193522590963613,0.004198320671731308,0.008796481407437025
883779813_Pg361_05.fsa,Pg361,TNW_02,TNW,334,0.1464878927356414,0.7886732039223534,0.048629177506503904,0.002801681008605163,0.003201921152691615,0.004202521512907745,0.0024014408645187113,0.003602161296778067
883779813_Pg361_06.fsa,Pg361,TNW_02,TNW,335,0.16510093943633822,0.7839296422146712,0.02738356985808515,0.0033979612232660408,0.0027983210073955628,0.007595442734359385,0.0033979612232660408,0.00639616230261843
883779813_Pg361_07.fsa,Pg361,TNW_02,TNW,336,0.10837832433513299,0.7740451909618077,0.08898220355928814,0.0031993601279744054,0.004799040191961608,0.004999000199960009,0.004199160167966407,0.011397720455908818
883779813_Pg361_08.fsa,Pg361,TNW_02,TNW,337,0.1250250050010002,0.7795559111822364,0.06601320264052811,0.0030006001200240046,0.004200840168033607,0.004200840168033606,0.003800760152030406,0.014202840568113622
883779813_Pg361_09.fsa,Pg361,TNW_02,TNW,338,0.15563112622524505,0.7949589917983596,0.011202240448089616,0.0022004400880176037,0.01920384076815363,0.0034006801360272057,0.0030006001200240046,0.010402080416083218
883779813_Pg362_01.fsa,Pg362,TNW_01,TNW,339,0.19812075169932028,0.7762894842063175,0.002399040383846462,0.0037984806077568977,0.004198320671731308,0.004998000799680128,0.005197920831667334,0.004998000799680128
883779813_Pg362_02.fsa,Pg362,TNW_01,TNW,340,0.18030818491094658,0.7808685211126676,0.02861717030218131,0.0012007204322593559,0.0014008405043025817,0.0012007204322593559,0.0040024014408645186,0.0024014408645187117
883779813_Pg362_03.fsa,Pg362,TNW_01,TNW,341,0.1994,0.7783999999999999,0.0022,0.0032,0.004200000000000001,0.004200000000000001,0.004600000000000001,0.0038000000000000004
883779813_Pg362_04.fsa,Pg362,TNW_01,TNW,342,0.2003201921152692,0.7896738042825696,0.0036021612967780674,0.001801080648389034,0.0012007204322593559,0.0012007204322593559,0.0010006003602161299,0.0012007204322593559
883779813_Pg362_05.fsa,Pg362,TNW_01,TNW,343,0.19595676541232984,0.7834267413931145,0.010608486789431546,0.001801441152922338,0.0012009607686148918,0.0014011208967173738,0.0038030424339471573,0.001801441152922338
883779813_Pg362_06.fsa,Pg362,TNW_01,TNW,344,0.1985602879424115,0.79124175164967,0.0025994801039792045,0.001999600079984003,9.998000399920016e-4,9.998000399920016e-4,0.0013997200559888023,0.0021995600879824036
883779813_Pg362_07.fsa,Pg362,TNW_01,TNW,345,0.19951971182709627,0.7944766860116069,0.0010006003602161296,0.0010006003602161296,0.0010006003602161296,0.0010006003602161296,0.0010006003602161296,0.0010006003602161296
883779813_Pg362_08.fsa,Pg362,TNW_01,TNW,346,0.149689813888333,0.7560536321793075,0.08465079047428456,0.0018010806483890335,0.0012007204322593557,0.0010006003602161296,0.004202521512907745,0.0014008405043025814
883779813_Pg362_09.fsa,Pg362,TNW_01,TNW,347,0.19791875125075045,0.7916750050030017,0.003402041224734841,0.0014008405043025817,0.0014008405043025817,0.0012007204322593559,0.0014008405043025817,0.0016009605763458077
883779813_Pg362_10.fsa,Pg362,TNW_01,TNW,348,0.1990796318527411,0.7925170068027211,0.002601040416166467,0.001600640256102441,0.0010004001600640256,0.0010004001600640256,0.0010004001600640256,0.0012004801920768309
883779813_Pg362_11.fsa,Pg362,TNW_01,TNW,349,0.1971971971971972,0.791991991991992,0.004404404404404404,0.0012012012012012014,0.0014014014014014013,0.001001001001001001,0.0014014014014014013,0.0014014014014014013
883779813_Pg362_12.fsa,Pg362,TNW_01,TNW,350,0.19987995198079234,0.7933173269307723,0.0014005602240896359,0.0010004001600640256,0.0012004801920768309,0.0010004001600640256,0.0010004001600640256,0.0012004801920768309
883779813_Pg362_13.fsa,Pg362,TNW_01,TNW,351,0.20028011204481794,0.7879151660664266,0.004601840736294518,0.0018007202881152463,0.0012004801920768309,0.0012004801920768309,0.0014005602240896359,0.001600640256102441
883779813_Pg362_14.fsa,Pg362,TNW_01,TNW,352,0.19456108778244352,0.7888422315536892,0.004199160167966408,0.0015996800639872027,0.0037992401519696068,0.002999400119976005,0.0015996800639872027,0.002399520095980804
