sample_id,population,population_label,state,sample_order,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13
883779813_Pg350_12.fsa,Pg350,KY_03,KY,92,0.0026010404161664665,0.002000800320128051,0.0010004001600640254,0.9367747098839535,0.0026010404161664665,0.002000800320128051,0.012404961984793916,0.0030012004801920765,0.0064025610244097635,0.0016006402561024409,0.0024009603841536613,0.0016006402561024409,0.025610244097639054
883779813_Pg350_13.fsa,Pg350,KY_03,KY,93,0.0022013207924754846,0.0010006003602161296,0.0012007204322593557,0.9537722633580148,0.005603362017210327,0.0010006003602161296,0.004602761656994197,0.014608765259155495,0.0070042025215129085,0.0014008405043025814,0.0014008405043025814,0.002201320792475485,0.0040024014408645186
883779813_Pg350_14.fsa,Pg350,KY_03,KY,94,0.0028,0.006,0.0022,0.9570000000000001,0.002,0.002,0.003,0.0021999999999999997,0.0072,0.0036000000000000003,0.0032,0.0036000000000000003,0.005200000000000001
883779813_Pg350_15.fsa,Pg350,KY_03,KY,95,0.0032012805122048826,0.001200480192076831,0.001200480192076831,0.8393357342937174,0.007002801120448181,0.0018007202881152465,0.0030012004801920774,0.08803521408563426,0.02921168467386955,0.004201680672268908,0.0022008803521408574,0.006402561024409765,0.01320528211284514
883779813_Pg350_16.fsa,Pg350,KY_03,KY,96,0.11013391964821106,9.994003597841295e-4,9.994003597841295e-4,0.8346991804917049,0.004197481511093344,9.994003597841295e-4,0.001998800719568259,0.0277833300019988,0.008195082950229861,0.001998800719568259,0.001798920647611433,0.0013991605036977812,0.004797121726963821
883779813_Pg350_17.fsa,Pg350,KY_03,KY,97,0.0046,0.001,0.001,0.9611999999999998,0.002,0.001,0.017,0.004399999999999999,0.002,0.001,0.0014,0.0014,0.002
883779813_Pg350_18.fsa,Pg350,KY_03,KY,98,0.021995600879824034,0.011797640471905619,0.0031993601279744054,0.09658068386322735,0.02179564087182563,0.003999200159968006,0.10497900419916018,0.049790041991601676,0.6044791041791641,0.003399320135972805,0.022395520895820836,0.022595480903819236,0.032993401319736056
883779813_Pg350_19.fsa,Pg350,KY_03,KY,99,0.0028022417934347476,0.0010008006405124099,0.0010008006405124099,0.8348678943154524,0.03682946357085668,0.0010008006405124099,0.0020016012810248197,0.08106485188150518,0.004203362690152122,0.0010008006405124099,0.0012009607686148918,0.0012009607686148918,0.03182546036829464
883779813_Pg350_20.fsa,Pg350,KY_03,KY,100,0.001999200319872051,9.996001599360256e-4,9.996001599360256e-4,0.9776089564174331,0.0013994402239104358,9.996001599360256e-4,0.004198320671731308,0.001999200319872051,0.001999200319872051,0.0017992802878848463,0.001999200319872051,0.001999200319872051,0.001999200319872051
883779813_Pg350_21.fsa,Pg350,KY_03,KY,101,0.0030036043251902285,0.0010012014417300763,0.0010012014417300763,0.959751702042451,0.004004805766920305,0.0010012014417300763,0.0010012014417300763,0.002202643171806167,0.00800961153384061,0.0020024028834601526,0.0014016820184221067,0.0014016820184221067,0.014217060472567081
883779813_Pg350_22.fsa,Pg350,KY_03,KY,102,0.003,0.001,0.001,0.9,0.002,0.001,0.003,0.014799999999999999,0.006,0.002,0.0022,0.0016,0.0624
883779813_Pg351_01.fsa,Pg351,KY_04,KY,103,0.01020408163265306,0.0010004001600640256,0.0010004001600640256,0.007402961184473788,0.006802721088435375,0.0010004001600640256,0.007603041216486594,0.0314125650260104,0.006002400960384154,0.0012004801920768309,0.0034013605442176874,0.001800720288115246,0.9211684673869548
883779813_Pg351_02.fsa,Pg351,KY_04,KY,104,0.005404323458767014,0.005404323458767014,0.01321056845476381,0.006204963971176942,0.006805444355484388,0.003202562049639712,0.002201761409127302,0.003202562049639712,0.007606084867894315,0.0038030424339471577,0.006405124099279424,0.04343474779823859,0.8931144915932746
883779813_Pg351_03.fsa,Pg351,KY_04,KY,105,0.003,0.0044,0.0112,0.0034000000000000002,0.011600000000000001,0.0024000000000000002,0.002,0.019399999999999997,0.0034000000000000002,0.002,0.0022,0.004200000000000001,0.9308
883779813_Pg351_04.fsa,Pg351,KY_04,KY,106,0.003001801080648389,0.0014008405043025817,0.0010006003602161296,0.005803482089253553,0.010406243746247748,0.0010006003602161296,0.0010006003602161296,0.010006003602161296,0.0020012007204322593,0.0010006003602161296,0.0014008405043025817,0.0014008405043025817,0.9605763458074845
883779813_Pg351_05.fsa,Pg351,KY_04,KY,107,0.046572056765940444,0.0029982010793523886,0.0035978412952228666,0.013991605036977816,0.0029982010793523886,0.0029982010793523886,0.0061962822306616035,0.003597841295222867,0.021986807915250855,0.0025984409354387374,0.04077553467919249,0.04697181690985409,0.8047171696981811
883779813_Pg351_06.fsa,Pg351,KY_04,KY,108,0.004198320671731307,0.0029988004798080768,0.0033986405437824874,0.007197121151539384,0.001999200319872051,0.002399040383846462,0.012195121951219513,0.0021991203518592563,0.0025989604158336665,0.001999200319872051,0.0037984806077568977,0.005397840863654539,0.9496201519392243
883779813_Pg351_07.fsa,Pg351,KY_04,KY,109,0.007803121248499399,0.0010004001600640256,0.001600640256102441,0.0020008003201280513,0.003001200480192077,0.0010004001600640256,0.0020008003201280513,0.0702280912364946,0.012004801920768308,0.0020008003201280513,0.0038015206082432974,0.004601840736294518,0.8889555822328932
883779813_Pg351_08.fsa,Pg351,KY_04,KY,110,0.004203362690152122,0.00100080064051241,0.00100080064051241,0.00200160128102482,0.001401120896717374,0.001200960768614892,0.00200160128102482,0.002802241793434748,0.004603682946357087,0.00100080064051241,0.003402722177742194,0.003803042433947158,0.9715772618094476
883779813_Pg351_09.fsa,Pg351,KY_04,KY,111,0.003603603603603604,0.0016016016016016017,0.001001001001001001,0.004404404404404405,0.004004004004004004,0.002002002002002002,0.001001001001001001,0.012412412412412413,0.03323323323323323,0.001001001001001001,0.002802802802802803,0.002602602602602603,0.9303303303303303
883779813_Pg351_10.fsa,Pg351,KY_04,KY,112,0.0032032032032032033,0.002002002002002002,0.001001001001001001,0.006206206206206206,0.001001001001001001,0.001001001001001001,0.002002002002002002,0.002202202202202202,0.002002002002002002,0.001001001001001001,0.0016016016016016017,0.0016016016016016017,0.9751751751751752
883779813_Pg351_11.fsa,Pg351,KY_04,KY,113,0.021595680863827234,0.002599480103979204,9.998000399920016e-4,0.003399320135972806,0.010797840431913617,0.003999200159968006,0.002199560087982403,0.06238752249550091,0.013397320535892822,0.0021995600879824036,0.015796840631873626,0.015196960607878427,0.8454309138172365
883779813_Pg351_12.fsa,Pg351,KY_04,KY,114,0.004404404404404405,0.003003003003003003,0.002002002002002002,0.03483483483483484,0.0034034034034034037,0.001001001001001001,0.013413413413413414,0.06886886886886887,0.022622622622622622,0.001001001001001001,0.0016016016016016017,0.0028028028028028026,0.8410410410410409
883779813_Pg351_13.fsa,Pg351,KY_04,KY,115,0.002797202797202797,0.0029970029970029974,0.0019980019980019984,0.0061938061938061955,0.054145854145854155,0.0029970029970029974,0.007992007992007994,0.0019980019980019984,0.0029970029970029974,0.002797202797202797,0.0021978021978021982,0.0021978021978021982,0.9086913086913088
883779813_Pg351_14.fsa,Pg351,KY_04,KY,116,0.014205682272909163,0.005002000800320128,0.0020008003201280513,0.003001200480192077,0.05142056822729092,0.004001600640256103,0.005802320928371348,0.002601040416166467,0.003601440576230492,0.0028011204481792713,0.013205282112845138,0.013805522208883555,0.8785514205682273
883779813_Pg351_15.fsa,Pg351,KY_04,KY,117,0.005396761942834299,0.002998201079352388,0.007395562662402557,0.002998201079352388,0.0023985608634819106,0.001998800719568259,0.019788127123725758,0.004797121726963821,0.004597241655006996,0.001599040575654607,0.00339796122326604,0.004197481511093344,0.9384369378372975
883779813_Pg351_16.fsa,Pg351,KY_04,KY,118,0.0034006801360272057,0.002400480096019204,0.002000400080016003,0.0030006001200240046,0.016603320664132826,0.0010002000400080016,0.002000400080016003,0.010002000400080015,0.004800960192038408,0.0016003200640128026,0.004600920184036807,0.0028005601120224045,0.9457891578315663
883779813_Pg351_17.fsa,Pg351,KY_04,KY,119,0.007205764611689353,0.00100080064051241,0.00200160128102482,0.002401921537229784,0.006805444355484388,0.00100080064051241,0.00300240192153723,0.00600480384307446,0.006204963971176943,0.00100080064051241,0.001601281024819856,0.002401921537229784,0.9593674939951962
883779813_Pg351_18.fsa,Pg351,KY_04,KY,120,0.012209767814251402,0.00200160128102482,0.00100080064051241,0.0034027221777421946,0.006605284227381906,0.00100080064051241,0.00200160128102482,0.0034027221777421946,0.018614891913530825,0.0018014411529223382,0.0016012810248198562,0.0024019215372297845,0.943955164131305
883779813_Pg351_19.fsa,Pg351,KY_04,KY,121,0.004000800160032006,0.0010002000400080016,0.0010002000400080016,0.0036007201440288058,0.00560112022404481,0.0010002000400080016,0.006601320264052811,0.0022004400880176033,0.0026005201040208044,0.001200240048009602,0.0034006801360272057,0.002200440088017604,0.9655931186237248
883779813_Pg351_20.fsa,Pg351,KY_04,KY,122,0.03083700440528634,0.001001201441730076,0.001001201441730076,0.006207448938726471,0.00460552663195835,0.001001201441730076,0.0036043251902282735,0.004805766920304365,0.002002402883460152,0.001001201441730076,0.023027633159791748,0.023428113736483777,0.8974769723668402
883779813_Pg351_21.fsa,Pg351,KY_04,KY,123,0.012994802079168335,0.001999200319872051,9.996001599360256e-4,0.0029988004798080768,0.003998400639744102,0.001999200319872051,0.0033986405437824874,0.004798080767692924,0.001999200319872051,9.996001599360256e-4,0.004198320671731308,0.004198320671731308,0.9554178328668533
883779813_Pg351_22.fsa,Pg351,KY_04,KY,124,0.0032,0.002,0.001,0.0076,0.0152,0.003,0.001,0.010199999999999999,0.003,0.002,0.0034000000000000002,0.004,0.9443999999999999
883779813_Pg351_23.fsa,Pg351,KY_04,KY,125,0.001999200319872051,0.0031987205117952823,0.002399040383846462,0.0037984806077568972,0.0033986405437824874,0.0013994402239104358,0.005797680927628949,0.002399040383846462,0.0059976009596161535,0.0013994402239104358,0.001999200319872051,0.0025989604158336665,0.9636145541783285
883779813_Pg351_24.fsa,Pg351,KY_04,KY,126,0.013802760552110424,0.002000400080016003,0.002000400080016003,0.002800560112022404,0.003400680136027206,0.0024004800960192043,0.003000600120024005,0.0044008801760352075,0.002000400080016003,0.0012002400480096021,0.013202640528105622,0.01260252050410082,0.9371874374874976
883779813_Pg352_01.fsa,Pg352,KY_05,KY,127,0.003201280512204882,0.0010004001600640256,0.0010004001600640256,0.0020008003201280513,0.0020008003201280513,0.003001200480192077,0.005002000800320128,0.003601440576230492,0.9695878351340537,0.005002000800320128,0.0012004801920768309,0.0014005602240896359,0.0020008003201280513
883779813_Pg352_02.fsa,Pg352,KY_05,KY,128,0.0020032051282051285,0.0010016025641025642,0.0010016025641025642,0.0020032051282051285,0.0030048076923076925,0.0010016025641025642,0.0032051282051282055,0.004607371794871795,0.9685496794871795,0.002403846153846154,0.002804487179487179,0.0020032051282051285,0.006410256410256411
883779813_Pg352_03.fsa,Pg352,KY_05,KY,129,0.007598480303939213,0.001999600079984003,0.001999600079984003,0.0015996800639872027,0.001999600079984003,0.001999600079984003,0.010397920415916818,0.0013997200559888023,0.9636072785442912,9.998000399920016e-4,0.0013997200559888023,0.002999400119976005,0.001999600079984003
883779813_Pg352_04.fsa,Pg352,KY_05,KY,130,0.0020012007204322597,0.0010006003602161299,0.004002401440864519,0.0020012007204322597,0.008805283169901944,0.0010006003602161299,0.0030018010806483896,0.0048028817290374235,0.9613768260956574,0.001600960576345808,0.0020012007204322597,0.002801681008605163,0.0056033620172103275
883779813_Pg352_05.fsa,Pg352,KY_05,KY,131,0.1605357856857257,9.996001599360256e-4,9.996001599360256e-4,0.001999200319872051,0.0037984806077568972,0.001999200319872051,0.02039184326269492,0.08516593362654938,0.6943222710915634,0.001999200319872051,0.006797281087564975,0.005397840863654539,0.015593762495001998
883779813_Pg352_06.fsa,Pg352,KY_05,KY,132,0.0033986405437824874,9.996001599360256e-4,0.001999200319872051,0.001999200319872051,0.003998400639744102,0.0017992802878848463,0.03718512594962015,0.0021991203518592563,0.9352259096361456,0.001999200319872051,0.001999200319872051,0.002399040383846462,0.004798080767692924
883779813_Pg352_07.fsa,Pg352,KY_05,KY,133,0.0208124874924955,0.0010006003602161296,0.0010006003602161296,0.0054032419451671004,0.0020012007204322593,0.0010006003602161296,0.0020012007204322593,0.008204922953772264,0.8673203922353412,0.0028016810086051638,0.019011406844106463,0.01580948569141485,0.05363217930758456
883779813_Pg352_08.fsa,Pg352,KY_05,KY,134,0.003601440576230492,0.0020008003201280513,0.0020008003201280513,0.018207282913165267,0.0020008003201280513,0.0010004001600640256,0.005002000800320128,0.025210084033613446,0.9143657462985194,0.006002400960384154,0.008403361344537815,0.0028011204481792717,0.009403761504601841
883779813_Pg352_09.fsa,Pg352,KY_05,KY,135,0.001800360072014403,0.002000400080016003,0.002000400080016003,0.0010002000400080016,0.002000400080016003,0.0010002000400080016,0.0010002000400080016,0.003000600120024005,0.9803960792158433,0.0010002000400080016,0.001800360072014403,0.0010002000400080016,0.002000400080016003
883779813_Pg352_10.fsa,Pg352,KY_05,KY,136,0.006398720255948809,0.0019996000799840027,0.0011997600479904018,0.003399320135972805,0.0019996000799840027,0.002999400119976004,0.0039992001599680055,0.007198560287942411,0.958608278344331,0.004999000199960007,0.0011997600479904018,0.0039992001599680055,0.0019996000799840027
883779813_Pg352_11.fsa,Pg352,KY_05,KY,137,0.0029988004798080768,0.001999200319872051,0.0027988804478208716,0.004198320671731308,0.001999200319872051,0.001999200319872051,0.001999200319872051,0.01359456217512995,0.9424230307876849,9.996001599360256e-4,0.0017992802878848463,0.021191523390643747,0.001999200319872051
883779813_Pg352_12.fsa,Pg352,KY_05,KY,138,9.994003597841295e-4,0.001998800719568259,0.001998800719568259,9.994003597841295e-4,0.001998800719568259,0.001998800719568259,0.001998800719568259,0.001998800719568259,0.9788127123725764,0.0011992804317409553,0.001998800719568259,0.001998800719568259,0.001998800719568259
883779813_Pg352_13.fsa,Pg352,KY_05,KY,139,0.001200960768614892,0.00100080064051241,0.00100080064051241,0.00200160128102482,0.00200160128102482,0.00100080064051241,0.00200160128102482,0.00200160128102482,0.9823859087269816,0.00100080064051241,0.001200960768614892,0.001200960768614892,0.00200160128102482
883779813_Pg352_14.fsa,Pg352,KY_05,KY,140,0.0010004001600640256,0.0010004001600640256,0.0020008003201280513,0.0010004001600640256,0.0010004001600640256,0.0010004001600640256,0.0020008003201280513,0.0020008003201280513,0.9831932773109243,0.0010004001600640256,0.0010004001600640256,0.0018007202881152463,0.0020008003201280513
883779813_Pg352_15.fsa,Pg352,KY_05,KY,141,0.001998401278976818,9.99200639488409e-4,0.0015987210231814548,0.0017985611510791366,0.0017985611510791366,9.99200639488409e-4,0.001998401278976818,0.001998401278976818,0.9818145483613109,9.99200639488409e-4,0.001199040767386091,0.001199040767386091,0.0015987210231814548
883779813_Pg352_16.fsa,Pg352,KY_05,KY,142,0.0020008003201280517,0.0030012004801920774,0.0020008003201280517,0.0010004001600640259,0.005002000800320129,0.0030012004801920774,0.0030012004801920774,0.0020008003201280517,0.9723889555822329,0.001400560224089636,0.001200480192076831,0.0020008003201280517,0.0020008003201280517
883779813_Pg352_17.fsa,Pg352,KY_05,KY,143,0.0036007201440288058,0.0020004000800160028,0.0030006001200240046,0.0030006001200240046,0.0020004000800160028,0.0020004000800160028,0.007001400280056011,0.002200440088017603,0.9449889977995599,0.002800560112022404,0.017803560712142424,0.0020004000800160028,0.007601520304060811
883779813_Pg352_18.fsa,Pg352,KY_05,KY,144,0.0017974835230677054,0.0019972039145196726,0.0019972039145196726,9.986019572598363e-4,0.0019972039145196726,9.986019572598363e-4,0.0019972039145196726,0.0019972039145196726,0.9790293588975434,0.001597763131615738,0.0017974835230677054,0.0017974835230677054,0.0019972039145196726
883779813_Pg352_19.fsa,Pg352,KY_05,KY,145,0.001999200319872051,0.001999200319872051,0.001999200319872051,0.0029988004798080768,0.002399040383846462,0.001999200319872051,0.0029988004798080768,0.0029988004798080768,0.9744102359056377,9.996001599360256e-4,0.001199520191923231,0.001999200319872051,0.001999200319872051
883779813_Pg352_20.fsa,Pg352,KY_05,KY,146,0.005398920215956809,0.008998200359928014,0.001999600079984003,0.001999600079984003,0.008998200359928014,0.001999600079984003,0.1195760847830434,0.002399520095980804,0.8410317936412718,9.998000399920016e-4,0.0013997200559888023,0.0021995600879824036,0.002999400119976005
883779813_Pg352_21.fsa,Pg352,KY_05,KY,147,0.0016003200640128028,0.002000400080016003,0.0010002000400080016,0.009401880376075216,0.002000400080016003,0.0010002000400080016,0.005001000200040008,0.002000400080016003,0.9643928785757152,0.007201440288057612,0.0012002400480096021,0.0012002400480096021,0.002000400080016003
883779813_Pg352_22.fsa,Pg352,KY_05,KY,148,0.002000400080016003,0.0010002000400080016,0.0010002000400080016,0.0016003200640128028,0.002000400080016003,0.0010002000400080016,0.002000400080016003,0.002000400080016003,0.9825965193038608,0.0010002000400080016,0.0012002400480096021,0.0012002400480096021,0.0014002800560112022
883779813_Pg352_23.fsa,Pg352,KY_05,KY,149,0.001998001998001998,9.99000999000999e-4,9.99000999000999e-4,0.001998001998001998,0.001998001998001998,9.99000999000999e-4,0.001998001998001998,0.001998001998001998,0.9816183816183816,9.99000999000999e-4,0.0011988011988011988,0.0011988011988011988,0.001998001998001998
883779813_Pg352_24.fsa,Pg352,KY_05,KY,150,0.002,0.001,0.002,0.002,0.002,0.001,0.002,0.0028,0.9782,0.0014,0.0016,0.002,0.002
883779813_Pg353_01.fsa,Pg353,EX_02,EX-S,151,0.006197520991603359,0.010995601759296281,9.996001599360256e-4,0.0029988004798080768,0.40843662534986,0.5031987205117953,0.002798880447820871,0.002399040383846462,0.052978808476609365,0.0013994402239104358,0.0013994402239104358,0.0021991203518592567,0.003998400639744102
883779813_Pg353_02.fsa,Pg353,EX_02,EX-S,152,0.0066,0.015,0.003,0.0026,0.40280000000000005,0.5364000000000001,0.002,0.0036000000000000003,0.0073999999999999995,0.0028,0.004600000000000001,0.0032,0.009999999999999998
883779813_Pg353_03.fsa,Pg353,EX_02,EX-S,153,0.0010004001600640256,0.0020008003201280513,0.0020008003201280513,0.0010004001600640256,0.9813925570228091,0.001600640256102441,0.0020008003201280513,0.0020008003201280513,0.0020008003201280513,0.0010004001600640256,0.0010004001600640256,0.0010004001600640256,0.0020008003201280513
883779813_Pg353_04.fsa,Pg353,EX_02,EX-S,154,0.004799040191961608,0.003999200159968006,9.998000399920016e-4,0.001999600079984003,0.6200759848030394,0.002999400119976005,0.004999000199960009,0.002199560087982403,0.34753049390121976,0.001999600079984003,0.0025994801039792045,0.002399520095980804,0.003399320135972806
883779813_Pg353_05.fsa,Pg353,EX_02,EX-S,155,0.004400880176035206,0.002600520104020804,0.0054010802160432084,0.0022004400880176033,0.6383276655331066,0.0040008001600320055,0.0020004000800160028,0.005001000200040007,0.27085417083416685,0.002200440088017603,0.010802160432086417,0.0040008001600320055,0.04820964192838568
883779813_Pg353_06.fsa,Pg353,EX_02,EX-S,156,0.0019972039145196726,0.38965448372278805,0.0029958058717795086,0.0029958058717795086,0.5819852206910325,0.004793289394847214,0.0019972039145196726,0.0027960854803275414,0.0019972039145196726,0.0019972039145196726,0.0019972039145196726,0.002796085480327541,0.0019972039145196726
883779813_Pg353_07.fsa,Pg353,EX_02,EX-S,157,0.0018025235329461246,0.6685359503304626,0.002002803925495694,0.0022030843180452634,0.004806729421189666,0.30482675746044463,0.002002803925495694,0.002002803925495694,0.003004205888243541,0.002002803925495694,0.002002803925495694,0.0028039254956939708,0.002002803925495694
883779813_Pg353_08.fsa,Pg353,EX_02,EX-S,158,0.0030012004801920774,0.0018007202881152465,0.001400560224089636,0.0020008003201280517,0.9723889555822329,0.0030012004801920774,0.0030012004801920774,0.001200480192076831,0.0020008003201280517,0.0010004001600640259,0.0022008803521408574,0.002000800320128052,0.005002000800320129
883779813_Pg353_09.fsa,Pg353,EX_02,EX-S,159,0.005006007208650381,0.0030036043251902285,0.0010012014417300763,0.0020024028834601526,0.9609531437725269,0.006607929515418502,0.0010012014417300763,0.002202643171806167,0.0010012014417300763,0.002202643171806167,0.0034040849018822593,0.0018021625951141374,0.009811774128954747
883779813_Pg353_10.fsa,Pg353,EX_02,EX-S,160,0.001797842588893328,0.00619256891729924,0.00379544546544147,9.98801438274071e-4,0.9674390731122652,0.00379544546544147,0.001997602876548142,9.98801438274071e-4,0.001797842588893328,0.0035956851777866556,0.004194966040751098,0.001797842588893328,0.0015980823012385138
883779813_Pg353_11.fsa,Pg353,EX_02,EX-S,161,0.001398880895283773,0.0029976019184652283,0.0019984012789768186,0.0019984012789768186,0.8782973621103117,0.0029976019184652283,0.0019984012789768186,0.0019984012789768186,0.1003197442046363,0.0019984012789768186,9.992006394884093e-4,9.992006394884093e-4,0.0019984012789768186
883779813_Pg353_12.fsa,Pg353,EX_02,EX-S,162,0.005198960207958409,0.04879024195160968,0.003599280143971206,0.00599880023995201,0.6840631873625276,0.2281543691261748,0.001999600079984003,0.004399120175964806,0.002999400119976005,0.001999600079984003,0.002799440111977604,0.006998600279944012,0.002999400119976005
883779813_Pg353_13.fsa,Pg353,EX_02,EX-S,163,0.0022017614091273015,0.024819855884707764,0.0024019215372297837,0.007205764611689351,0.8877101681345076,0.023218574859887906,0.0040032025620496394,0.0020016012810248197,0.018414731785428344,0.0038030424339471573,0.0022017614091273023,0.014811849479583668,0.007205764611689352
883779813_Pg353_14.fsa,Pg353,EX_02,EX-S,164,0.002199560087982403,0.7520495900819836,0.002799440111977604,0.004199160167966408,0.16416716656668665,0.027194561087782447,0.0025994801039792045,0.016596680663867228,0.001999600079984003,0.001199760047990402,0.002399520095980804,0.002999400119976005,0.019596080783843232
883779813_Pg353_15.fsa,Pg353,EX_02,EX-S,165,0.0012004801920768309,0.013005202080832334,0.005602240896358543,0.0020008003201280513,0.8813525410164065,0.08243297318927571,0.0020008003201280513,0.0010004001600640256,0.003001200480192077,0.0020008003201280513,0.0024009603841536617,0.0020008003201280513,0.0020008003201280513
883779813_Pg353_16.fsa,Pg353,EX_02,EX-S,166,0.0032032032032032033,0.001001001001001001,0.001001001001001001,0.002002002002002002,0.9643643643643643,0.002002002002002002,0.006006006006006006,0.0012012012012012014,0.008008008008008008,0.001001001001001001,0.002402402402402403,0.0024024024024024027,0.005405405405405406
883779813_Pg353_17.fsa,Pg353,EX_02,EX-S,167,0.0032012805122048817,0.08943577430972387,0.006002400960384153,0.0030012004801920765,0.6782713085234094,0.1974789915966386,0.007402961184473788,0.002000800320128051,0.002000800320128051,0.002000800320128051,0.0030012004801920765,0.0032012805122048817,0.0030012004801920765
883779813_Pg353_18.fsa,Pg353,EX_02,EX-S,168,0.0023980815347721825,0.3754996003197443,0.0027977617905675456,0.0029976019184652283,0.5869304556354916,0.0059952038369304565,0.0059952038369304565,0.002797761790567546,0.004996003197442047,0.0019984012789768186,0.001598721023181455,0.0025979216626698647,0.0033972821742605922
883779813_Pg353_19.fsa,Pg353,EX_02,EX-S,169,0.0019992003198720507,0.5337864854058376,0.0029988004798080763,9.996001599360254e-4,0.006997201119552179,0.044582167133146736,0.0029988004798080763,0.0011995201919232307,0.39564174330267887,0.0027988804478208708,0.0015993602558976407,0.0023990403838464614,0.0019992003198720507
883779813_Pg353_20.fsa,Pg353,EX_02,EX-S,170,0.014008405043025817,0.012607564538723233,0.0020012007204322593,0.0030018010806483887,0.25815489293576144,0.5897538523113869,0.0010006003602161296,0.005603362017210326,0.09905943566139684,0.0020012007204322593,0.0024014408645187113,0.0024014408645187113,0.008004802881729037
883779813_Pg353_21.fsa,Pg353,EX_02,EX-S,171,0.0027960854803275414,0.0019972039145196726,0.0019972039145196726,0.0019972039145196726,0.969043339324945,0.0019972039145196726,0.004593569003395247,0.0021969243059716394,0.006990213700818854,9.986019572598363e-4,9.986019572598363e-4,0.0017974835230677054,0.0025963650888755742
883779813_Pg353_22.fsa,Pg353,EX_02,EX-S,172,0.0048000000000000004,0.004,0.0012000000000000001,0.014799999999999999,0.5948,0.003,0.0054,0.0154,0.3452,0.002,0.0033999999999999994,0.0026000000000000003,0.0034000000000000002
883779813_Pg353_23.fsa,Pg353,EX_02,EX-S,173,0.001401120896717374,0.16152922337870299,0.00300240192153723,0.00200160128102482,0.22197758206565252,0.5844675740592474,0.0050040032025620495,0.0036028823058446764,0.006805444355484388,0.00200160128102482,0.002201761409127302,0.00300240192153723,0.00300240192153723
883779813_Pg353_24.fsa,Pg353,EX_02,EX-S,174,0.0035992801439712063,0.015996800639872025,0.003999200159968006,0.001999600079984003,0.31413717256548696,0.016196760647870425,0.001999600079984003,0.002199560087982403,0.618876224755049,0.008598280343931213,0.00599880023995201,0.002799440111977604,0.003599280143971206
883779813_Pg354_01.fsa,Pg354,KY_06,KY,175,0.19891935161096658,0.0020012007204322593,0.004802881729037423,0.0038022813688212923,0.012407444466680007,0.0010006003602161296,0.007604562737642585,0.013608164898939363,0.010606363818290976,0.0014008405043025814,0.1628977386431859,0.16710026015609367,0.4138483089853912
883779813_Pg354_02.fsa,Pg354,KY_06,KY,176,0.24325404757145716,0.0055966420147911256,0.0019988007195682594,0.0049970017989206484,0.0019988007195682594,0.0033979612232660408,0.018189086548071158,0.00739556266240256,0.0035978412952228666,0.0019988007195682594,0.19028582850289827,0.19068558864681193,0.32660403757745354
883779813_Pg354_10.fsa,Pg354,KY_06,KY,177,0.18976204759048193,0.0025994801039792045,0.0013997200559888023,0.009398120375924815,0.003599280143971206,0.001999600079984003,0.01619676064787043,0.009798040391921616,0.008398320335932815,0.001999600079984003,0.1871625674865027,0.1873625274945011,0.38032393521295743
883779813_Pg354_11.fsa,Pg354,KY_06,KY,178,0.1954390878175635,0.0010002000400080016,0.0010002000400080016,0.002000400080016003,0.0016003200640128026,0.0010002000400080016,0.09881976395279056,0.0036007201440288058,0.0030006001200240046,0.0010002000400080016,0.1908381676335267,0.19103820764152832,0.30966193238647727
883779813_Pg354_12.fsa,Pg354,KY_06,KY,179,0.2369526094781044,9.998000399920016e-4,9.998000399920016e-4,0.007998400319936013,0.001999600079984003,9.998000399920016e-4,0.0013997200559888023,0.015396920615876825,0.001999600079984003,9.998000399920016e-4,0.1925614877024595,0.1921615676864627,0.34553089382123575
883779813_Pg354_13.fsa,Pg354,KY_06,KY,180,0.1990796318527411,0.0014005602240896359,0.0024009603841536617,0.002601040416166467,0.0014005602240896359,0.0014005602240896359,0.007603041216486595,0.004401760704281712,0.003001200480192077,0.003001200480192077,0.19427771108443376,0.19507803121248501,0.3843537414965987
883779813_Pg354_14.fsa,Pg354,KY_06,KY,181,0.4725164901059365,0.0019988007195682594,0.0019988007195682594,0.04057565460723567,0.004197481511093345,9.994003597841297e-4,0.0049970017989206476,0.011593044173495904,0.00439736158305017,0.0019988007195682594,0.1379172496502099,0.1509094543274036,0.1659004597241655
883779813_Pg354_15.fsa,Pg354,KY_06,KY,182,0.19647859143657465,0.0020008003201280513,0.0020008003201280513,0.0020008003201280513,0.0020008003201280513,0.0010004001600640256,0.005002000800320127,0.015406162464985995,0.003201280512204882,0.0010004001600640256,0.19187675070028012,0.19247699079631853,0.3855542216886755
883779813_Pg354_22.fsa,Pg354,KY_06,KY,183,0.17774219375500402,0.00100080064051241,0.00100080064051241,0.02542033626901521,0.005204163330664533,0.00100080064051241,0.03262610088070457,0.00600480384307446,0.00200160128102482,0.004403522818254604,0.1757405924739792,0.17634107285828662,0.39151321056845473
883779813_Pg354_23.fsa,Pg354,KY_06,KY,184,0.1979583666933547,0.00100080064051241,0.00100080064051241,0.00300240192153723,0.0026020816653322663,0.00100080064051241,0.005604483586869496,0.00200160128102482,0.001401120896717374,0.001401120896717374,0.19615692554043235,0.19615692554043235,0.3907125700560448
