sample_id,population,population_label,state,sample_order,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10
883779813_Pg351_13.fsa,Pg351,KY_04,KY,115,0.001999200319872051,0.0031987205117952823,0.04218312674930028,0.010595761695321873,0.0033986405437824874,0.001999200319872051,0.005597760895641744,0.0031987205117952823,0.0021991203518592567,0.9256297481007597
883779813_Pg351_14.fsa,Pg351,KY_04,KY,116,0.0022004400880176037,0.003200640128025605,0.03780756151230246,0.004200840168033606,0.0034006801360272057,0.0026005201040208044,0.014202840568113623,0.005201040208041609,0.001800360072014403,0.9253850770154031
883779813_Pg351_15.fsa,Pg351,KY_04,KY,117,0.004999000199960009,0.001999600079984003,0.0021995600879824036,0.0037992401519696063,0.007198560287942413,0.0057988402319536095,0.011597680463907219,0.002799440111977605,0.003999200159968006,0.9556088782243551
883779813_Pg351_16.fsa,Pg351,KY_04,KY,118,0.011809447558046438,0.002201761409127302,0.012409927942353884,0.00400320256204964,0.005204163330664533,0.00200160128102482,0.0028022417934347476,0.002201761409127302,0.005604483586869495,0.9517614091273018
883779813_Pg351_17.fsa,Pg351,KY_04,KY,119,0.0070042025215129085,0.0012007204322593557,0.005003001801080648,0.0038022813688212923,0.0068040824494696815,0.0024014408645187113,0.0040024014408645186,0.0010006003602161296,0.004202521512907745,0.964578747248349
883779813_Pg351_18.fsa,Pg351,KY_04,KY,120,0.0025979216626698647,0.0019984012789768186,0.004796163069544365,0.004396482813749001,0.016386890487609915,0.001598721023181455,0.005395683453237411,0.0019984012789768186,0.005795363709032775,0.9550359712230216
883779813_Pg351_19.fsa,Pg351,KY_04,KY,121,0.00200160128102482,0.001401120896717374,0.0036028823058446764,0.0036028823058446764,0.0028022417934347476,0.00100080064051241,0.0050040032025620495,0.00100080064051241,0.003402722177742194,0.9761809447558046
883779813_Pg351_20.fsa,Pg351,KY_04,KY,122,0.0034040849018822593,0.0010012014417300763,0.0034040849018822593,0.0054064877853424115,0.0022026431718061676,0.0010012014417300763,0.026231477773328,0.0010012014417300763,0.0034040849018822593,0.9529435322386863
883779813_Pg351_21.fsa,Pg351,KY_04,KY,123,0.004199160167966408,0.001199760047990402,0.002999400119976005,0.002799440111977604,0.002399520095980804,0.001999600079984003,0.005198960207958408,0.001999600079984003,0.0065986802639472104,0.9706058788242352
883779813_Pg351_22.fsa,Pg351,KY_04,KY,124,0.017800000000000003,0.0022,0.011199999999999998,0.010600000000000002,0.0028000000000000004,0.002,0.0018000000000000002,0.0024000000000000002,0.0046,0.9446
883779813_Pg351_23.fsa,Pg351,KY_04,KY,125,0.0028000000000000004,0.0018000000000000002,0.0028,0.0052,0.0073999999999999995,0.0028000000000000004,0.004600000000000001,0.0032,0.002,0.9673999999999999
883779813_Pg351_24.fsa,Pg351,KY_04,KY,126,0.004600920184036806,0.001400280056011202,0.0036007201440288058,0.0030006001200240046,0.0022004400880176033,0.0020004000800160028,0.012802560512102419,0.0020004000800160028,0.0032006401280256047,0.9651930386077215
883779813_Pg352_01.fsa,Pg352,KY_05,KY,127,0.0036007201440288058,0.004000800160032006,0.002400480096019204,0.002000400080016003,0.9767953590718144,0.0010002000400080016,0.0044008801760352075,0.001800360072014403,0.0016003200640128026,0.002400480096019204
883779813_Pg352_02.fsa,Pg352,KY_05,KY,128,0.005804643714971978,0.002802241793434748,0.0036028823058446764,0.002401921537229784,0.9703763010408327,0.001200960768614892,0.00300240192153723,0.001200960768614892,0.0028022417934347476,0.006805444355484387
883779813_Pg352_03.fsa,Pg352,KY_05,KY,129,0.0012012012012012014,0.001001001001001001,0.0024024024024024027,0.002002002002002002,0.974974974974975,0.0022022022022022024,0.00840840840840841,0.0022022022022022024,0.0032032032032032033,0.0024024024024024027
883779813_Pg352_04.fsa,Pg352,KY_05,KY,130,0.005404323458767015,0.0016012810248198562,0.006805444355484389,0.0026020816653322663,0.9675740592473979,0.003602882305844676,0.0028022417934347485,0.00100080064051241,0.0022017614091273023,0.006405124099279425
883779813_Pg352_05.fsa,Pg352,KY_05,KY,131,0.03001801080648389,0.0022013207924754855,0.004602761656994196,0.0026015609365619375,0.7334400640384231,0.0010006003602161296,0.14808885331198718,0.0014008405043025817,0.049829897938763267,0.02681608965379228
883779813_Pg352_06.fsa,Pg352,KY_05,KY,132,0.0022,0.002,0.0042,0.0021999999999999997,0.9620000000000001,0.0018000000000000002,0.017599999999999998,0.0012000000000000001,0.0020000000000000005,0.0048000000000000004
883779813_Pg352_07.fsa,Pg352,KY_05,KY,133,0.011409127301841474,0.0038030424339471577,0.002802241793434748,0.006605284227381905,0.8592874299439552,0.001200960768614892,0.02141713370696557,0.00100080064051241,0.004403522818254603,0.08807045636509207
883779813_Pg352_08.fsa,Pg352,KY_05,KY,134,0.03219356128774245,0.0075984803039392135,0.002199560087982403,0.016196760647870425,0.92001599680064,0.001999600079984003,0.004399120175964807,0.001999600079984003,0.005598880223955208,0.007798440311937612
883779813_Pg352_09.fsa,Pg352,KY_05,KY,135,0.003999200159968006,0.0015996800639872027,0.0017996400719856032,0.001199760047990402,0.9796040791841631,0.001999600079984003,0.0017996400719856032,0.0021995600879824036,0.0035992801439712063,0.0021995600879824036
883779813_Pg352_10.fsa,Pg352,KY_05,KY,136,0.007601520304060813,0.004000800160032006,0.0024004800960192043,0.004000800160032006,0.9667933586717343,0.0022004400880176037,0.005001000200040008,0.0022004400880176037,0.003400680136027206,0.0024004800960192043
883779813_Pg352_11.fsa,Pg352,KY_05,KY,137,0.02680536107221444,0.0016003200640128023,0.0018003600720144029,0.005201040208041607,0.9449889977995599,0.009001800360072015,0.002800560112022404,0.0022004400880176033,0.0034006801360272052,0.0022004400880176033
883779813_Pg352_12.fsa,Pg352,KY_05,KY,138,0.0022004400880176037,0.0014002800560112022,0.001800360072014403,0.001200240048009602,0.9827965593118624,0.002600520104020804,0.002000400080016003,0.002000400080016003,0.001800360072014403,0.0022004400880176037
883779813_Pg352_13.fsa,Pg352,KY_05,KY,139,0.0024000000000000002,0.001,0.0016,0.002,0.9848000000000001,0.0012000000000000001,0.0024000000000000002,0.0012000000000000001,0.0012000000000000001,0.0022
883779813_Pg352_14.fsa,Pg352,KY_05,KY,140,0.002398560863481911,0.0011992804317409555,9.994003597841297e-4,0.0015990405756546075,0.9852088746751948,0.0021986807915250852,0.0015990405756546075,9.994003597841297e-4,0.0015990405756546075,0.0021986807915250852
883779813_Pg352_15.fsa,Pg352,KY_05,KY,141,0.002197802197802198,9.99000999000999e-4,0.0013986013986013984,0.001998001998001998,0.9846153846153846,0.001998001998001998,0.002197802197802198,0.0011988011988011988,0.0013986013986013984,0.001998001998001998
883779813_Pg352_16.fsa,Pg352,KY_05,KY,142,0.00200160128102482,0.001401120896717374,0.007806244995996799,0.001401120896717374,0.9749799839871898,0.002201761409127302,0.0026020816653322663,0.0036028823058446764,0.001601281024819856,0.002401921537229784
883779813_Pg352_17.fsa,Pg352,KY_05,KY,143,0.0022,0.0034000000000000002,0.0022,0.003,0.9527999999999999,0.004,0.0054,0.0022,0.019,0.0058000000000000005
883779813_Pg352_18.fsa,Pg352,KY_05,KY,144,0.002197802197802198,0.0017982017982017982,0.0017982017982017982,0.0013986013986013984,0.9822177822177822,0.002197802197802198,0.0017982017982017982,0.001998001998001998,0.0023976023976023976,0.002197802197802198
883779813_Pg352_19.fsa,Pg352,KY_05,KY,145,0.003600720144028806,0.0010002000400080016,0.002400480096019204,0.003200640128025605,0.9789957991598319,0.0022004400880176037,0.002800560112022405,0.002000400080016003,0.0016003200640128026,0.0022004400880176037
883779813_Pg352_20.fsa,Pg352,KY_05,KY,146,0.002002002002002002,0.001001001001001001,0.009009009009009009,0.002202202202202202,0.9191191191191191,0.002002002002002002,0.05065065065065064,0.0074074074074074086,0.003003003003003003,0.0036036036036036037
883779813_Pg352_21.fsa,Pg352,KY_05,KY,147,0.0021991203518592567,0.00619752099160336,0.0017992802878848463,0.008396641343462616,0.9712115153938424,9.996001599360256e-4,0.003598560575769692,0.0021991203518592567,0.0013994402239104358,0.001999200319872051
883779813_Pg352_22.fsa,Pg352,KY_05,KY,148,0.0021995600879824036,9.998000399920016e-4,0.0015996800639872027,0.001999600079984003,0.9854029194161168,9.998000399920016e-4,0.0021995600879824036,0.001199760047990402,0.0013997200559888023,0.001999600079984003
883779813_Pg352_23.fsa,Pg352,KY_05,KY,149,0.0024000000000000002,0.001,0.0016,0.002,0.9852000000000001,0.001,0.0022,0.0012000000000000001,0.0014,0.002
883779813_Pg352_24.fsa,Pg352,KY_05,KY,150,0.0038007601520304063,0.0016003200640128028,0.0016003200640128028,0.0022004400880176037,0.9803960792158433,0.0024004800960192043,0.0022004400880176037,0.0012002400480096021,0.0022004400880176037,0.0024004800960192043
883779813_Pg353_01.fsa,Pg353,EX_02,EX-S,151,0.0028005601120224045,0.0014002800560112022,0.3876775355071014,0.02460492098419684,0.06981396279255851,0.0010002000400080016,0.007801560312062413,0.4828965793158632,0.0030006001200240055,0.019003800760152033
883779813_Pg353_02.fsa,Pg353,EX_02,EX-S,152,0.008798240351929614,0.0035992801439712063,0.29954009198160364,0.009998000399920017,0.01259748050389922,0.0031993601279744054,0.006398720255948811,0.6052789442111578,0.0061987602479504095,0.044391121775644866
883779813_Pg353_03.fsa,Pg353,EX_02,EX-S,153,0.0031993601279744054,0.001999600079984003,0.6362727454509098,0.1595680863827235,0.00619876024795041,0.0035992801439712063,0.0027994401119776045,0.03779244151169766,9.998000399920016e-4,0.14757048590281946
883779813_Pg353_04.fsa,Pg353,EX_02,EX-S,154,0.001997602876548142,0.003995205753096284,0.39612465041949657,0.08330003995205752,0.3615661206552137,0.002796644027167399,0.004994007191370355,0.03415900918897322,0.012984418697562925,0.09808230123851377
883779813_Pg353_05.fsa,Pg353,EX_02,EX-S,155,0.005801160232046409,0.004200840168033607,0.39627925585117024,0.08381676335267053,0.19423884776955389,0.014002800560112024,0.0040008001600320055,0.009201840368073614,0.032006401280256044,0.25645129025805163
883779813_Pg353_06.fsa,Pg353,EX_02,EX-S,156,0.0036007201440288058,0.0022004400880176033,0.3508701740348069,0.07581516303260652,0.0030006001200240046,0.004000800160032006,0.002800560112022405,0.4928985797159432,0.0022004400880176033,0.0626125225045009
883779813_Pg353_07.fsa,Pg353,EX_02,EX-S,157,0.0020008003201280513,0.0020008003201280513,0.08343337334933974,0.0020008003201280513,0.0022008803521408565,0.0022008803521408565,0.0020008003201280513,0.9005602240896358,0.001600640256102441,0.0020008003201280513
883779813_Pg353_08.fsa,Pg353,EX_02,EX-S,158,0.0014002800560112022,0.006001200240048009,0.6035207041408281,0.15423084616923385,0.0022004400880176033,0.002400480096019204,0.005201040208041609,0.023004600920184037,0.0026005201040208044,0.19943988797759551
883779813_Pg353_09.fsa,Pg353,EX_02,EX-S,159,0.0018000000000000002,0.0052,0.591,0.1744,0.0014,0.002,0.0032,0.020399999999999998,0.005599999999999999,0.195
883779813_Pg353_10.fsa,Pg353,EX_02,EX-S,160,9.998000399920016e-4,0.00619876024795041,0.6136772645470906,0.1209758048390322,0.001999600079984003,0.0035992801439712063,0.001999600079984003,0.11697660467906418,0.008398320335932814,0.1251749650069986
883779813_Pg353_11.fsa,Pg353,EX_02,EX-S,161,0.0019988007195682594,0.002198680791525085,0.600439736158305,0.12072756346192284,0.13911653008195085,0.002398560863481911,0.0019988007195682594,0.04997001798920648,0.0019988007195682594,0.07915250849490307
883779813_Pg353_12.fsa,Pg353,EX_02,EX-S,162,0.0036007201440288058,0.0022004400880176037,0.46489297859571915,0.10762152430486097,0.0034006801360272057,0.005201040208041608,0.004200840168033607,0.3014602920584117,0.0034006801360272057,0.10402080416083218
883779813_Pg353_13.fsa,Pg353,EX_02,EX-S,163,0.001999600079984003,0.0031993601279744054,0.6030793841231753,0.13677264547090584,0.019596080783843232,0.004799040191961608,0.004199160167966407,0.08938212357528494,0.001199760047990402,0.13577284543091384
883779813_Pg353_14.fsa,Pg353,EX_02,EX-S,164,0.03199360127974405,0.0017996400719856032,0.1141771645670866,0.01839632073585283,0.001999600079984003,0.0021995600879824036,0.002999400119976005,0.7858428314337131,0.001999600079984003,0.038592281543691265
883779813_Pg353_15.fsa,Pg353,EX_02,EX-S,165,0.001400280056011202,0.0020004000800160028,0.6501300260052011,0.09101820364072813,0.0036007201440288053,0.0038007601520304054,0.0022004400880176033,0.1488297659531906,0.002600520104020804,0.09441888377675535
883779813_Pg353_16.fsa,Pg353,EX_02,EX-S,166,0.0012007204322593557,0.0012007204322593557,0.5865519311586952,0.16790074044426656,0.010406243746247745,0.0018010806483890335,0.007804682809685811,0.0018010806483890335,0.0014008405043025814,0.2199319591755053
883779813_Pg353_17.fsa,Pg353,EX_02,EX-S,167,0.002399520095980804,0.001999600079984003,0.4433113377324534,0.08998200359928014,0.002399520095980804,0.005198960207958408,0.008198360327934414,0.34173165366926617,0.0031993601279744054,0.10157968406318736
883779813_Pg353_18.fsa,Pg353,EX_02,EX-S,168,0.002999400119976005,0.001999600079984003,0.33613277344531095,0.08778244351129774,0.005398920215956809,0.0031993601279744054,0.004999000199960009,0.4617076584683064,0.0017996400719856032,0.09398120375924815
883779813_Pg353_19.fsa,Pg353,EX_02,EX-S,169,0.0010006003602161296,0.002201320792475485,0.09985991594956975,0.0012007204322593559,0.3868320992595557,0.0028016810086051638,0.0020012007204322593,0.5007004202521512,0.0014008405043025817,0.0020012007204322593
883779813_Pg353_20.fsa,Pg353,EX_02,EX-S,170,0.006594724220623502,0.0021982414068745008,0.2661870503597123,0.006195043964828137,0.10171862509992008,0.0019984012789768186,0.0059952038369304565,0.582933653077538,0.00839328537170264,0.017785771382893688
883779813_Pg353_21.fsa,Pg353,EX_02,EX-S,171,0.0043982407037185135,0.001199520191923231,0.6201519392243102,0.16953218712514995,0.02099160335865654,0.002399040383846462,0.005597760895641744,0.021991203518592562,0.0017992802878848463,0.1519392243102759
883779813_Pg353_22.fsa,Pg353,EX_02,EX-S,172,0.011402280456091218,0.004200840168033607,0.37867573514702935,0.10362072414482897,0.34966993398679735,0.0028005601120224045,0.005001000200040008,0.033806761352270454,0.013602720544108823,0.09721944388877776
883779813_Pg353_23.fsa,Pg353,EX_02,EX-S,173,0.007398520295940811,0.001999600079984003,0.22755448910217954,0.005198960207958409,0.008198360327934414,0.003399320135972805,0.0069986002799440105,0.7318536292741452,0.0015996800639872027,0.0057988402319536095
883779813_Pg353_24.fsa,Pg353,EX_02,EX-S,174,0.0021995600879824036,0.011597680463907219,0.2543491301739652,0.003999200159968006,0.6270745850829834,0.0057988402319536095,0.004999000199960008,0.07798440311937611,0.005598880223955209,0.006398720255948811
883779813_Pg354_01.fsa,Pg354,KY_06,KY,175,0.005204163330664531,0.0014011208967173738,0.005404323458767013,0.0032025620496397116,0.008006405124099277,0.0032025620496397116,0.2151721377101681,0.0020016012810248197,0.017013610888710968,0.7393915132105685
883779813_Pg354_02.fsa,Pg354,KY_06,KY,176,0.00599880023995201,0.002399520095980804,0.0025994801039792045,0.004399120175964807,0.004599080183963208,0.001999600079984003,0.32133573285342937,0.007598480303939213,0.026594681063787245,0.6224755048990203
883779813_Pg354_10.fsa,Pg354,KY_06,KY,177,0.007790651218537754,0.001997602876548142,0.0029964043148222133,0.007391130643228125,0.010986815821014783,0.001997602876548142,0.2065521374350779,0.0023971234518577705,0.0029964043148222133,0.7548941270475429
883779813_Pg354_11.fsa,Pg354,KY_06,KY,178,0.00520104020804161,0.0014002800560112022,0.001800360072014403,0.002000400080016003,0.005201040208041609,0.0010002000400080016,0.43268653730746154,0.0010002000400080016,0.003000600120024005,0.5467093418683737
883779813_Pg354_12.fsa,Pg354,KY_06,KY,179,0.030793841231753643,9.998000399920016e-4,0.0017996400719856032,0.01059788042391522,0.001999600079984003,9.998000399920016e-4,0.20775844831033793,0.001199760047990402,0.021595680863827234,0.722255548890222
883779813_Pg354_13.fsa,Pg354,KY_06,KY,180,0.0044,0.0026000000000000003,0.0016,0.0024000000000000002,0.0032,0.0027999999999999995,0.22519999999999998,0.002,0.0042,0.7516
883779813_Pg354_14.fsa,Pg354,KY_06,KY,181,0.006398720255948809,0.0019996000799840027,0.0025994801039792037,0.044591081783643266,0.008598280343931211,0.0027994401119776037,0.42331533693261353,0.0015996800639872023,0.16296740651869623,0.3451309738052389
883779813_Pg354_15.fsa,Pg354,KY_06,KY,182,0.021608643457382955,0.0012004801920768309,0.001600640256102441,0.0020008003201280513,0.003801520608243297,0.001800720288115246,0.21068427370948375,0.0022008803521408565,0.003001200480192077,0.7521008403361344
883779813_Pg354_22.fsa,Pg354,KY_06,KY,183,0.010806483890334201,0.006603962377426455,0.004202521512907745,0.01781068641184711,0.003201921152691615,0.0010006003602161296,0.1983189913948369,0.0010006003602161296,0.002801681008605163,0.7542525515309185
883779813_Pg354_23.fsa,Pg354,KY_06,KY,184,0.001999200319872051,0.0015993602558976412,0.002399040383846462,0.0029988004798080768,0.001999200319872051,0.001199520191923231,0.20431827269092365,0.001199520191923231,0.0017992802878848463,0.7804878048780488
883779813_Pg354_24.fsa,Pg354,KY_06,KY,185,0.0020008003201280513,0.0010004001600640256,0.004401760704281713,0.005402160864345739,0.003801520608243297,0.001800720288115246,0.2418967587034814,0.005202080832332933,0.002200880352140856,0.7322929171668667
883779813_Pg355_01.fsa,Pg355,EX_03,EX-S,186,0.0010002000400080016,0.002000400080016003,0.19903980796159232,0.0010002000400080016,0.0010002000400080016,0.002000400080016003,0.0010002000400080016,0.7903580716143228,0.0016003200640128026,0.0010002000400080016
883779813_Pg355_02.fsa,Pg355,EX_03,EX-S,187,0.001001201441730076,0.0016019223067681217,0.19563476171405686,0.001001201441730076,0.0028033640368442135,0.005206247496996396,0.001001201441730076,0.789146976371646,0.0016019223067681217,0.001001201441730076
883779813_Pg355_03.fsa,Pg355,EX_03,EX-S,188,0.0018007202881152463,0.0010004001600640256,0.19487795118047221,0.0018007202881152463,0.0028011204481792713,0.0018007202881152463,0.010604241696678672,0.777110844337735,0.0024009603841536617,0.005802320928371349
883779813_Pg355_04.fsa,Pg355,EX_03,EX-S,189,0.0031987205117952823,0.0013994402239104358,0.4820071971211515,0.12155137944822071,0.006997201119552179,0.0037984806077568977,0.002399040383846462,0.259296281487405,0.0013994402239104358,0.11795281887245102
883779813_Pg355_05.fsa,Pg355,EX_03,EX-S,190,0.023204640928185638,0.019403880776155232,0.17863572714542908,0.04180836167233447,0.34326865373074616,0.003800760152030406,0.011402280456091218,0.3626725345069014,0.005001000200040008,0.010802160432086417
883779813_Pg355_06.fsa,Pg355,EX_03,EX-S,191,0.004600920184036808,0.002000400080016003,0.19863972794558912,0.001800360072014403,0.007001400280056012,0.001800360072014403,0.004200840168033607,0.7757551510302061,0.0010002000400080016,0.003200640128025605
883779813_Pg355_07.fsa,Pg355,EX_03,EX-S,192,0.005398920215956809,0.001999600079984003,0.1983603279344131,0.0017996400719856032,0.007798440311937612,0.001999600079984003,0.004799040191961607,0.7718456308738253,0.0013997200559888023,0.004599080183963208
883779813_Pg355_08.fsa,Pg355,EX_03,EX-S,193,0.004800960192038408,0.008801760352070415,0.6027205441088218,0.1708341668333667,0.013202640528105622,0.001800360072014403,0.002000400080016003,0.01840368073614723,0.004000800160032006,0.17343468693738748
883779813_Pg355_09.fsa,Pg355,EX_03,EX-S,194,0.0010004001600640256,0.002200880352140856,0.1990796318527411,0.0010004001600640256,0.0024009603841536617,0.0020008003201280513,0.001800720288115246,0.7877150860344138,0.0010004001600640256,0.001800720288115246
883779813_Pg355_10.fsa,Pg355,EX_03,EX-S,195,0.00100080064051241,0.0018014411529223382,0.1989591673338671,0.00100080064051241,0.0018014411529223382,0.0026020816653322663,0.0018014411529223382,0.788230584467574,0.00100080064051241,0.0018014411529223382
883779813_Pg355_11.fsa,Pg355,EX_03,EX-S,196,0.001001201441730076,0.0022026431718061667,0.1990388466159391,0.001001201441730076,0.002803364036844212,0.002002402883460152,0.001802162595114137,0.7873448137765319,0.001001201441730076,0.001802162595114137
883779813_Pg355_12.fsa,Pg355,EX_03,EX-S,197,0.0017982017982017982,0.0017982017982017982,0.1988011988011988,0.0017982017982017982,0.0033966033966033966,0.0017982017982017982,0.0017982017982017982,0.7856143856143857,0.0011988011988011988,0.001998001998001998
883779813_Pg355_13.fsa,Pg355,EX_03,EX-S,198,0.0035992801439712063,0.002199560087982403,0.19876024795040992,0.0035992801439712063,0.01259748050389922,0.0057988402319536095,0.003399320135972806,0.7630473905218956,0.003399320135972806,0.0035992801439712063
883779813_Pg355_14.fsa,Pg355,EX_03,EX-S,199,0.0021991203518592567,0.001999200319872051,0.19592163134746104,0.0015993602558976412,0.001999200319872051,0.002598960415833667,0.001999200319872051,0.788484606157537,0.0013994402239104358,0.0017992802878848463
883779813_Pg355_15.fsa,Pg355,EX_03,EX-S,200,0.0022008803521408565,0.006002400960384154,0.1352541016406563,0.010404161664665866,0.0036014405762304926,0.007402961184473789,0.013405362144857942,0.8017206882753101,0.007002801120448179,0.01300520208083233
883779813_Pg355_16.fsa,Pg355,EX_03,EX-S,201,0.004200000000000001,0.0021999999999999997,0.013999999999999999,0.0156,0.004200000000000001,0.002,0.0038,0.0158,0.0026000000000000003,0.9356
883779813_Pg355_17.fsa,Pg355,EX_03,EX-S,202,0.00100080064051241,0.0022017614091273015,0.1989591673338671,0.00100080064051241,0.0026020816653322663,0.00200160128102482,0.0018014411529223382,0.7870296236989591,0.001401120896717374,0.00200160128102482
883779813_Pg355_18.fsa,Pg355,EX_03,EX-S,203,0.0010018032458425166,0.002003606491685033,0.19655379683430174,0.0010018032458425166,0.0010018032458425166,0.00120216389501102,0.0010018032458425166,0.7940292526547786,0.0010018032458425166,0.00120216389501102
883779813_Pg355_19.fsa,Pg355,EX_03,EX-S,204,0.00100080064051241,0.0016012810248198562,0.19895916733386712,0.00100080064051241,0.00100080064051241,0.00200160128102482,0.00100080064051241,0.7908326661329064,0.0016012810248198562,0.00100080064051241
883779813_Pg355_20.fsa,Pg355,EX_03,EX-S,205,0.0033979612232660408,0.0017989206476114335,0.2972216669998001,0.006596042374575255,0.00439736158305017,0.0019988007195682594,0.0025984409354387374,0.675194883070158,9.994003597841297e-4,0.005796522086747953
883779813_Pg355_21.fsa,Pg355,EX_03,EX-S,206,0.003200640128025605,0.001200240048009602,0.004600920184036807,0.002400480096019204,0.0022004400880176037,0.0010002000400080016,0.003200640128025605,0.002000400080016003,0.0034006801360272057,0.9767953590718144
883779813_Pg355_22.fsa,Pg355,EX_03,EX-S,207,0.004200840168033608,0.005401080216043209,0.002600520104020805,0.0024004800960192043,0.002800560112022405,0.0032006401280256056,0.00600120024004801,0.0010002000400080016,0.008001600320064015,0.9643928785757152
883779813_Pg355_23.fsa,Pg355,EX_03,EX-S,208,0.001001201441730076,0.001001201441730076,0.1988386063275931,0.001001201441730076,0.001001201441730076,0.002002402883460152,0.001001201441730076,0.7917501001201442,0.0014016820184221065,0.001001201441730076
883779813_Pg355_24.fsa,Pg355,EX_03,EX-S,209,0.001,0.002,0.1986,0.001,0.001,0.002,0.001,0.791,0.0014,0.001
883779813_Pg356_01.fsa,Pg356,TNE_02,TNE,210,0.0014005602240896359,0.9657863145258103,0.018607442977190875,0.0014005602240896359,0.0020008003201280513,0.001800720288115246,0.001800720288115246,0.004201680672268908,0.0020008003201280517,0.0010004001600640256
883779813_Pg356_02.fsa,Pg356,TNE_02,TNE,211,0.00100080064051241,0.9857886309047238,0.001401120896717374,0.00100080064051241,0.00100080064051241,0.003202562049639712,0.001401120896717374,0.002401921537229784,0.001601281024819856,0.001200960768614892
883779813_Pg356_03.fsa,Pg356,TNE_02,TNE,212,0.001801080648389034,0.9837902741644987,0.0014008405043025817,0.0010006003602161299,0.0010006003602161299,0.0028016810086051633,0.00200120072043226,0.0026015609365619375,0.0024014408645187117,0.0012007204322593559
883779813_Pg356_04.fsa,Pg356,TNE_02,TNE,213,0.0024014408645187117,0.9801881128677206,0.0014008405043025817,0.002201320792475485,0.0012007204322593559,0.0020012007204322593,0.0024014408645187117,0.005003001801080649,0.0018010806483890337,0.0014008405043025817
883779813_Pg356_05.fsa,Pg356,TNE_02,TNE,214,0.0010002000400080014,0.9717943588717743,0.0018003600720144029,0.001400280056011202,0.005201040208041608,0.011202240448089616,0.0018003600720144029,0.002800560112022404,0.0016003200640128023,0.001400280056011202
883779813_Pg356_06.fsa,Pg356,TNE_02,TNE,215,0.001800360072014403,0.9783956791358273,0.0016003200640128028,0.002600520104020805,0.0012002400480096021,0.0038007601520304067,0.002600520104020805,0.003600720144028806,0.0022004400880176033,0.0022004400880176033
883779813_Pg356_07.fsa,Pg356,TNE_02,TNE,216,0.0024009603841536617,0.9801920768307323,0.0014005602240896359,0.002200880352140856,0.0012004801920768309,0.0020008003201280513,0.0024009603841536617,0.0048019207683073235,0.0020008003201280513,0.0014005602240896359
883779813_Pg356_08.fsa,Pg356,TNE_02,TNE,217,0.0010006003602161296,0.8921352811687012,0.0016009605763458075,0.0010006003602161296,0.0018010806483890335,0.09365619371622973,0.0010006003602161296,0.0022013207924754846,0.004602761656994196,0.0010006003602161296
883779813_Pg356_09.fsa,Pg356,TNE_02,TNE,218,0.0019988007195682594,0.980411752948231,0.0025984409354387374,0.0017989206476114335,0.002398560863481911,0.0019988007195682594,0.0019988007195682594,0.002398560863481911,0.002398560863481911,0.0019988007195682594
883779813_Pg356_10.fsa,Pg356,TNE_02,TNE,219,0.0010010010010010012,0.9757757757757758,0.0018018018018018023,0.0010010010010010012,0.006206206206206206,0.005405405405405407,0.0012012012012012014,0.0030030030030030034,0.0032032032032032038,0.0014014014014014015
883779813_Pg356_11.fsa,Pg356,TNE_02,TNE,220,0.0014002800560112022,0.9853970794158833,0.001200240048009602,0.0014002800560112022,0.002400480096019204,0.0010002000400080016,0.002400480096019204,0.0016003200640128026,0.001800360072014403,0.0014002800560112022
883779813_Pg356_12.fsa,Pg356,TNE_02,TNE,221,0.0019988007195682594,0.9790125924445333,0.0029982010793523886,0.0025984409354387374,0.0015990405756546075,0.0019988007195682594,0.002398560863481911,0.0027983210073955623,0.0019988007195682594,0.0025984409354387374
883779813_Pg356_13.fsa,Pg356,TNE_02,TNE,222,0.001001001001001001,0.9877877877877878,0.0012012012012012014,0.001801801801801802,0.001001001001001001,0.001801801801801802,0.0012012012012012014,0.001801801801801802,0.0014014014014014013,0.001001001001001001
883779813_Pg356_14.fsa,Pg356,TNE_02,TNE,223,0.00100080064051241,0.9865892714171337,0.001401120896717374,0.0012009607686148923,0.001401120896717374,0.0018014411529223382,0.001401120896717374,0.00100080064051241,0.0024019215372297845,0.0018014411529223382
883779813_Pg356_15.fsa,Pg356,TNE_02,TNE,224,0.0010002000400080016,0.9627925585117023,0.019803960792158435,0.0016003200640128028,0.0022004400880176037,0.0028005601120224045,0.0010002000400080016,0.004200840168033608,0.0024004800960192043,0.0022004400880176037
883779813_Pg356_16.fsa,Pg356,TNE_02,TNE,225,0.006397441023590563,0.8668532586965213,0.002598960415833666,0.00939624150339864,0.015993602558976406,0.051779288284686115,0.0031987205117952815,0.01339464214314274,0.0031987205117952815,0.027189124350259893
883779813_Pg356_17.fsa,Pg356,TNE_02,TNE,226,0.0010006003602161299,0.9795877526515909,0.0014008405043025817,0.0010006003602161299,0.010806483890334203,0.001600960576345808,0.0012007204322593559,0.0010006003602161299,0.0014008405043025817,0.0010006003602161299
883779813_Pg356_18.fsa,Pg356,TNE_02,TNE,227,0.0013994402239104358,0.9730107956817274,0.0027988804478208716,0.0059976009596161535,0.0013994402239104358,0.0031987205117952823,0.0029988004798080768,0.004798080767692924,0.001999200319872051,0.002399040383846462
