sample_id,population,population_label,state,sample_order,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7
883779813_Pg357_05.fsa,Pg357,TNE_01,TNE,238,0.0012007204322593559,0.0012007204322593559,0.0010006003602161299,0.0022013207924754855,0.0014008405043025817,0.5963578146888132,0.3966379827896738
883779813_Pg357_06.fsa,Pg357,TNE_01,TNE,239,0.001200240048009602,0.0022004400880176037,0.0010002000400080016,0.0030006001200240046,0.001200240048009602,0.5955191038207641,0.3958791758351671
883779813_Pg357_07.fsa,Pg357,TNE_01,TNE,240,0.0012000000000000001,0.002,0.0014,0.0021999999999999997,0.0012000000000000001,0.5957999999999999,0.3962
883779813_Pg357_08.fsa,Pg357,TNE_01,TNE,241,0.014594162335065976,0.00859656137544982,0.9092363054778089,0.01999200319872051,0.009796081567373051,0.015393842463014795,0.02239104358256697
883779813_Pg357_09.fsa,Pg357,TNE_01,TNE,242,0.00100080064051241,0.001200960768614892,0.001401120896717374,0.001401120896717374,0.0018014411529223382,0.5970776621297037,0.3961168935148119
883779813_Pg357_10.fsa,Pg357,TNE_01,TNE,243,0.0012004801920768309,0.001600640256102441,0.0010004001600640256,0.0012004801920768309,0.0014005602240896359,0.5964385754301721,0.3971588635454182
883779813_Pg357_11.fsa,Pg357,TNE_01,TNE,244,0.001,0.0014,0.001,0.002,0.0012000000000000001,0.5959999999999999,0.39740000000000003
883779813_Pg357_12.fsa,Pg357,TNE_01,TNE,245,0.0012014417300760913,0.0024028834601521826,0.001001201441730076,0.002603123748498198,0.001001201441730076,0.5945134160993192,0.3972767320784942
883779813_Pg357_13.fsa,Pg357,TNE_01,TNE,246,0.0012012012012012014,0.002602602602602603,0.0010010010010010012,0.0036036036036036045,0.0010010010010010012,0.5947947947947948,0.3957957957957958
883779813_Pg357_14.fsa,Pg357,TNE_01,TNE,247,0.0010004001600640256,0.0012004801920768309,0.0012004801920768309,0.0014005602240896359,0.0014005602240896359,0.5968387354941976,0.39695878351340536
883779813_Pg357_15.fsa,Pg357,TNE_01,TNE,248,0.0014,0.003,0.003,0.0024000000000000002,0.0018000000000000002,0.5873999999999999,0.40099999999999997
883779813_Pg357_16.fsa,Pg357,TNE_01,TNE,249,0.0017996400719856032,0.0017996400719856032,9.998000399920016e-4,0.001999600079984003,0.0013997200559888023,0.5942811437712459,0.3977204559088182
883779813_Pg357_17.fsa,Pg357,TNE_01,TNE,250,0.003201280512204882,0.0040016006402561035,0.003801520608243298,0.003001200480192077,0.002601040416166467,0.5858343337334935,0.3975590236094438
883779813_Pg357_18.fsa,Pg357,TNE_01,TNE,251,0.0012007204322593559,0.0014008405043025817,0.0014008405043025817,0.0014008405043025817,0.0018010806483890337,0.5967580548328997,0.3960376225735442
883779813_Pg357_19.fsa,Pg357,TNE_01,TNE,252,0.0010002000400080016,0.0022004400880176037,0.0012002400480096021,0.001800360072014403,0.0012002400480096021,0.5955191038207641,0.39707941588317663
883779813_Pg357_20.fsa,Pg357,TNE_01,TNE,253,0.001199520191923231,0.0017992802878848463,0.0013994402239104358,0.0021991203518592563,0.0013994402239104358,0.5955617752898841,0.39644142343062777
883779813_Pg357_21.fsa,Pg357,TNE_01,TNE,254,0.002000400080016003,0.002000400080016003,0.0010002000400080016,0.002600520104020805,0.0014002800560112022,0.5935187037407481,0.3974794958991799
883779813_Pg357_22.fsa,Pg357,TNE_01,TNE,255,0.004601840736294518,0.003001200480192077,0.0014005602240896359,0.004001600640256103,0.003801520608243298,0.589235694277711,0.3939575830332133
883779813_Pg357_23.fsa,Pg357,TNE_01,TNE,256,0.0010006003602161296,0.0038022813688212928,0.0010006003602161296,0.0018010806483890337,0.0010006003602161296,0.5903542125275165,0.4010406243746248
883779813_Pg357_24.fsa,Pg357,TNE_01,TNE,257,0.0010006003602161296,0.0010006003602161296,0.0010006003602161296,0.0012007204322593559,0.0012007204322593559,0.5967580548328997,0.3978387032219332
883779813_Pg358_01.fsa,Pg358,TNW_04,TNW,258,0.002399040383846462,0.9800079968012796,0.003998400639744102,0.003998400639744102,0.002399040383846462,0.0033986405437824874,0.0037984806077568972
883779813_Pg358_02.fsa,Pg358,TNW_04,TNW,259,0.0010004001600640256,0.9905962384953982,0.0012004801920768309,0.0020008003201280513,0.0010004001600640256,0.0018007202881152463,0.0024009603841536617
883779813_Pg358_03.fsa,Pg358,TNW_04,TNW,260,0.0017989206476114335,0.9852088746751948,0.0019988007195682594,0.0021986807915250852,0.0021986807915250852,0.002398560863481911,0.004197481511093345
883779813_Pg358_04.fsa,Pg358,TNW_04,TNW,261,0.0010008006405124099,0.9855884707766214,0.0012009607686148918,0.006204963971176941,0.0010008006405124099,0.0022017614091273015,0.002802241793434747
883779813_Pg358_05.fsa,Pg358,TNW_04,TNW,262,0.001200240048009602,0.98999799959992,0.001800360072014403,0.0016003200640128026,0.001200240048009602,0.002400480096019204,0.001800360072014403
883779813_Pg358_06.fsa,Pg358,TNW_04,TNW,263,0.0019996000799840036,0.9898020395920816,9.998000399920016e-4,0.0013997200559888023,0.0015996800639872027,0.001999600079984003,0.0021995600879824036
883779813_Pg358_07.fsa,Pg358,TNW_04,TNW,264,0.0026000000000000003,0.9453999999999999,0.0032,0.0396,0.0018000000000000002,0.0032,0.0042
883779813_Pg358_08.fsa,Pg358,TNW_04,TNW,265,0.0010004001600640254,0.9893957583033213,0.0010004001600640254,0.004201680672268907,0.0010004001600640254,0.0016006402561024409,0.001800720288115246
883779813_Pg358_09.fsa,Pg358,TNW_04,TNW,266,0.01019592163134746,0.8846461415433826,0.007996801279488203,0.006797281087564973,0.005997600959616153,0.060975609756097546,0.023390643742502992
883779813_Pg358_10.fsa,Pg358,TNW_04,TNW,267,0.0034006801360272057,0.925985197039408,0.013402680536107221,0.011202240448089618,0.018603720744148827,0.007601520304060812,0.01980396079215843
883779813_Pg358_11.fsa,Pg358,TNW_04,TNW,268,0.001801080648389034,0.9835901540924555,0.001600960576345808,0.0034020412247348416,0.0010006003602161299,0.001801080648389034,0.006804082449469683
883779813_Pg358_12.fsa,Pg358,TNW_04,TNW,269,0.004800960192038408,0.7805561112222444,0.015403080616123225,0.003600720144028806,0.008201640328065614,0.008001600320064013,0.1794358871774355
883779813_Pg358_13.fsa,Pg358,TNW_04,TNW,270,0.0019992003198720516,0.9790083966413435,0.003798480607756898,0.002199120351859257,0.0027988804478208725,0.005997600959616154,0.004198320671731309
883779813_Pg358_14.fsa,Pg358,TNW_04,TNW,271,0.00100080064051241,0.9871897518014411,0.00100080064051241,0.006204963971176942,0.00100080064051241,0.0018014411529223382,0.0018014411529223382
883779813_Pg358_15.fsa,Pg358,TNW_04,TNW,272,0.007001400280056013,0.9581916383276656,0.004600920184036808,0.004200840168033607,0.01160232046409282,0.003000600120024005,0.01140228045609122
883779813_Pg358_16.fsa,Pg358,TNW_04,TNW,273,0.004202521512907745,0.9599759855913548,0.0048028817290374235,0.01961176706023614,0.0028016810086051633,0.0048028817290374235,0.0038022813688212928
883779813_Pg358_17.fsa,Pg358,TNW_04,TNW,274,0.0024009603841536617,0.9463785514205683,0.0020008003201280513,0.003001200480192077,0.0020008003201280513,0.005202080832332934,0.039015606242496996
883779813_Pg358_18.fsa,Pg358,TNW_04,TNW,275,0.007397041183526589,0.9452219112355058,0.0031987205117952823,0.03538584566173531,0.0031987205117952823,0.0029988004798080768,0.0025989604158336665
883779813_Pg358_19.fsa,Pg358,TNW_04,TNW,276,0.009,0.8878,0.048,0.023799999999999998,0.012999999999999998,0.0132,0.0052
883779813_Pg358_20.fsa,Pg358,TNW_04,TNW,277,0.0012012012012012014,0.9887887887887888,0.0012012012012012014,0.002002002002002002,0.001001001001001001,0.0030030030030030034,0.002802802802802802
883779813_Pg358_21.fsa,Pg358,TNW_04,TNW,278,0.004197481511093344,0.9794123525884468,0.003198081151309214,0.004197481511093344,0.003198081151309214,0.0027983210073955623,0.002998201079352388
883779813_Pg358_22.fsa,Pg358,TNW_04,TNW,279,0.0013997200559888023,0.9884023195360927,0.001999600079984003,0.0017996400719856032,0.0017996400719856032,0.0017996400719856032,0.002799440111977604
883779813_Pg358_23.fsa,Pg358,TNW_04,TNW,280,0.0033986405437824874,0.9808076769292283,0.002399040383846462,0.004798080767692924,0.0033986405437824866,0.002399040383846462,0.0027988804478208716
883779813_Pg358_24.fsa,Pg358,TNW_04,TNW,281,0.001200960768614892,0.9911929543634908,0.00100080064051241,0.001601281024819856,0.001401120896717374,0.0018014411529223382,0.0018014411529223382
883779813_Pg359_01.fsa,Pg359,TNW_05,TNW,282,0.0031987205117952823,0.9772091163534586,0.0021991203518592567,0.0031987205117952823,0.0021991203518592567,0.008396641343462616,0.003598560575769692
883779813_Pg359_02.fsa,Pg359,TNW_05,TNW,283,0.01279488204718113,0.8930427828868452,0.02179128348660536,0.057776889244302285,0.004598160735705718,0.004798080767692924,0.005197920831667333
883779813_Pg359_03.fsa,Pg359,TNW_05,TNW,284,0.005002000800320128,0.9675870348139256,0.008203281312525013,0.004801920768307324,0.003601440576230493,0.0026010404161664674,0.00820328131252501
883779813_Pg359_04.fsa,Pg359,TNW_05,TNW,285,0.0254,0.9410000000000001,0.0038,0.0062,0.0062,0.006999999999999999,0.0104
883779813_Pg359_05.fsa,Pg359,TNW_05,TNW,286,0.0026010404161664665,0.985594237695078,0.0020008003201280513,0.0020008003201280513,0.0024009603841536617,0.001600640256102441,0.003801520608243297
883779813_Pg359_06.fsa,Pg359,TNW_05,TNW,287,0.003400680136027206,0.9747949589917984,0.002800560112022404,0.007201440288057612,0.006401280256051211,0.003000600120024005,0.0024004800960192043
883779813_Pg359_07.fsa,Pg359,TNW_05,TNW,288,0.011992804317409555,0.9546272236658006,0.004197481511093345,0.011593044173495904,0.00779532280631621,0.005196881870877475,0.004597241655006996
883779813_Pg359_08.fsa,Pg359,TNW_05,TNW,289,0.006001200240048009,0.8661732346469294,0.0026005201040208044,0.11802360472094421,0.002000400080016003,0.0022004400880176037,0.0030006001200240046
883779813_Pg359_09.fsa,Pg359,TNW_05,TNW,290,0.05377848860455818,0.8894442223110756,0.007197121151539384,0.014994002399040387,0.00859656137544982,0.01599360255897641,0.009996001599360255
883779813_Pg359_10.fsa,Pg359,TNW_05,TNW,291,0.001200240048009602,0.988997799559912,0.001800360072014403,0.002000400080016003,0.0014002800560112022,0.0016003200640128026,0.0030006001200240046
883779813_Pg359_11.fsa,Pg359,TNW_05,TNW,292,0.0025994801039792045,0.9754049190161969,0.0031993601279744054,0.00619876024795041,0.0037992401519696068,0.004399120175964806,0.004399120175964806
883779813_Pg359_12.fsa,Pg359,TNW_05,TNW,293,0.0134,0.9183999999999999,0.011199999999999998,0.0188,0.0086,0.009200000000000002,0.0204
883779813_Pg359_13.fsa,Pg359,TNW_05,TNW,294,0.0156,0.9427999999999999,0.0054,0.0118,0.0052,0.011800000000000001,0.0073999999999999995
883779813_Pg359_14.fsa,Pg359,TNW_05,TNW,295,0.003399320135972806,0.9294141171765646,0.002399520095980804,0.00599880023995201,0.0025994801039792045,0.026794641071785644,0.029394121175764846
883779813_Pg359_15.fsa,Pg359,TNW_05,TNW,296,0.037807561512302454,0.9121824364872975,0.016003200640128022,0.009201840368073614,0.005401080216043208,0.009601920384076815,0.009801960392078413
883779813_Pg359_16.fsa,Pg359,TNW_05,TNW,297,0.0086,0.882,0.0024000000000000002,0.0834,0.0048,0.004200000000000001,0.014599999999999998
883779813_Pg359_17.fsa,Pg359,TNW_05,TNW,298,0.0022,0.9823999999999999,0.0021999999999999997,0.0064,0.002,0.0024000000000000002,0.0024000000000000002
883779813_Pg359_18.fsa,Pg359,TNW_05,TNW,299,0.025805161032206442,0.9411882376475296,0.00680136027205441,0.01280256051210242,0.008201640328065616,0.001200240048009602,0.004000800160032007
883779813_Pg359_19.fsa,Pg359,TNW_05,TNW,300,0.001999600079984003,0.9676064787042591,0.002999400119976005,0.0035992801439712063,0.0025994801039792045,0.015996800639872025,0.005198960207958409
883779813_Pg359_20.fsa,Pg359,TNW_05,TNW,301,0.0015996800639872027,0.9876024795040992,0.001199760047990402,0.003999200159968006,0.001199760047990402,0.001999600079984003,0.002399520095980804
883779813_Pg359_21.fsa,Pg359,TNW_05,TNW,302,0.005996402158704776,0.8638816709974014,0.027383569858085145,0.08434939036578053,0.004797121726963821,0.007395562662402557,0.006196282230661602
883779813_Pg359_22.fsa,Pg359,TNW_05,TNW,303,0.003200640128025605,0.9853970794158833,0.0030006001200240046,0.002600520104020804,0.001800360072014403,0.001800360072014403,0.0022004400880176037
883779813_Pg359_23.fsa,Pg359,TNW_05,TNW,304,0.018210926555933562,0.9319591755053033,0.015409245547328398,0.011606964178507104,0.0026015609365619375,0.0026015609365619375,0.017610566339803884
883779813_Pg359_24.fsa,Pg359,TNW_05,TNW,305,0.001200240048009602,0.9895979195839169,0.002000400080016003,0.001800360072014403,0.001800360072014403,0.0016003200640128026,0.002000400080016003
883779813_Pg360_01.fsa,Pg360,TNW_03,TNW,306,0.0016003200640128028,0.20304060812162433,0.002000400080016003,0.0024004800960192043,0.0010002000400080016,0.0020004000800160036,0.7879575915183037
883779813_Pg360_02.fsa,Pg360,TNW_03,TNW,307,0.0032006401280256056,0.1636327265453091,0.002600520104020805,0.0072014402880576115,0.008201640328065612,0.14142828565713148,0.6737347469493898
883779813_Pg360_03.fsa,Pg360,TNW_03,TNW,308,0.0012007204322593559,0.1989193516109666,0.0014008405043025817,0.0014008405043025817,0.0012007204322593559,0.002601560936561937,0.7932759655793475
883779813_Pg360_04.fsa,Pg360,TNW_03,TNW,309,0.0035985605757696926,0.19412235105957615,0.006597361055577769,0.002399040383846462,0.008396641343462616,0.004998000799680128,0.7798880447820872
883779813_Pg360_05.fsa,Pg360,TNW_03,TNW,310,0.0012002400480096021,0.20084016803360674,0.0024004800960192043,0.002000400080016003,0.0022004400880176037,0.0024004800960192043,0.7889577915583117
883779813_Pg360_06.fsa,Pg360,TNW_03,TNW,311,0.001800360072014403,0.20164032806561308,0.003400680136027206,0.0022004400880176033,0.003000600120024005,0.004000800160032006,0.7839567913582717
883779813_Pg360_07.fsa,Pg360,TNW_03,TNW,312,0.0018014411529223382,0.2003602882305845,0.0012009607686148923,0.0012009607686148923,0.0012009607686148923,0.002602081665332266,0.7916333066453163
883779813_Pg360_08.fsa,Pg360,TNW_03,TNW,313,0.0038000000000000004,0.2056,0.002,0.0026000000000000003,0.0024000000000000002,0.008,0.7756
883779813_Pg360_09.fsa,Pg360,TNW_03,TNW,314,0.05557776889244303,0.18632546981207515,0.05217912834866054,0.05897640943622551,0.03618552578968413,0.03978408636545382,0.5709716113554578
883779813_Pg360_10.fsa,Pg360,TNW_03,TNW,315,0.0016003200640128028,0.19763952790558112,0.0058011602320464095,0.001800360072014403,0.0014002800560112022,0.003000600120024005,0.7887577515503101
883779813_Pg360_11.fsa,Pg360,TNW_03,TNW,316,0.001400560224089636,0.19927971188475394,0.002400960384153662,0.0022008803521408565,0.0020008003201280517,0.0030012004801920774,0.7897158863545418
883779813_Pg360_12.fsa,Pg360,TNW_03,TNW,317,0.0018000000000000002,0.1982,0.0036000000000000003,0.0026000000000000003,0.0027999999999999995,0.003,0.788
883779813_Pg360_13.fsa,Pg360,TNW_03,TNW,318,0.001001201441730076,0.19963956748097716,0.001001201441730076,0.001001201441730076,0.001001201441730076,0.0020024028834601526,0.7943532238686424
883779813_Pg360_14.fsa,Pg360,TNW_03,TNW,319,0.0010006003602161296,0.19991995197118273,0.0012007204322593559,0.0010006003602161296,0.0010006003602161296,0.0020012007204322597,0.7938763257954773
883779813_Pg360_15.fsa,Pg360,TNW_03,TNW,320,0.0017992802878848458,0.1967213114754098,0.0025989604158336665,0.0019992003198720507,0.0023990403838464614,0.004598160735705716,0.7898840463814474
883779813_Pg360_16.fsa,Pg360,TNW_03,TNW,321,0.00100080064051241,0.20476381104883906,0.00100080064051241,0.00100080064051241,0.00100080064051241,0.0018014411529223382,0.789431545236189
883779813_Pg360_17.fsa,Pg360,TNW_03,TNW,322,0.0021995600879824036,0.19876024795040992,0.001199760047990402,0.0017996400719856032,0.0015996800639872027,0.002599480103979204,0.7918416316736652
883779813_Pg360_18.fsa,Pg360,TNW_03,TNW,323,0.0029982010793523886,0.2026783929642215,0.005196881870877475,0.0029982010793523886,0.002798321007395563,0.0029982010793523886,0.7803318009194483
883779813_Pg360_19.fsa,Pg360,TNW_03,TNW,324,0.0014,0.21839999999999998,0.0026000000000000003,0.0021999999999999997,0.0032,0.004,0.7682
883779813_Pg360_20.fsa,Pg360,TNW_03,TNW,325,0.0023995200959808045,0.19776044791041797,0.002599480103979205,0.0019996000799840036,0.002599480103979205,0.0029994001199760054,0.7896420715856829
883779813_Pg360_21.fsa,Pg360,TNW_03,TNW,326,0.002399520095980804,0.20155968806238753,0.0027994401119776045,0.0037992401519696063,0.001999600079984003,0.002399520095980804,0.7850429914017196
883779813_Pg360_22.fsa,Pg360,TNW_03,TNW,327,0.002598960415833667,0.1985205917632947,0.00859656137544982,0.002399040383846462,0.0037984806077568972,0.0031987205117952823,0.7808876449420231
883779813_Pg360_23.fsa,Pg360,TNW_03,TNW,328,0.0024004800960192043,0.19903980796159235,0.002000400080016003,0.0016003200640128028,0.0016003200640128028,0.004000800160032006,0.7893578715743148
883779813_Pg360_24.fsa,Pg360,TNW_03,TNW,329,0.007195682590445734,0.23146112332600438,0.00639616230261843,0.01599040575654607,0.02058764741155307,0.01379172496502099,0.7045772536478113
883779813_Pg361_01.fsa,Pg361,TNW_02,TNW,330,0.014400000000000001,0.45,0.019200000000000002,0.4784,0.0254,0.006199999999999999,0.0064
883779813_Pg361_02.fsa,Pg361,TNW_02,TNW,331,0.032219331598959386,0.3217930758455073,0.05343205923554132,0.5839503702221334,0.0026015609365619375,0.0018010806483890337,0.004202521512907746
883779813_Pg361_03.fsa,Pg361,TNW_02,TNW,332,0.003801520608243297,0.37014805922368943,0.011804721888755502,0.5354141656662665,0.029011604641856745,0.037815126050420166,0.012004801920768308
883779813_Pg361_04.fsa,Pg361,TNW_02,TNW,333,0.0065986802639472104,0.3569286142771446,0.015396920615876825,0.5856828634273146,0.01199760047990402,0.01819636072785443,0.005198960207958409
883779813_Pg361_05.fsa,Pg361,TNW_02,TNW,334,0.002600520104020805,0.379875975195039,0.002600520104020805,0.5929185837167434,0.003000600120024005,0.014202840568113625,0.004800960192038408
883779813_Pg361_06.fsa,Pg361,TNW_02,TNW,335,0.0037992401519696063,0.3507298540291941,0.0025994801039792045,0.5914817036592682,0.004199160167966408,0.03239352129574085,0.014797040591881626
883779813_Pg361_07.fsa,Pg361,TNW_02,TNW,336,0.007397041183526589,0.3874450219912035,0.004598160735705719,0.5873650539784085,0.0059976009596161535,0.0033986405437824874,0.0037984806077568972
883779813_Pg361_08.fsa,Pg361,TNW_02,TNW,337,0.00740148029605921,0.3860772154430886,0.004200840168033607,0.589117823564713,0.005201040208041607,0.0034006801360272052,0.004600920184036806
883779813_Pg361_09.fsa,Pg361,TNW_02,TNW,338,0.0054,0.38599999999999995,0.004399999999999999,0.596,0.0038000000000000004,0.0018000000000000002,0.0026000000000000003
883779813_Pg362_01.fsa,Pg362,TNW_01,TNW,339,0.004596322941646683,0.3806954436450839,0.004596322941646683,0.5933253397282174,0.0067945643485211845,0.007394084732214231,0.0025979216626698643
883779813_Pg362_02.fsa,Pg362,TNW_01,TNW,340,0.0020008003201280517,0.39815926370548216,0.0012004801920768309,0.594437775110044,0.0010004001600640256,0.001600640256102441,0.001600640256102441
883779813_Pg362_03.fsa,Pg362,TNW_01,TNW,341,0.0034000000000000002,0.3862,0.0038000000000000004,0.5936,0.0046,0.0062,0.0022
883779813_Pg362_04.fsa,Pg362,TNW_01,TNW,342,0.0012004801920768309,0.3959583833533413,0.0010004001600640256,0.5952380952380952,0.0012004801920768309,0.003201280512204882,0.0022008803521408565
883779813_Pg362_05.fsa,Pg362,TNW_01,TNW,343,0.0018010806483890337,0.3964378627176306,0.0010006003602161296,0.5941564938963378,0.0014008405043025817,0.003001801080648389,0.0022013207924754855
883779813_Pg362_06.fsa,Pg362,TNW_01,TNW,344,0.001600640256102441,0.39695878351340536,0.0010004001600640256,0.5958383353341337,0.0010004001600640256,0.001800720288115246,0.001800720288115246
883779813_Pg362_07.fsa,Pg362,TNW_01,TNW,345,0.0012002400480096024,0.39727945589117825,0.0010002000400080018,0.5967193438687738,0.0010002000400080018,0.001600320064012803,0.0012002400480096024
883779813_Pg362_08.fsa,Pg362,TNW_01,TNW,346,0.0017996400719856032,0.4053189362127574,9.998000399920016e-4,0.5870825834833033,9.998000399920016e-4,0.0017996400719856032,0.001999600079984003
883779813_Pg362_09.fsa,Pg362,TNW_01,TNW,347,0.0016009605763458077,0.39663798278967377,0.0012007204322593559,0.59615769461677,0.0012007204322593559,0.0018010806483890337,0.0014008405043025817
883779813_Pg362_10.fsa,Pg362,TNW_01,TNW,348,0.0012000000000000001,0.39740000000000003,0.0012000000000000001,0.5955999999999999,0.0012000000000000001,0.0016,0.0018000000000000002
883779813_Pg362_11.fsa,Pg362,TNW_01,TNW,349,0.0014002800560112022,0.397879575915183,0.001200240048009602,0.5957191438287658,0.001200240048009602,0.001200240048009602,0.0014002800560112022
883779813_Pg362_12.fsa,Pg362,TNW_01,TNW,350,0.0012004801920768309,0.3955582232893157,0.0014005602240896359,0.5966386554621849,0.0012004801920768309,0.002601040416166467,0.0014005602240896359
883779813_Pg362_13.fsa,Pg362,TNW_01,TNW,351,0.001600640256102441,0.3967587034813925,0.0012004801920768309,0.5948379351740697,0.0014005602240896359,0.0024009603841536617,0.0018007202881152463
883779813_Pg362_14.fsa,Pg362,TNW_01,TNW,352,0.0024000000000000002,0.38780000000000003,0.0054,0.595,0.0026000000000000003,0.004200000000000001,0.0026
