sample_id,population,population_label,state,sample_order,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9
883779813_Pg357_06.fsa,Pg357,TNE_01,TNE,239,0.0010004001600640256,0.39455782312925164,0.001600640256102441,0.5946378551420568,0.0010004001600640256,0.0014005602240896359,0.0022008803521408565,0.002601040416166467,0.0010004001600640256
883779813_Pg357_07.fsa,Pg357,TNE_01,TNE,240,0.001200240048009602,0.395879175835167,0.001400280056011202,0.5935187037407481,0.001400280056011202,0.001400280056011202,0.0022004400880176033,0.0020004000800160028,0.0010002000400080014
883779813_Pg357_08.fsa,Pg357,TNE_01,TNE,241,0.00840504302581549,0.017810686411847104,0.007004202521512908,0.010006003602161294,0.8028817290374224,0.017610566339803877,0.007604562737642584,0.0074044426655993575,0.12127276365819491
883779813_Pg357_09.fsa,Pg357,TNE_01,TNE,242,0.0018003600720144029,0.395879175835167,0.0022004400880176033,0.5935187037407481,0.0016003200640128023,0.001200240048009602,0.001200240048009602,0.001200240048009602,0.001400280056011202
883779813_Pg357_10.fsa,Pg357,TNE_01,TNE,243,0.0014008405043025817,0.4008405043025816,0.0012007204322593559,0.5893536121673003,0.0010006003602161299,0.0012007204322593559,0.001801080648389034,0.001801080648389034,0.0014008405043025817
883779813_Pg357_11.fsa,Pg357,TNE_01,TNE,244,0.001001001001001001,0.3961961961961962,0.0012012012012012014,0.5953953953953954,0.001001001001001001,0.001001001001001001,0.0016016016016016017,0.0016016016016016017,0.001001001001001001
883779813_Pg357_12.fsa,Pg357,TNE_01,TNE,245,0.0010016025641025642,0.3954326923076923,0.0010016025641025642,0.594551282051282,0.0010016025641025642,0.0010016025641025642,0.0022035256410256414,0.002604166666666667,0.001201923076923077
883779813_Pg357_13.fsa,Pg357,TNE_01,TNE,246,0.00100080064051241,0.3937149719775821,0.001200960768614892,0.594275420336269,0.001401120896717374,0.001200960768614892,0.002401921537229784,0.003602882305844676,0.001200960768614892
883779813_Pg357_14.fsa,Pg357,TNE_01,TNE,247,0.0016016016016016017,0.3963963963963964,0.0016016016016016017,0.5941941941941942,0.0012012012012012014,0.001001001001001001,0.0012012012012012014,0.0012012012012012014,0.0016016016016016017
883779813_Pg357_15.fsa,Pg357,TNE_01,TNE,248,0.0022,0.39239999999999997,0.0018000000000000002,0.5917999999999999,0.003,0.0032,0.002,0.0018000000000000002,0.0018000000000000002
883779813_Pg357_16.fsa,Pg357,TNE_01,TNE,249,0.00100080064051241,0.3969175340272218,0.001401120896717374,0.5944755804643714,0.00100080064051241,0.001200960768614892,0.001601281024819856,0.001401120896717374,0.00100080064051241
883779813_Pg357_17.fsa,Pg357,TNE_01,TNE,250,0.0020008003201280513,0.39175670268107243,0.0026010404161664665,0.5878351340536214,0.003201280512204882,0.003801520608243298,0.0034013605442176874,0.0026010404161664665,0.0028011204481792717
883779813_Pg357_18.fsa,Pg357,TNE_01,TNE,251,0.0018018018018018023,0.39639639639639646,0.0020020020020020024,0.5927927927927927,0.0014014014014014015,0.0010010010010010012,0.0016016016016016019,0.0014014014014014015,0.0016016016016016019
883779813_Pg357_19.fsa,Pg357,TNE_01,TNE,252,0.0010004001600640254,0.3959583833533413,0.0016006402561024409,0.59343737494998,0.0014005602240896356,0.0010004001600640254,0.002200880352140856,0.0024009603841536613,0.0010004001600640254
883779813_Pg357_20.fsa,Pg357,TNE_01,TNE,253,0.0018014411529223382,0.3955164131305044,0.001601281024819856,0.5940752602081666,0.001401120896717374,0.00100080064051241,0.001200960768614892,0.00200160128102482,0.001401120896717374
883779813_Pg357_21.fsa,Pg357,TNE_01,TNE,254,0.0010006003602161296,0.39643786271763054,0.0012007204322593557,0.5937562537522514,0.0010006003602161296,0.0014008405043025814,0.0020012007204322593,0.002201320792475485,0.0010006003602161296
883779813_Pg357_22.fsa,Pg357,TNE_01,TNE,255,0.003602882305844676,0.3919135308246597,0.004803843074459567,0.5864691753402722,0.0012009607686148918,0.005604483586869494,0.0030024019215372294,0.002201761409127302,0.0012009607686148918
883779813_Pg357_23.fsa,Pg357,TNE_01,TNE,256,0.001001001001001001,0.39839839839839836,0.001001001001001001,0.5903903903903904,0.001001001001001001,0.001001001001001001,0.0028028028028028026,0.0032032032032032033,0.0012012012012012014
883779813_Pg357_24.fsa,Pg357,TNE_01,TNE,257,0.0010010010010010012,0.39699699699699703,0.0016016016016016019,0.594994994994995,0.0012012012012012014,0.0010010010010010012,0.0010010010010010012,0.0012012012012012014,0.0010010010010010012
883779813_Pg358_01.fsa,Pg358,TNW_04,TNW,258,0.001999600079984003,0.0027994401119776045,0.0021995600879824036,0.002799440111977605,0.004199160167966408,0.0031993601279744054,0.9568086382723456,0.02139572085582884,0.004599080183963208
883779813_Pg358_02.fsa,Pg358,TNW_04,TNW,259,0.0010008006405124099,0.001801441152922338,0.0010008006405124099,0.002802241793434748,0.0012009607686148918,0.0010008006405124099,0.8518815052041633,0.13811048839071258,0.0012009607686148918
883779813_Pg358_03.fsa,Pg358,TNW_04,TNW,260,0.001999200319872051,0.004598160735705718,0.0021991203518592567,0.006397441023590565,0.001999200319872051,0.0021991203518592563,0.9296281487405039,0.04878048780487805,0.0021991203518592567
883779813_Pg358_04.fsa,Pg358,TNW_04,TNW,261,0.001001001001001001,0.002802802802802802,0.001001001001001001,0.003803803803803804,0.0012012012012012014,0.001001001001001001,0.795995995995996,0.19119119119119118,0.0020020020020020024
883779813_Pg358_05.fsa,Pg358,TNW_04,TNW,262,0.0010004001600640256,0.0020008003201280513,0.0010004001600640256,0.001800720288115246,0.0014005602240896359,0.0012004801920768309,0.9539815926370547,0.03461384553821529,0.003001200480192077
883779813_Pg358_06.fsa,Pg358,TNW_04,TNW,263,0.0012016823552974166,0.0014019627478469858,0.001001401962747847,0.0012016823552974166,0.001001401962747847,0.0014019627478469858,0.9871820548768275,0.003805327458441819,0.0018025235329461248
883779813_Pg358_07.fsa,Pg358,TNW_04,TNW,264,0.0014005602240896359,0.003001200480192077,0.0020008003201280513,0.013005202080832334,0.0034013605442176874,0.004601840736294517,0.9433773509403761,0.025610244097639057,0.0036014405762304926
883779813_Pg358_08.fsa,Pg358,TNW_04,TNW,265,0.001,0.0018000000000000002,0.001,0.0024000000000000002,0.001,0.001,0.9687999999999999,0.021200000000000004,0.0018000000000000002
883779813_Pg358_09.fsa,Pg358,TNW_04,TNW,266,0.004801920768307323,0.012404961984793917,0.0070028011204481795,0.05102040816326531,0.007603041216486594,0.007803121248499399,0.855142056822729,0.05302120848339336,0.0012004801920768309
883779813_Pg358_10.fsa,Pg358,TNW_04,TNW,267,0.025994801039792046,0.008998200359928014,0.0025994801039792045,0.024195160967806443,0.010997800439912017,0.005398920215956809,0.8964207158568287,0.015996800639872025,0.009398120375924817
883779813_Pg358_11.fsa,Pg358,TNW_04,TNW,268,0.0010004001600640256,0.004601840736294518,0.0014005602240896359,0.003201280512204882,0.0014005602240896359,0.001600640256102441,0.9813925570228091,0.0036014405762304917,0.001800720288115246
883779813_Pg358_12.fsa,Pg358,TNW_04,TNW,269,0.009996001599360257,0.0427828868452619,0.004598160735705718,0.10035985605757698,0.01019592163134746,0.0043982407037185135,0.820671731307477,0.004198320671731308,0.0027988804478208716
883779813_Pg358_13.fsa,Pg358,TNW_04,TNW,270,0.0021991203518592567,0.004198320671731308,0.001999200319872051,0.0035985605757696926,0.0029988004798080768,0.0015993602558976412,0.9762095161935227,0.004998000799680129,0.0021991203518592567
883779813_Pg358_14.fsa,Pg358,TNW_04,TNW,271,0.00100080064051241,0.0018014411529223382,0.00100080064051241,0.0024019215372297845,0.00100080064051241,0.00100080064051241,0.9855884707766214,0.00500400320256205,0.0012009607686148923
883779813_Pg358_15.fsa,Pg358,TNW_04,TNW,272,0.013000000000000001,0.006200000000000001,0.0024000000000000002,0.007800000000000001,0.002,0.0054,0.958,0.003,0.0021999999999999997
883779813_Pg358_16.fsa,Pg358,TNW_04,TNW,273,0.0023985608634819106,0.003597841295222866,0.002198680791525085,0.008394963022186687,0.005196881870877473,0.006596042374575253,0.9476314211473116,0.018988606835898456,0.004997001798920647
883779813_Pg358_17.fsa,Pg358,TNW_04,TNW,274,0.0024000000000000002,0.022,0.0024000000000000002,0.0546,0.002,0.0026000000000000003,0.8656,0.045799999999999993,0.0026
883779813_Pg358_18.fsa,Pg358,TNW_04,TNW,275,0.0027977617905675456,0.0025979216626698647,0.004596322941646683,0.005795363709032774,0.0029976019184652283,0.004796163069544365,0.9554356514788169,0.017186250999200643,0.003796962430055956
883779813_Pg358_19.fsa,Pg358,TNW_04,TNW,276,0.0092,0.0038,0.008400000000000001,0.0076,0.031000000000000007,0.0073999999999999995,0.9062000000000001,0.011600000000000001,0.014800000000000002
883779813_Pg358_20.fsa,Pg358,TNW_04,TNW,277,0.0010004001600640254,0.0030012004801920765,0.0010004001600640254,0.003601440576230492,0.001800720288115246,0.0014005602240896356,0.9539815926370548,0.032012805122048814,0.0022008803521408556
883779813_Pg358_21.fsa,Pg358,TNW_04,TNW,278,0.003200640128025605,0.0022004400880176037,0.002400480096019204,0.0022004400880176033,0.0030006001200240046,0.004600920184036808,0.9705941188237648,0.008401680336067214,0.0034006801360272057
883779813_Pg358_22.fsa,Pg358,TNW_04,TNW,279,0.0015993602558976412,0.001999200319872051,0.001199520191923231,0.002399040383846462,0.0017992802878848463,9.996001599360256e-4,0.9856057576969213,0.002399040383846462,0.001999200319872051
883779813_Pg358_23.fsa,Pg358,TNW_04,TNW,280,0.0027988804478208716,0.002399040383846462,0.002399040383846462,0.0021991203518592563,0.001999200319872051,0.0031987205117952823,0.9780087964814075,0.0049980007996801275,0.001999200319872051
883779813_Pg358_24.fsa,Pg358,TNW_04,TNW,281,0.001200480192076831,0.0020008003201280517,0.0010004001600640259,0.0020008003201280517,0.0010004001600640259,0.0010004001600640259,0.9793917567026811,0.010604241696678675,0.0018007202881152465
883779813_Pg359_01.fsa,Pg359,TNW_05,TNW,282,0.0014002800560112022,0.0036007201440288058,0.0020004000800160036,0.004200840168033607,0.001800360072014403,0.0024004800960192043,0.9793958791758353,0.0024004800960192043,0.002800560112022405
883779813_Pg359_02.fsa,Pg359,TNW_05,TNW,283,0.0058,0.007400000000000001,0.0036,0.0102,0.0304,0.0134,0.8968,0.029200000000000004,0.0032
883779813_Pg359_03.fsa,Pg359,TNW_05,TNW,284,0.003999200159968006,0.005398920215956809,0.0027994401119776045,0.008398320335932815,0.007398520295940813,0.003999200159968006,0.961007798440312,0.004399120175964807,0.0025994801039792045
883779813_Pg359_04.fsa,Pg359,TNW_05,TNW,285,0.004000800160032006,0.008201640328065612,0.01120224044808962,0.0048009601920384086,0.0032006401280256056,0.014802960592118424,0.9403880776155231,0.004200840168033608,0.009201840368073616
883779813_Pg359_05.fsa,Pg359,TNW_05,TNW,286,0.0026000000000000003,0.0032,0.0026000000000000003,0.0016,0.0024000000000000002,0.0044,0.9642,0.0164,0.0026000000000000003
883779813_Pg359_06.fsa,Pg359,TNW_05,TNW,287,0.003799240151969607,0.0019996000799840036,0.003199360127974406,0.0023995200959808045,0.002199560087982404,0.0019996000799840036,0.9750049990002,0.005798840231953611,0.0035992801439712068
883779813_Pg359_07.fsa,Pg359,TNW_05,TNW,288,0.004999000199960009,0.002799440111977605,0.009198160367926415,0.003999200159968006,0.003399320135972806,0.003999200159968006,0.9632073585282944,0.00599880023995201,0.002399520095980804
883779813_Pg359_08.fsa,Pg359,TNW_05,TNW,289,0.002,0.0022,0.0048000000000000004,0.016800000000000002,0.0036000000000000003,0.0042,0.8972000000000001,0.0666,0.0026
883779813_Pg359_09.fsa,Pg359,TNW_05,TNW,290,0.009996001599360257,0.028188724510195926,0.006197520991603359,0.004198320671731308,0.006597361055577769,0.0737704918032787,0.8556577369052378,0.012195121951219513,0.0031987205117952823
883779813_Pg359_10.fsa,Pg359,TNW_05,TNW,291,0.0010012014417300763,0.0020024028834601526,0.0010012014417300763,0.0020024028834601526,0.0012014417300760915,0.0012014417300760915,0.9877853424108931,0.0022026431718061676,0.001601922306768122
883779813_Pg359_11.fsa,Pg359,TNW_05,TNW,292,0.002599480103979204,0.002599480103979204,0.0031993601279744054,0.002799440111977604,0.002999400119976005,0.003999200159968007,0.9748050389922016,0.004599080183963208,0.002399520095980804
883779813_Pg359_12.fsa,Pg359,TNW_05,TNW,293,0.004796163069544364,0.01398880895283773,0.008593125499600318,0.016187050359712227,0.008792965627498,0.005195843325339728,0.9234612310151878,0.012390087929656275,0.0065947242206235
883779813_Pg359_13.fsa,Pg359,TNW_05,TNW,294,0.003800760152030406,0.0044008801760352075,0.010002000400080016,0.007601520304060812,0.004800960192038408,0.005201040208041608,0.9561912382476496,0.005001000200040008,0.0030006001200240046
883779813_Pg359_14.fsa,Pg359,TNW_05,TNW,295,0.0014005602240896359,0.04221688675470188,0.0036014405762304917,0.032412965186074436,0.002601040416166467,0.0022008803521408565,0.9083633453381352,0.005202080832332933,0.0020008003201280513
883779813_Pg359_15.fsa,Pg359,TNW_05,TNW,296,0.004001600640256103,0.01980792316926771,0.007603041216486594,0.004201680672268907,0.013005202080832334,0.039015606242496996,0.8967587034813926,0.003001200480192077,0.012605042016806723
883779813_Pg359_16.fsa,Pg359,TNW_05,TNW,297,0.0032012805122048817,0.007402961184473788,0.011604641856742696,0.03961584633853541,0.002000800320128051,0.005002000800320127,0.8699479791916767,0.05442176870748299,0.006802721088435374
883779813_Pg359_17.fsa,Pg359,TNW_05,TNW,298,0.0013991605036977812,0.002198680791525085,0.001798920647611433,0.0027983210073955623,0.0023985608634819106,0.001998800719568259,0.9768139116530081,0.007995202878273036,0.002598440935438736
883779813_Pg359_18.fsa,Pg359,TNW_05,TNW,299,0.0030024019215372302,0.002201761409127302,0.030624499599679753,0.0026020816653322663,0.008406725380304243,0.005404323458767015,0.9393514811849479,0.006605284227381906,0.0018014411529223382
883779813_Pg359_19.fsa,Pg359,TNW_05,TNW,300,0.0020012007204322593,0.0036021612967780674,0.0018010806483890337,0.008004802881729037,0.0024014408645187117,0.0016009605763458077,0.9723834300580348,0.004402641584950971,0.003802281368821293
883779813_Pg359_20.fsa,Pg359,TNW_05,TNW,301,0.0010002000400080014,0.0018003600720144029,0.0010002000400080014,0.0020004000800160028,0.0010002000400080014,0.0020004000800160028,0.9839967993598719,0.006001200240048009,0.001200240048009602
883779813_Pg359_21.fsa,Pg359,TNW_05,TNW,302,0.0037984806077568972,0.004198320671731307,0.0037984806077568977,0.020991603358656536,0.05217912834866053,0.006797281087564975,0.8630547780887646,0.04118352658936426,0.003998400639744102
883779813_Pg359_22.fsa,Pg359,TNW_05,TNW,303,0.0019996000799840036,0.002799440111977605,0.0017996400719856034,0.001599680063987203,0.0029994001199760054,0.003199360127974406,0.9792041591681664,0.0041991601679664085,0.002199560087982404
883779813_Pg359_23.fsa,Pg359,TNW_05,TNW,304,0.0014011208967173738,0.016413130504403524,0.008807045636509206,0.010208166533226579,0.01301040832666133,0.022818254603682947,0.8955164131305043,0.022417934347477977,0.009407526020816653
883779813_Pg359_24.fsa,Pg359,TNW_05,TNW,305,0.0018000000000000002,0.0016,0.0012000000000000001,0.0014,0.002,0.0012000000000000001,0.9865999999999999,0.0024000000000000002,0.0018000000000000002
883779813_Pg360_01.fsa,Pg360,TNW_03,TNW,306,0.00100080064051241,0.7862289831865492,0.001200960768614892,0.19715772618094476,0.0018014411529223382,0.001601281024819856,0.0050040032025620495,0.004803843074459568,0.001200960768614892
883779813_Pg360_02.fsa,Pg360,TNW_03,TNW,307,0.008792965627498003,0.6822541966426858,0.0059952038369304565,0.2675859312549961,0.001798561151079137,0.0037969624300559558,0.022581934452438054,0.005595523581135092,0.001598721023181455
883779813_Pg360_03.fsa,Pg360,TNW_03,TNW,308,0.001001401962747847,0.7923092329260966,0.001001401962747847,0.19907871019427198,0.0012016823552974164,0.001001401962747847,0.0018025235329461246,0.0014019627478469858,0.0012016823552974164
883779813_Pg360_04.fsa,Pg360,TNW_03,TNW,309,0.003399320135972806,0.780643871225755,0.009598080383923216,0.19096180763847231,0.004999000199960009,0.002799440111977605,0.001999600079984003,0.0013997200559888023,0.004199160167966407
883779813_Pg360_05.fsa,Pg360,TNW_03,TNW,310,0.0024000000000000002,0.7672,0.0022,0.20779999999999998,0.003,0.0012000000000000001,0.0064,0.0044,0.0054
883779813_Pg360_06.fsa,Pg360,TNW_03,TNW,311,0.0021991203518592563,0.782686925229908,0.002598960415833667,0.19592163134746104,0.0035985605757696926,0.0015993602558976412,0.0059976009596161535,0.001999200319872051,0.0033986405437824874
883779813_Pg360_07.fsa,Pg360,TNW_03,TNW,312,0.0012016823552974164,0.7873022231123573,0.001001401962747847,0.19967955137192067,0.001001401962747847,0.0016022431403965552,0.003004205888243541,0.0032044862807931104,0.0020028039254956945
883779813_Pg360_08.fsa,Pg360,TNW_03,TNW,313,0.0026005201040208044,0.7783556711342269,0.0016003200640128026,0.19223844768953788,0.002000400080016003,0.003600720144028806,0.00620124024804961,0.00620124024804961,0.007201440288057612
883779813_Pg360_09.fsa,Pg360,TNW_03,TNW,314,0.08218356328734254,0.5876824635072986,0.0025994801039792045,0.15336932613477308,0.02879424115176965,0.07318536292741452,0.02279544091181764,0.02279544091181764,0.026594681063787245
883779813_Pg360_10.fsa,Pg360,TNW_03,TNW,315,0.0010002000400080016,0.7847569513902781,0.001800360072014403,0.19823964792958593,0.006401280256051211,0.0012002400480096021,0.0022004400880176033,0.002000400080016003,0.0024004800960192043
883779813_Pg360_11.fsa,Pg360,TNW_03,TNW,316,0.002000400080016003,0.7743548709741949,0.001800360072014403,0.2066413282656531,0.0022004400880176037,0.0014002800560112022,0.002800560112022404,0.006201240248049611,0.0026005201040208044
883779813_Pg360_12.fsa,Pg360,TNW_03,TNW,317,0.002200880352140856,0.776110444177671,0.002200880352140856,0.19887955182072828,0.004401760704281712,0.0028011204481792717,0.0022008803521408565,0.005202080832332933,0.006002400960384154
883779813_Pg360_13.fsa,Pg360,TNW_03,TNW,318,0.001001201441730076,0.7925510612735281,0.001001201441730076,0.19923908690428516,0.001001201441730076,0.001001201441730076,0.0018021625951141372,0.0014016820184221065,0.001001201441730076
883779813_Pg360_14.fsa,Pg360,TNW_03,TNW,319,0.001001001001001001,0.7921921921921922,0.001001001001001001,0.19939939939939938,0.001001001001001001,0.001001001001001001,0.001801801801801802,0.0014014014014014013,0.0012012012012012014
883779813_Pg360_15.fsa,Pg360,TNW_03,TNW,320,0.0039992001599680055,0.7536492701459708,0.0025994801039792045,0.22735452909418116,0.0021995600879824036,0.0017996400719856032,0.004199160167966408,0.002199560087982403,0.001999600079984003
883779813_Pg360_16.fsa,Pg360,TNW_03,TNW,321,0.001001001001001001,0.7763763763763764,0.001001001001001001,0.1871871871871872,0.001001001001001001,0.001001001001001001,0.004404404404404404,0.02702702702702703,0.001001001001001001
883779813_Pg360_17.fsa,Pg360,TNW_03,TNW,322,0.0012000000000000001,0.79,0.002,0.199,0.001,0.002,0.0018000000000000002,0.0016,0.0014
883779813_Pg360_18.fsa,Pg360,TNW_03,TNW,323,0.002398560863481911,0.77833300019988,0.002798321007395563,0.1944833100139916,0.0061962822306616035,0.0025984409354387374,0.007395562662402559,0.003597841295222867,0.002198680791525085
883779813_Pg360_19.fsa,Pg360,TNW_03,TNW,324,0.004000800160032006,0.7243448689737947,0.0030006001200240046,0.1892378475695139,0.002800560112022405,0.001200240048009602,0.021604320864172834,0.05121024204840968,0.0026005201040208044
883779813_Pg360_20.fsa,Pg360,TNW_03,TNW,325,0.002399040383846462,0.7864854058376649,0.002598960415833667,0.1979208316673331,0.0027988804478208716,0.001999200319872051,0.0015993602558976412,0.0013994402239104358,0.002798880447820872
883779813_Pg360_21.fsa,Pg360,TNW_03,TNW,326,0.0018014411529223382,0.7836269015212171,0.00200160128102482,0.19675740592473978,0.00300240192153723,0.0022017614091273015,0.0042033626901521225,0.004403522818254603,0.00200160128102482
883779813_Pg360_22.fsa,Pg360,TNW_03,TNW,327,0.0031993601279744054,0.7784443111377725,0.002999400119976005,0.19356128774245152,0.010197960407918417,0.0017996400719856032,0.0035992801439712063,0.001999600079984003,0.004199160167966408
883779813_Pg360_23.fsa,Pg360,TNW_03,TNW,328,0.0016,0.7853999999999999,0.0016,0.198,0.0018000000000000002,0.0026000000000000003,0.0026,0.0034000000000000002,0.003
883779813_Pg360_24.fsa,Pg360,TNW_03,TNW,329,0.0168,0.6514,0.0094,0.21079999999999996,0.0046,0.0054,0.0166,0.05439999999999999,0.0306
883779813_Pg361_01.fsa,Pg361,TNW_02,TNW,330,0.0076045627376425855,0.008004802881729037,0.030818491094656796,0.2543526115669401,0.024614768861316787,0.0024014408645187113,0.361416850110066,0.30558335001000597,0.005203121873123873
883779813_Pg361_02.fsa,Pg361,TNW_02,TNW,331,0.0028011204481792717,0.001800720288115246,0.0070028011204481795,0.3427370948379352,0.06902761104441778,0.025610244097639057,0.1678671468587435,0.37955182072829124,0.003601440576230492
883779813_Pg361_03.fsa,Pg361,TNW_02,TNW,332,0.015596880623875225,0.009398120375924815,0.024795040991801638,0.28734253149370126,0.009598080383923216,0.007998400319936014,0.2559488102379524,0.34873025394921014,0.04059188162367527
883779813_Pg361_04.fsa,Pg361,TNW_02,TNW,333,0.013797240551889623,0.001999600079984003,0.009998000399920015,0.3637272545490902,0.023395320935812834,0.004799040191961608,0.19036192761447712,0.3867226554689062,0.005198960207958409
883779813_Pg361_05.fsa,Pg361,TNW_02,TNW,334,0.00620124024804961,0.0022004400880176033,0.0034006801360272057,0.34966993398679735,0.0028005601120224045,0.0026005201040208044,0.23564712942588512,0.39387877575515107,0.003600720144028806
883779813_Pg361_06.fsa,Pg361,TNW_02,TNW,335,0.012187812187812192,0.0029970029970029974,0.005594405594405594,0.3732267732267733,0.002597402597402598,0.004195804195804197,0.20339660339660334,0.39320679320679325,0.002597402597402598
883779813_Pg361_07.fsa,Pg361,TNW_02,TNW,336,0.005599999999999999,0.0024000000000000002,0.006,0.3038,0.0044,0.0058000000000000005,0.2824,0.3856,0.004
883779813_Pg361_08.fsa,Pg361,TNW_02,TNW,337,0.0052,0.0027999999999999995,0.006,0.3352,0.004,0.0062,0.2484,0.38799999999999996,0.004200000000000001
883779813_Pg361_09.fsa,Pg361,TNW_02,TNW,338,0.003198081151309215,0.0017989206476114335,0.004797121726963822,0.34519288426943834,0.011593044173495904,0.0067959224465320815,0.22186687987207673,0.39436338197081755,0.01039376374175495
883779813_Pg362_01.fsa,Pg362,TNW_01,TNW,339,0.005001000200040008,0.002000400080016003,0.0034006801360272057,0.384876975395079,0.0030006001200240046,0.007401480296059213,0.1960392078415683,0.3930786157231446,0.005201040208041609
883779813_Pg362_02.fsa,Pg362,TNW_01,TNW,340,0.0010002000400080016,0.0016003200640128028,0.0012002400480096021,0.340868173634727,0.0016003200640128028,0.004400880176035208,0.21964392878575714,0.4276855371074215,0.0020004000800160036
883779813_Pg362_03.fsa,Pg362,TNW_01,TNW,341,0.004,0.0018000000000000002,0.0028,0.38780000000000003,0.003,0.0058000000000000005,0.1964,0.393,0.005399999999999999
883779813_Pg362_04.fsa,Pg362,TNW_01,TNW,342,0.0010002000400080016,0.001800360072014403,0.0010002000400080016,0.3950790158031606,0.001200240048009602,0.0014002800560112022,0.20004000800160032,0.39727945589117825,0.001200240048009602
883779813_Pg362_05.fsa,Pg362,TNW_01,TNW,343,0.0012004801920768309,0.0022008803521408565,0.0012004801920768309,0.37775110044017607,0.0010004001600640256,0.0040016006402561035,0.2034813925570228,0.4067627050820328,0.0024009603841536617
883779813_Pg362_06.fsa,Pg362,TNW_01,TNW,344,0.0010004001600640256,0.0020008003201280513,0.0012004801920768309,0.39175670268107243,0.0012004801920768309,0.002200880352140857,0.20008003201280514,0.399359743897559,0.0012004801920768309
883779813_Pg362_07.fsa,Pg362,TNW_01,TNW,345,0.001,0.001,0.001,0.3972,0.001,0.001,0.199,0.3978,0.001
883779813_Pg362_08.fsa,Pg362,TNW_01,TNW,346,9.998000399920016e-4,0.002399520095980804,9.998000399920016e-4,0.31673665266946616,0.001199760047990402,0.002999400119976005,0.21795640871825633,0.4549090181963607,0.0017996400719856032
883779813_Pg362_09.fsa,Pg362,TNW_01,TNW,347,0.0012007204322593559,0.0014008405043025817,0.0012007204322593559,0.3850310186111667,0.0018010806483890337,0.0020012007204322597,0.20732439463678207,0.39843906343806285,0.0016009605763458077
883779813_Pg362_10.fsa,Pg362,TNW_01,TNW,348,0.0010006003602161296,0.0012007204322593559,0.0010006003602161296,0.39383630178106865,0.0012007204322593559,0.0014008405043025817,0.2013207924754853,0.3978387032219332,0.0012007204322593559
883779813_Pg362_11.fsa,Pg362,TNW_01,TNW,349,0.0012007204322593559,0.0012007204322593559,0.0010006003602161296,0.38843305983590154,0.0016009605763458077,0.0016009605763458077,0.20312187312387425,0.4006403842305384,0.0012007204322593559
883779813_Pg362_12.fsa,Pg362,TNW_01,TNW,350,0.0010004001600640256,0.0010004001600640256,0.0010004001600640256,0.396358543417367,0.0014005602240896359,0.0014005602240896359,0.19847939175670268,0.39835934373749504,0.0010004001600640256
883779813_Pg362_13.fsa,Pg362,TNW_01,TNW,351,0.001001401962747847,0.0018025235329461248,0.0012016823552974166,0.39114760664930903,0.0012016823552974166,0.0016022431403965554,0.20068095333466854,0.4001602243140397,0.0012016823552974166
883779813_Pg362_14.fsa,Pg362,TNW_01,TNW,352,0.004202521512907746,0.0014008405043025817,0.0014008405043025817,0.37382429457674604,0.0048028817290374235,0.0028016810086051633,0.20272163297978785,0.40764458675205123,0.0012007204322593559
