sample_id,population,population_label,state,sample_order,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11
883779813_Pg351_01.fsa,Pg351,KY_04,KY,103,0.007001400280056012,0.006601320264052811,0.9273854770954191,0.0054010802160432084,0.03180636127225445,0.00660132026405281,0.0010002000400080016,0.0022004400880176033,0.00700140028005601,0.0010002000400080016,0.004000800160032007
883779813_Pg351_02.fsa,Pg351,KY_04,KY,104,0.006197520991603359,0.004998000799680128,0.9206317473010797,0.0033986405437824874,0.003598560575769692,0.007397041183526589,0.005397840863654539,0.006397441023590565,0.006397441023590565,0.03078768492602959,0.004798080767692924
883779813_Pg351_03.fsa,Pg351,KY_04,KY,105,0.0108,0.0026,0.9426,0.0027999999999999995,0.018000000000000002,0.003,0.004200000000000001,0.0021999999999999997,0.0032,0.0086,0.002
883779813_Pg351_04.fsa,Pg351,KY_04,KY,106,0.009601920384076817,0.002000400080016003,0.9651930386077215,0.002600520104020805,0.008401680336067216,0.002000400080016003,0.0012002400480096021,0.0010002000400080016,0.00600120024004801,0.0010002000400080016,0.0010002000400080016
883779813_Pg351_05.fsa,Pg351,KY_04,KY,107,0.003,0.0086,0.7928000000000001,0.1412,0.0038,0.020399999999999995,0.003,0.003,0.0142,0.006,0.004
883779813_Pg351_06.fsa,Pg351,KY_04,KY,108,0.002,0.003999999999999999,0.9558,0.010400000000000001,0.0024000000000000002,0.003,0.003,0.0022,0.007200000000000001,0.0036000000000000003,0.0064
883779813_Pg351_07.fsa,Pg351,KY_04,KY,109,0.0030018010806483887,0.0040024014408645186,0.892735641384831,0.011606964178507102,0.06964178507104263,0.010606363818290972,0.0010006003602161296,0.0014008405043025814,0.0020012007204322593,0.0020012007204322593,0.0020012007204322593
883779813_Pg351_08.fsa,Pg351,KY_04,KY,110,0.0014022435897435895,0.0016025641025641025,0.9725560897435898,0.011017628205128204,0.002604166666666667,0.004407051282051282,0.001001602564102564,0.001001602564102564,0.002003205128205128,0.001001602564102564,0.0014022435897435895
883779813_Pg351_09.fsa,Pg351,KY_04,KY,111,0.004004805766920304,0.002002402883460152,0.9415298358029636,0.007609130957148578,0.010412494993992792,0.025630756908289948,0.0016019223067681217,0.001001201441730076,0.00420504605526632,0.001001201441730076,0.001001201441730076
883779813_Pg351_10.fsa,Pg351,KY_04,KY,112,0.0010008006405124099,0.0022017614091273015,0.977982385908727,0.003602882305844676,0.0024019215372297837,0.0020016012810248197,0.0020016012810248197,0.0010008006405124099,0.005404323458767013,0.0010008006405124099,0.0014011208967173738
883779813_Pg351_11.fsa,Pg351,KY_04,KY,113,0.010397920415916818,0.0025994801039792045,0.8318336332733455,0.0607878424315137,0.0693861227754449,0.011797640471905619,0.003399320135972806,0.002999400119976005,0.0037992401519696063,9.998000399920016e-4,0.001999600079984003
883779813_Pg351_12.fsa,Pg351,KY_04,KY,114,0.0032019211526916145,0.004402641584950969,0.8641184710826496,0.006203722233340003,0.051430858515109056,0.02361416850110066,0.002401440864518711,0.0010006003602161294,0.03582149289573743,0.002001200720432259,0.00580348208925355
883779813_Pg351_13.fsa,Pg351,KY_04,KY,115,0.0550110022004401,0.003400680136027206,0.9139827965593119,0.0040008001600320055,0.0022004400880176037,0.0034006801360272052,0.003000600120024005,0.0024004800960192043,0.006001200240048011,0.002000400080016003,0.004600920184036808
883779813_Pg351_14.fsa,Pg351,KY_04,KY,116,0.05483289973984391,0.0038022813688212928,0.8735241144686813,0.04462677606563938,0.003001801080648389,0.0040024014408645186,0.005003001801080649,0.0020012007204322593,0.003001801080648389,0.0020012007204322593,0.004202521512907746
883779813_Pg351_15.fsa,Pg351,KY_04,KY,117,0.002199120351859256,0.008196721311475409,0.9424230307876849,0.008396641343462612,0.0049980007996801275,0.007996801279488203,0.0023990403838464614,0.001999200319872051,0.0029988004798080763,0.0071971211515393825,0.011195521791283485
883779813_Pg351_16.fsa,Pg351,KY_04,KY,118,0.014197160567886419,0.0021995600879824028,0.9554089182163567,0.0027994401119776037,0.007998400319936011,0.004399120175964806,0.002199560087982403,0.0035992801439712055,0.002999400119976004,0.0019996000799840027,0.0021995600879824028
883779813_Pg351_17.fsa,Pg351,KY_04,KY,119,0.006402561024409764,0.004001600640256103,0.9651860744297719,0.003801520608243297,0.006402561024409764,0.005402160864345739,0.0010004001600640256,0.0010004001600640256,0.003001200480192077,0.0020008003201280513,0.001800720288115246
883779813_Pg351_18.fsa,Pg351,KY_04,KY,120,0.006206206206206207,0.006806806806806806,0.9543543543543543,0.004004004004004004,0.004404404404404406,0.014614614614614612,0.002002002002002002,0.001001001001001001,0.0036036036036036037,0.001001001001001001,0.002002002002002002
883779813_Pg351_19.fsa,Pg351,KY_04,KY,121,0.005802320928371348,0.003001200480192077,0.9677871148459384,0.007202881152460984,0.0022008803521408565,0.003001200480192077,0.0010004001600640256,0.001600640256102441,0.0038015206082432974,0.0010004001600640256,0.0036014405762304926
883779813_Pg351_20.fsa,Pg351,KY_04,KY,122,0.0048067294211896665,0.006208692169036652,0.8802323252553574,0.08932505507710795,0.005407570598838374,0.002203084318045264,0.001001401962747847,0.001001401962747847,0.006609252954135791,0.001001401962747847,0.0022030843180452634
883779813_Pg351_21.fsa,Pg351,KY_04,KY,123,0.0037992401519696063,0.009598080383923216,0.9572085582883424,0.01199760047990402,0.004999000199960008,0.002399520095980804,0.001999600079984003,0.0015996800639872027,0.002999400119976005,0.001199760047990402,0.002199560087982403
883779813_Pg351_22.fsa,Pg351,KY_04,KY,124,0.012597480503899217,0.0027994401119776045,0.9572085582883424,0.0017996400719856032,0.007598480303939213,0.002799440111977604,0.001999600079984003,0.0025994801039792045,0.0069986002799440105,0.0017996400719856032,0.0017996400719856032
883779813_Pg351_23.fsa,Pg351,KY_04,KY,125,0.0031987205117952823,0.0021991203518592563,0.9702119152339064,0.0029988004798080768,0.002598960415833667,0.005797680927628949,0.002598960415833667,0.0017992802878848463,0.0033986405437824866,0.0021991203518592567,0.0029988004798080768
883779813_Pg351_24.fsa,Pg351,KY_04,KY,126,0.0037984806077568964,0.0027988804478208708,0.9344262295081966,0.04178328668532587,0.004198320671731307,0.002199120351859256,0.0019992003198720507,0.002199120351859256,0.0025989604158336665,0.0019992003198720507,0.0019992003198720507
883779813_Pg352_01.fsa,Pg352,KY_05,KY,127,0.0023995200959808045,0.0033993201359728063,0.0023995200959808045,0.002599480103979205,0.0033993201359728054,0.9750049990002,0.0017996400719856034,0.0017996400719856034,0.0019996000799840036,9.998000399920018e-4,0.0041991601679664085
883779813_Pg352_02.fsa,Pg352,KY_05,KY,128,0.004604604604604603,0.002002002002002002,0.0078078078078078076,0.0024024024024024027,0.0048048048048048055,0.9675675675675676,0.0012012012012012014,0.0032032032032032033,0.0022022022022022024,0.0012012012012012014,0.003003003003003003
883779813_Pg352_03.fsa,Pg352,KY_05,KY,129,0.0026005201040208044,0.006801360272054411,0.002400480096019204,0.0040008001600320055,0.001800360072014403,0.9699939987997599,0.0022004400880176037,0.0010002000400080016,0.002000400080016003,0.0022004400880176037,0.005001000200040008
883779813_Pg352_04.fsa,Pg352,KY_05,KY,130,0.00940940940940941,0.001801801801801802,0.0068068068068068074,0.0022022022022022024,0.0048048048048048055,0.9637637637637637,0.0012012012012012014,0.001801801801801802,0.0022022022022022024,0.004004004004004004,0.002002002002002002
883779813_Pg352_05.fsa,Pg352,KY_05,KY,131,0.0050040032025620495,0.11629303442754203,0.01641313050440352,0.020616493194555646,0.0954763811048839,0.7303843074459568,0.001200960768614892,0.0020016012810248206,0.002201761409127302,0.00100080064051241,0.009407526020816653
883779813_Pg352_06.fsa,Pg352,KY_05,KY,132,0.0046,0.0054,0.0044,0.0106,0.0024000000000000002,0.9496,0.0012000000000000001,0.0018000000000000002,0.002,0.0018000000000000002,0.0162
883779813_Pg352_07.fsa,Pg352,KY_05,KY,133,0.001999200319872051,0.0035985605757696926,0.04778088764494202,0.06337465013994402,0.009196321471411436,0.8580567772890844,9.996001599360256e-4,0.005797680927628949,0.005797680927628949,0.001199520191923231,0.0021991203518592567
883779813_Pg352_08.fsa,Pg352,KY_05,KY,134,0.0017992802878848463,0.002598960415833667,0.008996401439424232,0.005597760895641742,0.020991603358656536,0.9234306277489004,0.001999200319872051,0.009396241503398642,0.01739304278288685,0.001999200319872051,0.00579768092762895
883779813_Pg352_09.fsa,Pg352,KY_05,KY,135,0.0021982414068745003,0.0021982414068745003,0.0021982414068745003,0.001199040767386091,0.004996003197442045,0.9786171063149479,0.001998401278976818,0.0017985611510791366,0.001199040767386091,0.0021982414068745003,0.0013988808952837728
883779813_Pg352_10.fsa,Pg352,KY_05,KY,136,0.0023990403838464623,0.005197920831667335,0.002199120351859257,0.0023990403838464623,0.007397041183526591,0.966813274690124,0.0019992003198720516,0.001999200319872052,0.003798480607756898,0.002199120351859257,0.003598560575769693
883779813_Pg352_11.fsa,Pg352,KY_05,KY,137,0.002197802197802198,0.003196803196803197,0.002197802197802198,0.001998001998001998,0.017582417582417582,0.9512487512487512,0.002197802197802198,0.0019980019980019984,0.005794205794205794,0.00979020979020979,0.0017982017982017982
883779813_Pg352_12.fsa,Pg352,KY_05,KY,138,0.001998001998001998,0.0015984015984015984,0.002197802197802198,0.001998001998001998,0.002197802197802198,0.9806193806193806,0.001998001998001998,0.0017982017982017982,0.0011988011988011988,0.0025974025974025974,0.0017982017982017982
883779813_Pg352_13.fsa,Pg352,KY_05,KY,139,0.002000400080016003,0.0016003200640128026,0.0022004400880176037,0.0022004400880176037,0.0022004400880176037,0.9831966393278655,0.001200240048009602,0.0010002000400080016,0.002000400080016003,0.0010002000400080016,0.0014002800560112022
883779813_Pg352_14.fsa,Pg352,KY_05,KY,140,0.0010006003602161296,0.0012007204322593559,0.0022013207924754855,0.0014008405043025817,0.0020012007204322593,0.9849909945967581,0.0010006003602161296,0.0012007204322593559,0.0014008405043025817,0.0022013207924754855,0.0014008405043025817
883779813_Pg352_15.fsa,Pg352,KY_05,KY,141,0.0013986013986013988,0.0017982017982017986,0.0019980019980019984,0.0021978021978021982,0.0021978021978021982,0.9830169830169831,0.001198801198801199,9.990009990009992e-4,0.0019980019980019984,0.0017982017982017986,0.0013986013986013988
883779813_Pg352_16.fsa,Pg352,KY_05,KY,142,0.009399999999999999,0.0032,0.0022,0.0022,0.0022,0.9702,0.0036,0.0012000000000000001,0.0012000000000000001,0.0022,0.0024000000000000002
883779813_Pg352_17.fsa,Pg352,KY_05,KY,143,0.0022013207924754855,0.00440264158495097,0.0076045627376425855,0.003001801080648389,0.0024014408645187117,0.9553732239343606,0.0020012007204322593,0.011006603962377426,0.002801681008605163,0.004002401440864518,0.005203121873123874
883779813_Pg352_18.fsa,Pg352,KY_05,KY,144,0.0021991203518592567,0.0017992802878848463,0.0021991203518592567,0.001199520191923231,0.002399040383846462,0.98140743702519,0.0015993602558976412,0.0019992003198720516,0.001199520191923231,0.0021991203518592567,0.0017992802878848463
883779813_Pg352_19.fsa,Pg352,KY_05,KY,145,0.0027994401119776045,0.0021995600879824036,0.002199560087982404,0.002199560087982404,0.0033993201359728054,0.977004599080184,0.0019996000799840036,9.998000399920018e-4,0.003199360127974406,0.002199560087982404,0.0017996400719856034
883779813_Pg352_20.fsa,Pg352,KY_05,KY,146,0.01180236047209442,0.013602720544108823,0.003400680136027205,0.026205241048209642,0.0028005601120224045,0.8789757951590318,0.006601320264052811,0.0010002000400080016,0.002000400080016003,0.002000400080016003,0.051610322064412885
883779813_Pg352_21.fsa,Pg352,KY_05,KY,147,0.0022004400880176037,0.001800360072014403,0.002000400080016003,0.0028005601120224045,0.0022004400880176037,0.9693938787757552,0.002000400080016003,0.0022004400880176033,0.009001800360072013,0.0010002000400080016,0.0054010802160432084
883779813_Pg352_22.fsa,Pg352,KY_05,KY,148,0.0019980019980019984,0.0017982017982017986,0.0019980019980019984,0.0021978021978021982,0.0021978021978021982,0.9830169830169831,0.001198801198801199,9.990009990009992e-4,0.0019980019980019984,0.001198801198801199,0.0013986013986013988
883779813_Pg352_23.fsa,Pg352,KY_05,KY,149,0.0019992003198720507,0.0015993602558976407,0.0019992003198720507,0.002199120351859256,0.002199120351859256,0.983406637345062,0.0011995201919232307,9.996001599360254e-4,0.0019992003198720507,9.996001599360254e-4,0.0013994402239104356
883779813_Pg352_24.fsa,Pg352,KY_05,KY,150,0.001999200319872051,0.0017992802878848463,0.002399040383846462,0.0021991203518592567,0.0033986405437824866,0.9790083966413435,0.001199520191923231,0.0015993602558976412,0.0021991203518592567,0.002399040383846462,0.0017992802878848463
883779813_Pg353_01.fsa,Pg353,EX_02,EX-S,151,0.37835134053621455,0.204281712685074,0.005002000800320129,0.004201680672268909,0.002801120448179272,0.055422168867547035,0.3423369347739096,0.0010004001600640259,0.003601440576230493,0.0010004001600640259,0.002000800320128052
883779813_Pg353_02.fsa,Pg353,EX_02,EX-S,152,0.29388244702119154,0.21431427429028388,0.017393042782886847,0.00859656137544982,0.005397840863654539,0.0075969612155137945,0.439624150339864,0.0037984806077568972,0.003998400639744102,0.0029988004798080768,0.002399040383846462
883779813_Pg353_03.fsa,Pg353,EX_02,EX-S,153,0.9826139088729017,0.001398880895283773,0.0019984012789768186,0.001798561151079137,0.0019984012789768186,0.0021982414068745008,0.0019984012789768186,9.992006394884093e-4,0.001598721023181455,0.0019984012789768186,0.001398880895283773
883779813_Pg353_04.fsa,Pg353,EX_02,EX-S,154,0.6306738652269547,0.004599080183963208,0.0031993601279744054,0.003999200159968006,0.0021995600879824036,0.34233153369326136,0.003999200159968006,0.002199560087982403,0.001999600079984003,0.0015996800639872027,0.0031993601279744054
883779813_Pg353_05.fsa,Pg353,EX_02,EX-S,155,0.6378,0.004600000000000001,0.0856,0.0027999999999999995,0.0068000000000000005,0.24000000000000005,0.003,0.0086,0.0026000000000000003,0.005600000000000001,0.0026000000000000003
883779813_Pg353_06.fsa,Pg353,EX_02,EX-S,156,0.5829497698619172,0.0032019211526916154,0.0020012007204322593,0.0020012007204322593,0.0026015609365619375,0.0020012007204322593,0.3946367820692415,0.0020012007204322593,0.003001801080648389,0.0036021612967780674,0.0020012007204322593
883779813_Pg353_07.fsa,Pg353,EX_02,EX-S,157,0.0038,0.1252,0.002,0.002,0.002,0.0024000000000000002,0.8542,0.002,0.0022,0.0022,0.002
883779813_Pg353_08.fsa,Pg353,EX_02,EX-S,158,0.976,0.003,0.0044,0.005200000000000001,0.0014,0.002,0.002,0.0012000000000000001,0.002,0.001,0.0018000000000000002
883779813_Pg353_09.fsa,Pg353,EX_02,EX-S,159,0.9633853541416567,0.0054021608643457395,0.010604241696678675,0.0046018407362945195,0.0026010404161664674,0.0010004001600640259,0.004401760704281714,0.0032012805122048826,0.0020008003201280517,0.0010004001600640259,0.0018007202881152465
883779813_Pg353_10.fsa,Pg353,EX_02,EX-S,160,0.9722277722277722,0.0027972027972027976,0.0017982017982017986,0.001198801198801199,9.990009990009992e-4,0.0019980019980019984,0.006793206793206794,0.005194805194805196,9.990009990009992e-4,0.0029970029970029974,0.0029970029970029974
883779813_Pg353_11.fsa,Pg353,EX_02,EX-S,161,0.8891108891108891,0.002397602397602398,0.0019980019980019984,0.001198801198801199,0.0019980019980019984,0.09230769230769231,0.003396603396603397,0.0013986013986013988,0.0019980019980019984,0.0019980019980019984,0.0021978021978021982
883779813_Pg353_12.fsa,Pg353,EX_02,EX-S,162,0.6585317063412682,0.09421884376875375,0.0030006001200240046,0.002000400080016003,0.003800760152030406,0.0030006001200240046,0.2206441288257652,0.002400480096019204,0.004600920184036807,0.00560112022404481,0.0022004400880176033
883779813_Pg353_13.fsa,Pg353,EX_02,EX-S,163,0.8967173738991193,0.010608486789431546,0.007405924739791832,0.007405924739791834,0.0016012810248198558,0.021617293835068052,0.03562850280224179,0.0014011208967173738,0.008406725380304243,0.004603682946357086,0.004603682946357085
883779813_Pg353_14.fsa,Pg353,EX_02,EX-S,164,0.17549470317809318,0.012392564461323209,0.021387167699380368,0.003597841295222867,0.014591245252848294,0.0019988007195682594,0.7597441535078953,0.0019988007195682594,0.0043973615830501704,0.002398560863481911,0.0019988007195682594
883779813_Pg353_15.fsa,Pg353,EX_02,EX-S,165,0.8990201959608077,0.03479304139172165,0.0025994801039792045,0.001999600079984003,9.998000399920016e-4,0.0035992801439712063,0.04619076184763047,0.002399520095980804,0.001999600079984003,0.003999200159968006,0.002399520095980804
883779813_Pg353_16.fsa,Pg353,EX_02,EX-S,166,0.9707766212970377,0.0022017614091273015,0.004403522818254604,0.006605284227381905,0.001401120896717374,0.007005604483586869,0.00100080064051241,0.00100080064051241,0.00200160128102482,0.00100080064051241,0.0026020816653322663
883779813_Pg353_17.fsa,Pg353,EX_02,EX-S,167,0.6559311862372474,0.08481696339267854,0.0030006001200240046,0.004600920184036807,0.002000400080016003,0.0022004400880176037,0.23244648929785958,0.002400480096019204,0.0030006001200240046,0.005201040208041609,0.004400880176035207
883779813_Pg353_18.fsa,Pg353,EX_02,EX-S,168,0.5671134226845369,0.0038007601520304063,0.0032006401280256056,0.004600920184036808,0.002600520104020805,0.00520104020804161,0.40288057611522304,0.001800360072014403,0.003000600120024005,0.002600520104020805,0.0032006401280256056
883779813_Pg353_19.fsa,Pg353,EX_02,EX-S,169,0.005800000000000001,0.015600000000000003,0.002,0.002,0.0014,0.3888,0.5761999999999999,0.0018000000000000002,0.001,0.0027999999999999995,0.0026
883779813_Pg353_20.fsa,Pg353,EX_02,EX-S,170,0.21564312862572518,0.2360472094418884,0.01200240048009602,0.0048009601920384086,0.007601520304060813,0.08081616323264654,0.4334866973394679,0.002000400080016003,0.003600720144028806,0.002000400080016003,0.002000400080016003
883779813_Pg353_21.fsa,Pg353,EX_02,EX-S,171,0.972416550069958,0.0027983210073955623,0.002798321007395562,0.0023985608634819106,0.0023985608634819106,0.007595442734359383,0.001998800719568259,9.994003597841295e-4,0.001998800719568259,0.001998800719568259,0.0025984409354387365
883779813_Pg353_22.fsa,Pg353,EX_02,EX-S,172,0.6034379372376574,0.00439736158305017,0.0037977213671796925,0.004597241655006997,0.01459124525284829,0.34279432340595645,0.004197481511093345,0.002798321007395563,0.01379172496502099,0.0019988007195682594,0.003597841295222867
883779813_Pg353_23.fsa,Pg353,EX_02,EX-S,173,0.13882776555311063,0.24124824964992997,0.0034006801360272065,0.00520104020804161,0.0044008801760352075,0.005601120224044811,0.5877175435087018,0.0022004400880176037,0.003200640128025606,0.0030006001200240055,0.00520104020804161
883779813_Pg353_24.fsa,Pg353,EX_02,EX-S,174,0.32220667599440334,0.009594243453927646,0.004797121726963822,0.0019988007195682594,0.0029982010793523886,0.6120327803318009,0.022786328203078153,0.01039376374175495,0.0019988007195682594,0.003997601439136519,0.007195682590445734
883779813_Pg354_01.fsa,Pg354,KY_06,KY,175,0.01481184947958367,0.015412329863891114,0.25720576461168937,0.661929543634908,0.018414731785428344,0.014211369095276222,0.001601281024819856,0.00100080064051241,0.004603682946357087,0.006605284227381905,0.004203362690152122
883779813_Pg354_02.fsa,Pg354,KY_06,KY,176,0.002000400080016003,0.008001600320064013,0.1832366473294659,0.7699539907981596,0.013802760552110424,0.005201040208041609,0.0040008001600320055,0.002000400080016003,0.004600920184036809,0.002000400080016003,0.00520104020804161
883779813_Pg354_10.fsa,Pg354,KY_06,KY,177,0.00419664268585132,0.0033972821742605922,0.1986410871302958,0.7527977617905676,0.010991207034372502,0.00839328537170264,0.0027977617905675456,0.0019984012789768186,0.010391686650679459,0.0019984012789768186,0.004396482813749001
883779813_Pg354_11.fsa,Pg354,KY_06,KY,178,0.001999200319872051,0.004598160735705718,0.16013594562175132,0.808876449420232,0.0039984006397441015,0.004398240703718513,9.996001599360256e-4,9.996001599360256e-4,0.001999200319872051,9.996001599360256e-4,0.010995601759296281
883779813_Pg354_12.fsa,Pg354,KY_06,KY,179,0.0019988007195682594,0.006196282230661603,0.1758944633220068,0.7713371976813913,0.030381770937437543,0.0019988007195682594,9.994003597841297e-4,9.994003597841297e-4,0.008195082950229863,9.994003597841297e-4,9.994003597841297e-4
883779813_Pg354_13.fsa,Pg354,KY_06,KY,180,0.0012007204322593559,0.003802281368821293,0.19651791074644787,0.7786672003201921,0.005203121873123875,0.0028016810086051633,0.0012007204322593559,0.002201320792475485,0.002801681008605163,0.0024014408645187117,0.0032019211526916154
883779813_Pg354_14.fsa,Pg354,KY_06,KY,181,0.0043973615830501704,0.10613631820907457,0.1227263641814911,0.6032380571657006,0.07395562662402559,0.003198081151309215,0.0019988007195682594,0.0015990405756546075,0.07575454727163701,0.004597241655006996,0.002398560863481911
883779813_Pg354_15.fsa,Pg354,KY_06,KY,182,0.002000400080016003,0.001800360072014403,0.2006401280256051,0.7693538707741548,0.01400280056011202,0.0034006801360272057,0.002000400080016003,0.0010002000400080016,0.002000400080016003,0.002000400080016003,0.001800360072014403
883779813_Pg354_22.fsa,Pg354,KY_06,KY,183,0.005398920215956809,0.0057988402319536095,0.20815836832633475,0.7180563887222556,0.005398920215956809,0.0031993601279744054,9.998000399920016e-4,0.0035992801439712063,0.029394121175764846,9.998000399920016e-4,0.01899620075984803
883779813_Pg354_23.fsa,Pg354,KY_06,KY,184,0.002801681008605163,0.0018010806483890337,0.19851911146688014,0.7854712827696617,0.0020012007204322593,0.0014008405043025817,0.0010006003602161296,0.0012007204322593559,0.002801681008605163,0.0010006003602161296,0.0020012007204322597
883779813_Pg354_24.fsa,Pg354,KY_06,KY,185,0.006412825651302605,0.0032064128256513026,0.18817635270541083,0.7861723446893787,0.002204408817635271,0.0024048096192384773,0.0028056112224448897,0.001002004008016032,0.0034068136272545086,0.0012024048096192386,0.003006012024048096
883779813_Pg355_01.fsa,Pg355,EX_03,EX-S,186,0.0016003200640128028,0.3954790958191638,0.0010002000400080016,0.0010002000400080016,0.0010002000400080016,0.0010002000400080016,0.5929185837167434,0.001800360072014403,0.0010002000400080016,0.0016003200640128028,0.0016003200640128028
883779813_Pg355_02.fsa,Pg355,EX_03,EX-S,187,0.00100080064051241,0.3943154523618895,0.00100080064051241,0.00100080064051241,0.00100080064051241,0.0026020816653322663,0.5914731785428342,0.001401120896717374,0.00100080064051241,0.00400320256204964,0.001200960768614892
883779813_Pg355_03.fsa,Pg355,EX_03,EX-S,188,0.003402041224734841,0.38743245947568544,0.0054032419451671004,0.012807684610766461,0.0020012007204322597,0.0022013207924754855,0.575745447268361,0.0010006003602161296,0.0014008405043025817,0.0016009605763458077,0.007004202521512909
883779813_Pg355_04.fsa,Pg355,EX_03,EX-S,189,0.7963222066759944,0.0053967619428343,0.0027983210073955623,0.0019988007195682594,0.0025984409354387374,0.00639616230261843,0.17329602238656808,9.994003597841297e-4,0.003997601439136519,0.004797121726963822,0.0013991605036977814
883779813_Pg355_05.fsa,Pg355,EX_03,EX-S,190,0.10169830169830169,0.1852147852147852,0.012187812187812187,0.007192807192807192,0.02177822177822178,0.33606393606393603,0.26413586413586415,0.01818181818181818,0.04135864135864136,0.003996003996003996,0.008191808191808191
883779813_Pg355_06.fsa,Pg355,EX_03,EX-S,191,0.0016009605763458077,0.3956373824294576,0.002201320792475485,0.004202521512907746,0.003402041224734841,0.005603362017210327,0.5791474884930958,0.0014008405043025817,0.0016009605763458077,0.0016009605763458077,0.0036021612967780674
883779813_Pg355_07.fsa,Pg355,EX_03,EX-S,192,0.0016003200640128028,0.3950790158031606,0.0032006401280256056,0.005601120224044809,0.004400880176035207,0.006201240248049611,0.5761152230446089,0.0016003200640128028,0.0016003200640128028,0.0016003200640128028,0.003000600120024005
883779813_Pg355_08.fsa,Pg355,EX_03,EX-S,193,0.9624150339864055,0.004198320671731307,0.0037984806077568972,0.001999200319872051,0.005597760895641742,0.01139544182327069,0.002598960415833667,0.001999200319872051,0.0029988004798080768,9.996001599360256e-4,0.001999200319872051
883779813_Pg355_09.fsa,Pg355,EX_03,EX-S,194,0.0016009605763458075,0.39583750250150085,0.0016009605763458075,0.0016009605763458075,0.0010006003602161296,0.0022013207924754846,0.5903542125275165,0.0014008405043025814,0.0010006003602161296,0.0016009605763458075,0.0018010806483890335
883779813_Pg355_10.fsa,Pg355,EX_03,EX-S,195,0.0016016016016016017,0.39559559559559554,0.0016016016016016017,0.0016016016016016017,0.001001001001001001,0.0016016016016016017,0.5905905905905907,0.0014014014014014013,0.001001001001001001,0.0024024024024024027,0.0016016016016016017
883779813_Pg355_11.fsa,Pg355,EX_03,EX-S,196,0.0016016016016016019,0.3955955955955956,0.0016016016016016019,0.0016016016016016019,0.0010010010010010012,0.002602602602602603,0.5897897897897898,0.0016016016016016019,0.0010010010010010012,0.0016016016016016019,0.0020020020020020024
883779813_Pg355_12.fsa,Pg355,EX_03,EX-S,197,0.001598082301238514,0.39512584898122255,0.0021973631642029563,0.001598082301238514,0.001598082301238514,0.003196164602477028,0.5882940471434279,0.001598082301238514,0.001598082301238514,0.001598082301238514,0.001598082301238514
883779813_Pg355_13.fsa,Pg355,EX_03,EX-S,198,0.01199760047990402,0.3865226954609078,0.0035992801439712063,0.0015996800639872027,0.003999200159968006,0.010197960407918417,0.5708858228354329,0.0017996400719856032,0.002999400119976005,0.004399120175964807,0.001999600079984003
883779813_Pg355_14.fsa,Pg355,EX_03,EX-S,199,0.0019988007195682594,0.3887667399560264,0.0015990405756546075,9.994003597841297e-4,0.0027983210073955628,0.0019988007195682594,0.592444533280032,0.0017989206476114335,0.0021986807915250857,0.0033979612232660408,0.0019988007195682594
883779813_Pg355_15.fsa,Pg355,EX_03,EX-S,200,0.02419032387045182,0.06117552978808478,0.013594562175129946,0.016193522590963613,0.0029988004798080768,0.003598560575769692,0.8464614154338265,0.005597760895641743,0.009796081567373051,0.007197121151539384,0.009196321471411436
883779813_Pg355_16.fsa,Pg355,EX_03,EX-S,201,0.0117952818872451,0.006997201119552179,0.9344262295081966,0.006197520991603357,0.0029988004798080763,0.0033986405437824857,0.014594162335065969,0.001999200319872051,0.01259496201519392,0.0019992003198720507,0.0029988004798080763
883779813_Pg355_17.fsa,Pg355,EX_03,EX-S,202,0.001600640256102441,0.3957583033213285,0.002200880352140856,0.001600640256102441,0.0010004001600640256,0.002200880352140856,0.5896358543417368,0.0014005602240896359,0.0010004001600640256,0.001600640256102441,0.0020008003201280513
883779813_Pg355_18.fsa,Pg355,EX_03,EX-S,203,0.003806852334201564,0.2662793027449409,0.0014025245441795233,0.0010018032458425166,0.0010018032458425166,0.0012021638950110202,0.720096173111601,0.0018032458425165303,0.0010018032458425166,0.0010018032458425166,0.0014025245441795233
883779813_Pg355_19.fsa,Pg355,EX_03,EX-S,204,0.0016025641025641027,0.3950320512820512,0.0010016025641025642,0.0010016025641025642,0.0010016025641025642,0.0010016025641025642,0.5935496794871795,0.0016025641025641027,0.0010016025641025642,0.0020032051282051285,0.001201923076923077
883779813_Pg355_20.fsa,Pg355,EX_03,EX-S,205,0.21235752849430115,0.13357328534293142,0.001999600079984003,0.001999600079984003,0.0015996800639872027,0.001999600079984003,0.6394721055788843,0.0013997200559888023,0.001999600079984003,0.001999600079984003,0.0015996800639872027
883779813_Pg355_21.fsa,Pg355,EX_03,EX-S,206,0.005602240896358543,0.004401760704281713,0.9729891956782712,0.004201680672268908,0.003601440576230492,0.0020008003201280513,0.001600640256102441,0.0010004001600640256,0.0020008003201280513,0.0010004001600640256,0.001600640256102441
883779813_Pg355_22.fsa,Pg355,EX_03,EX-S,207,0.0022008803521408565,0.007603041216486595,0.9549819927971188,0.010404161664665864,0.008003201280512203,0.0028011204481792713,0.0010004001600640256,0.004201680672268908,0.0020008003201280513,0.003001200480192077,0.0038015206082432974
